census division,year,value
62,2013,55613280000.0
62,2014,57389690000.0
62,2015,60513380000.0
62,2016,62151960000.0
62,2017,63298010000.0
62,2018,63992410000.0
62,2019,65119740000.0
62,2020,66624750000.0
62,2021,68169700000.0
62,2022,69791820000.0
62,2023,71436620000.0
62,2024,73488330000.0
62,2025,75837660000.0
62,2026,77985040000.0
62,2027,80366420000.0
62,2028,82633060000.0
62,2029,84623620000.0
62,2030,86694530000.0
62,2031,88747310000.0
62,2032,90532010000.0
62,2033,92375200000.0
62,2034,94170080000.0
62,2035,95893250000.0
62,2036,97533320000.0
62,2037,98850400000.0
62,2038,1.001155e+11
62,2039,1.012257e+11
62,2040,1.022596e+11
63,1990,26988460000.0
63,1991,27300040000.0
63,1992,30482660000.0
63,1993,32973920000.0
63,1994,39778140000.0
63,1995,51212840000.0
63,1996,59558540000.0
63,1997,68644420000.0
63,1998,53909890000.0
63,1999,55163990000.0
63,2000,58582660000.0
63,2001,32671670000.0
63,2002,35073250000.0
63,2003,43158500000.0
63,2004,37899940000.0
63,2005,30182150000.0
63,2006,35628490000.0
63,2007,39744970000.0
63,2008,40034350000.0
63,2009,34778310000.0
63,2010,37183990000.0
63,2011,37305500000.0
63,2012,40025320000.0
63,2013,41180130000.0
63,2014,42749890000.0
63,2015,45256460000.0
63,2016,46606810000.0
63,2017,47573330000.0
63,2018,48162450000.0
63,2019,49057500000.0
63,2020,50225260000.0
63,2021,51417150000.0
63,2022,52660200000.0
63,2023,53914700000.0
63,2024,55469150000.0
63,2025,57244840000.0
63,2026,58869650000.0
63,2027,60668160000.0
63,2028,62380690000.0
63,2029,63883330000.0
63,2030,65447430000.0
63,2031,66997740000.0
63,2032,68347630000.0
63,2033,69736900000.0
63,2034,71087900000.0
63,2035,72383050000.0
63,2036,73614630000.0
63,2037,74604000000.0
63,2038,75554690000.0
63,2039,76384630000.0
63,2040,77151530000.0
64,1990,91947520000.0
64,1991,92498860000.0
64,1992,95416360000.0
64,1993,99256060000.0
64,1994,1.1098391e+11
64,1995,1.3989297e+11
64,1996,1.5879578e+11
64,1997,1.8179303e+11
64,1998,1.6801707e+11
64,1999,1.6718423e+11
64,2000,1.8191316e+11
64,2001,1.612635e+11
64,2002,1.3601489e+11
64,2003,1.2921075e+11
64,2004,1.3927455e+11
64,2005,1.3746054e+11
64,2006,1.429268e+11
64,2007,1.410097e+11
64,2008,1.3469427e+11
64,2009,1.14721e+11
64,2010,1.217521e+11
64,2011,1.216617e+11
64,2012,1.301228e+11
64,2013,1.335733e+11
64,2014,1.38496e+11
64,2015,1.4659489e+11
64,2016,1.509782e+11
64,2017,1.5399159e+11
64,2018,1.559075e+11
64,2019,1.5883771e+11
64,2020,1.6265109e+11
64,2021,1.6652e+11
64,2022,1.705583e+11
64,2023,1.7464191e+11
64,2024,1.7971671e+11
64,2025,1.8550771e+11
64,2026,1.9078819e+11
64,2027,1.9663589e+11
64,2028,2.022021e+11
64,2029,2.0708121e+11
64,2030,2.121572e+11
64,2031,2.1718201e+11
64,2032,2.215443e+11
64,2033,2.26058e+11
64,2034,2.304623e+11
64,2035,2.3469679e+11
64,2036,2.3873241e+11
64,2037,2.4197659e+11
64,2038,2.4509489e+11
64,2039,2.478278e+11
64,2040,2.50366e+11
