census region,housing types,technology,final_energy,vintage,year,sector,value
67,28,4,2,2003,2014,N/A,0.0
67,28,4,2,2003,2015,N/A,0.0
67,28,4,2,2003,2016,N/A,0.0
67,28,4,2,2004,2000,N/A,0.0
67,28,4,2,2004,2001,N/A,0.0
67,28,4,2,2004,2002,N/A,0.0
67,28,4,2,2004,2003,N/A,0.0
67,28,4,2,2004,2004,N/A,0.0
67,28,4,2,2004,2005,N/A,0.0
67,28,4,2,2004,2006,N/A,0.0
67,28,4,2,2004,2007,N/A,0.0
67,28,4,2,2004,2008,N/A,0.0
67,28,4,2,2004,2009,N/A,0.0
67,28,4,2,2004,2010,N/A,0.0
67,28,4,2,2004,2011,N/A,0.0
67,28,4,2,2004,2012,N/A,0.0
67,28,4,2,2004,2013,N/A,0.0
67,28,4,2,2004,2014,N/A,0.0
67,28,4,2,2004,2015,N/A,0.0
67,28,4,2,2004,2016,N/A,0.0
67,28,4,2,2005,2000,N/A,0.0
67,28,4,2,2005,2001,N/A,0.0
67,28,4,2,2005,2002,N/A,0.0
67,28,4,2,2005,2003,N/A,0.0
67,28,4,2,2005,2004,N/A,0.0
67,28,4,2,2005,2005,N/A,0.0
67,28,4,2,2005,2006,N/A,0.0
67,28,4,2,2005,2007,N/A,0.0
67,28,4,2,2005,2008,N/A,0.0
67,28,4,2,2005,2009,N/A,0.0
67,28,4,2,2005,2010,N/A,0.0
67,28,4,2,2005,2011,N/A,0.0
67,28,4,2,2005,2012,N/A,0.0
67,28,4,2,2005,2013,N/A,0.0
67,28,4,2,2005,2014,N/A,0.0
67,28,4,2,2005,2015,N/A,0.0
67,28,4,2,2005,2016,N/A,0.0
67,28,4,2,2006,2000,N/A,0.0
67,28,4,2,2006,2001,N/A,0.0
67,28,4,2,2006,2002,N/A,0.0
67,28,4,2,2006,2003,N/A,0.0
67,28,4,2,2006,2004,N/A,0.0
67,28,4,2,2006,2005,N/A,0.0
67,28,4,2,2006,2006,N/A,0.0
67,28,4,2,2006,2007,N/A,0.0
67,28,4,2,2006,2008,N/A,0.0
67,28,4,2,2006,2009,N/A,0.0
67,28,4,2,2006,2010,N/A,0.0
67,28,4,2,2006,2011,N/A,0.0
67,28,4,2,2006,2012,N/A,0.0
67,28,4,2,2006,2013,N/A,0.0
67,28,4,2,2006,2014,N/A,0.0
67,28,4,2,2006,2015,N/A,0.0
67,28,4,2,2006,2016,N/A,0.0
67,28,4,2,2007,2000,N/A,0.0
67,28,4,2,2007,2001,N/A,0.0
67,28,4,2,2007,2002,N/A,0.0
67,28,4,2,2007,2003,N/A,0.0
67,28,4,2,2007,2004,N/A,0.0
67,28,4,2,2007,2005,N/A,0.0
67,28,4,2,2007,2006,N/A,0.0
67,28,4,2,2007,2007,N/A,0.0
67,28,4,2,2007,2008,N/A,0.0
67,28,4,2,2007,2009,N/A,0.0
67,28,4,2,2007,2010,N/A,0.0
67,28,4,2,2007,2011,N/A,0.0
67,28,4,2,2007,2012,N/A,0.0
67,28,4,2,2007,2013,N/A,0.0
67,28,4,2,2007,2014,N/A,0.0
67,28,4,2,2007,2015,N/A,0.0
67,28,4,2,2007,2016,N/A,0.0
67,28,4,2,2008,2000,N/A,0.0
67,28,4,2,2008,2001,N/A,0.0
67,28,4,2,2008,2002,N/A,0.0
67,28,4,2,2008,2003,N/A,0.0
67,28,4,2,2008,2004,N/A,0.0
67,28,4,2,2008,2005,N/A,0.0
67,28,4,2,2008,2006,N/A,0.0
67,28,4,2,2008,2007,N/A,0.0
67,28,4,2,2008,2008,N/A,0.0
67,28,4,2,2008,2009,N/A,0.0
67,28,4,2,2008,2010,N/A,0.0
67,28,4,2,2008,2011,N/A,0.0
67,28,4,2,2008,2012,N/A,0.0
67,28,4,2,2008,2013,N/A,0.0
67,28,4,2,2008,2014,N/A,0.0
67,28,4,2,2008,2015,N/A,0.0
67,28,4,2,2008,2016,N/A,0.0
67,28,4,2,2009,2000,N/A,0.0
67,28,4,2,2009,2001,N/A,0.0
67,28,4,2,2009,2002,N/A,0.0
67,28,4,2,2009,2003,N/A,0.0
67,28,4,2,2009,2004,N/A,0.0
67,28,4,2,2009,2005,N/A,0.0
67,28,4,2,2009,2006,N/A,0.0
67,28,4,2,2009,2007,N/A,0.0
67,28,4,2,2009,2008,N/A,0.0
67,28,4,2,2009,2009,N/A,0.0
67,28,4,2,2009,2010,N/A,0.0
67,28,4,2,2009,2011,N/A,0.0
67,28,4,2,2009,2012,N/A,0.0
67,28,4,2,2009,2013,N/A,0.0
67,28,4,2,2009,2014,N/A,0.0
67,28,4,2,2009,2015,N/A,0.0
67,28,4,2,2009,2016,N/A,0.0
67,28,4,2,2010,2000,N/A,0.0
67,28,4,2,2010,2001,N/A,0.0
67,28,4,2,2010,2002,N/A,0.0
67,28,4,2,2010,2003,N/A,0.0
67,28,4,2,2010,2004,N/A,0.0
67,28,4,2,2010,2005,N/A,0.0
67,28,4,2,2010,2006,N/A,0.0
67,28,4,2,2010,2007,N/A,0.0
67,28,4,2,2010,2008,N/A,0.0
67,28,4,2,2010,2009,N/A,0.0
67,28,4,2,2010,2010,N/A,0.0
67,28,4,2,2010,2011,N/A,0.0
67,28,4,2,2010,2012,N/A,0.0
67,28,4,2,2010,2013,N/A,0.0
67,28,4,2,2010,2014,N/A,0.0
67,28,4,2,2010,2015,N/A,0.0
67,28,4,2,2010,2016,N/A,0.0
67,28,4,2,2011,2000,N/A,0.0
67,28,4,2,2011,2001,N/A,0.0
67,28,4,2,2011,2002,N/A,0.0
67,28,4,2,2011,2003,N/A,0.0
67,28,4,2,2011,2004,N/A,0.0
67,28,4,2,2011,2005,N/A,0.0
67,28,4,2,2011,2006,N/A,0.0
67,28,4,2,2011,2007,N/A,0.0
67,28,4,2,2011,2008,N/A,0.0
67,28,4,2,2011,2009,N/A,0.0
67,28,4,2,2011,2010,N/A,0.0
67,28,4,2,2011,2011,N/A,0.0
67,28,4,2,2011,2012,N/A,0.0
67,28,4,2,2011,2013,N/A,0.0
67,28,4,2,2011,2014,N/A,0.0
67,28,4,2,2011,2015,N/A,0.0
67,28,4,2,2011,2016,N/A,0.0
67,28,4,2,2012,2000,N/A,0.0
67,28,4,2,2012,2001,N/A,0.0
67,28,4,2,2012,2002,N/A,0.0
67,28,4,2,2012,2003,N/A,0.0
67,28,4,2,2012,2004,N/A,0.0
67,28,4,2,2012,2005,N/A,0.0
67,28,4,2,2012,2006,N/A,0.0
67,28,4,2,2012,2007,N/A,0.0
67,28,4,2,2012,2008,N/A,0.0
67,28,4,2,2012,2009,N/A,0.0
67,28,4,2,2012,2010,N/A,0.0
67,28,4,2,2012,2011,N/A,0.0
67,28,4,2,2012,2012,N/A,0.0
67,28,4,2,2012,2013,N/A,0.0
67,28,4,2,2012,2014,N/A,0.0
67,28,4,2,2012,2015,N/A,0.0
67,28,4,2,2012,2016,N/A,0.0
67,28,4,2,2013,2000,N/A,0.0
67,28,4,2,2013,2001,N/A,0.0
67,28,4,2,2013,2002,N/A,0.0
67,28,4,2,2013,2003,N/A,0.0
67,28,4,2,2013,2004,N/A,0.0
67,28,4,2,2013,2005,N/A,0.0
67,28,4,2,2013,2006,N/A,0.0
67,28,4,2,2013,2007,N/A,0.0
67,28,4,2,2013,2008,N/A,0.0
67,28,4,2,2013,2009,N/A,0.0
67,28,4,2,2013,2010,N/A,0.0
67,28,4,2,2013,2011,N/A,0.0
67,28,4,2,2013,2012,N/A,0.0
67,28,4,2,2013,2013,N/A,0.0
67,28,4,2,2013,2014,N/A,0.0
67,28,4,2,2013,2015,N/A,0.0
67,28,4,2,2013,2016,N/A,0.0
67,28,4,2,2014,2000,N/A,0.0
67,28,4,2,2014,2001,N/A,0.0
67,28,4,2,2014,2002,N/A,0.0
67,28,4,2,2014,2003,N/A,0.0
67,28,4,2,2014,2004,N/A,0.0
67,28,4,2,2014,2005,N/A,0.0
67,28,4,2,2014,2006,N/A,0.0
67,28,4,2,2014,2007,N/A,0.0
67,28,4,2,2014,2008,N/A,0.0
67,28,4,2,2014,2009,N/A,0.0
67,28,4,2,2014,2010,N/A,0.0
67,28,4,2,2014,2011,N/A,0.0
67,28,4,2,2014,2012,N/A,0.0
67,28,4,2,2014,2013,N/A,0.0
67,28,4,2,2014,2014,N/A,0.0
67,28,4,2,2014,2015,N/A,0.0
67,28,4,2,2014,2016,N/A,0.0
67,28,4,2,2015,2000,N/A,0.0
67,28,4,2,2015,2001,N/A,0.0
67,28,4,2,2015,2002,N/A,0.0
67,28,4,2,2015,2003,N/A,0.0
67,28,4,2,2015,2004,N/A,0.0
67,28,4,2,2015,2005,N/A,0.0
67,28,4,2,2015,2006,N/A,0.0
67,28,4,2,2015,2007,N/A,0.0
67,28,4,2,2015,2008,N/A,0.0
67,28,4,2,2015,2009,N/A,0.0
67,28,4,2,2015,2010,N/A,0.0
67,28,4,2,2015,2011,N/A,0.0
67,28,4,2,2015,2012,N/A,0.0
67,28,4,2,2015,2013,N/A,0.0
67,28,4,2,2015,2014,N/A,0.0
67,28,4,2,2015,2015,N/A,0.0
67,28,4,2,2015,2016,N/A,0.0
67,28,4,2,2016,2000,N/A,0.0
67,28,4,2,2016,2001,N/A,0.0
67,28,4,2,2016,2002,N/A,0.0
67,28,4,2,2016,2003,N/A,0.0
67,28,4,2,2016,2004,N/A,0.0
67,28,4,2,2016,2005,N/A,0.0
67,28,4,2,2016,2006,N/A,0.0
67,28,4,2,2016,2007,N/A,0.0
67,28,4,2,2016,2008,N/A,0.0
67,28,4,2,2016,2009,N/A,0.0
67,28,4,2,2016,2010,N/A,0.0
67,28,4,2,2016,2011,N/A,0.0
67,28,4,2,2016,2012,N/A,0.0
67,28,4,2,2016,2013,N/A,0.0
67,28,4,2,2016,2014,N/A,0.0
67,28,4,2,2016,2015,N/A,0.0
67,28,4,2,2016,2016,N/A,0.0
67,28,5,8,1999,2000,N/A,2415609.89659
67,28,5,8,1999,2001,N/A,2129666.53148
67,28,5,8,1999,2002,N/A,2087075.29455
67,28,5,8,1999,2003,N/A,2027634.5205
67,28,5,8,1999,2004,N/A,1793635.99416
67,28,5,8,1999,2005,N/A,1646240.51641
67,28,5,8,1999,2006,N/A,1398769.0464
67,28,5,8,1999,2007,N/A,1375348.86332
67,28,5,8,1999,2008,N/A,1372225.92445
67,28,5,8,1999,2009,N/A,1183593.41858
67,28,5,8,1999,2010,N/A,993900.816883
67,28,5,8,1999,2011,N/A,859654.236809
67,28,5,8,1999,2012,N/A,623550.237623
67,28,5,8,1999,2013,N/A,655858.070842
67,28,5,8,1999,2014,N/A,568799.841497
67,28,5,8,1999,2015,N/A,386772.461814
67,28,5,8,1999,2016,N/A,285168.410826
67,28,5,8,2000,2000,N/A,136746.453599
67,28,5,8,2000,2001,N/A,128094.285397
67,28,5,8,2000,2002,N/A,133900.589186
67,28,5,8,2000,2003,N/A,139372.433379
67,28,5,8,2000,2004,N/A,132745.471602
67,28,5,8,2000,2005,N/A,131910.796369
67,28,5,8,2000,2006,N/A,122091.243341
67,28,5,8,2000,2007,N/A,131639.454428
67,28,5,8,2000,2008,N/A,145053.076425
67,28,5,8,2000,2009,N/A,139220.561349
67,28,5,8,2000,2010,N/A,131115.414426
67,28,5,8,2000,2011,N/A,128218.479634
67,28,5,8,2000,2012,N/A,106016.293585
67,28,5,8,2000,2013,N/A,128160.580479
67,28,5,8,2000,2014,N/A,128793.125721
67,28,5,8,2000,2015,N/A,102299.610952
67,28,5,8,2000,2016,N/A,88805.8683648
67,28,5,8,2001,2000,N/A,0.0
67,28,5,8,2001,2001,N/A,139877.984419
67,28,5,8,2001,2002,N/A,146219.193054
67,28,5,8,2001,2003,N/A,152200.224636
67,28,5,8,2001,2004,N/A,144983.285457
67,28,5,8,2001,2005,N/A,144122.539958
67,28,5,8,2001,2006,N/A,133492.650201
67,28,5,8,2001,2007,N/A,144128.260877
67,28,5,8,2001,2008,N/A,159176.519684
67,28,5,8,2001,2009,N/A,153321.705373
67,28,5,8,2001,2010,N/A,145162.443211
67,28,5,8,2001,2011,N/A,143031.030912
67,28,5,8,2001,2012,N/A,119501.270516
67,28,5,8,2001,2013,N/A,146492.314647
67,28,5,8,2001,2014,N/A,149930.826479
67,28,5,8,2001,2015,N/A,121916.942171
67,28,5,8,2001,2016,N/A,109017.090099
67,28,5,8,2002,2000,N/A,0.0
67,28,5,8,2002,2001,N/A,0.0
67,28,5,8,2002,2002,N/A,144469.292751
67,28,5,8,2002,2003,N/A,150379.536419
67,28,5,8,2002,2004,N/A,143254.377301
67,28,5,8,2002,2005,N/A,142423.509476
67,28,5,8,2002,2006,N/A,131965.520065
67,28,5,8,2002,2007,N/A,142584.900958
67,28,5,8,2002,2008,N/A,157686.179427
67,28,5,8,2002,2009,N/A,152232.456449
67,28,5,8,2002,2010,N/A,144645.885074
67,28,5,8,2002,2011,N/A,143278.933262
67,28,5,8,2002,2012,N/A,120615.666796
67,28,5,8,2002,2013,N/A,149405.401973
67,28,5,8,2002,2014,N/A,155061.101153
67,28,5,8,2002,2015,N/A,128414.441288
67,28,5,8,2002,2016,N/A,117553.677083
67,28,5,8,2003,2000,N/A,0.0
67,28,5,8,2003,2001,N/A,0.0
67,28,5,8,2003,2002,N/A,0.0
67,28,5,8,2003,2003,N/A,150424.145043
67,28,5,8,2003,2004,N/A,143297.626052
67,28,5,8,2003,2005,N/A,142471.925387
67,28,5,8,2003,2006,N/A,132028.562736
67,28,5,8,2003,2007,N/A,142703.394237
67,28,5,8,2003,2008,N/A,157934.012425
67,28,5,8,2003,2009,N/A,152679.077584
67,28,5,8,2003,2010,N/A,145400.983309
67,28,5,8,2003,2011,N/A,144541.24786
67,28,5,8,2003,2012,N/A,122324.497076
67,28,5,8,2003,2013,N/A,152670.506348
67,28,5,8,2003,2014,N/A,160107.607984
67,28,5,8,2003,2015,N/A,134457.007576
67,28,5,8,2003,2016,N/A,125355.579737
67,28,5,8,2004,2000,N/A,0.0
67,28,5,8,2004,2001,N/A,0.0
67,28,5,8,2004,2002,N/A,0.0
67,28,5,8,2004,2003,N/A,0.0
67,28,5,8,2004,2004,N/A,142138.752933
67,28,5,8,2004,2005,N/A,141320.473192
67,28,5,8,2004,2006,N/A,130966.493829
67,28,5,8,2004,2007,N/A,141574.951001
67,28,5,8,2004,2008,N/A,156740.464263
67,28,5,8,2004,2009,N/A,151637.376051
67,28,5,8,2004,2010,N/A,144605.333277
67,28,5,8,2004,2011,N/A,144078.02781
67,28,5,8,2004,2012,N/A,122367.924562
67,28,5,8,2004,2013,N/A,153535.765194
67,28,5,8,2004,2014,N/A,162235.357389
67,28,5,8,2004,2015,N/A,137669.343675
67,28,5,8,2004,2016,N/A,130154.125854
67,28,5,8,2005,2000,N/A,0.0
67,28,5,8,2005,2001,N/A,0.0
67,28,5,8,2005,2002,N/A,0.0
67,28,5,8,2005,2003,N/A,0.0
67,28,5,8,2005,2004,N/A,0.0
67,28,5,8,2005,2005,N/A,140629.297401
67,28,5,8,2005,2006,N/A,130326.643202
67,28,5,8,2005,2007,N/A,140888.629427
67,28,5,8,2005,2008,N/A,156002.107221
67,28,5,8,2005,2009,N/A,150976.356169
67,28,5,8,2005,2010,N/A,144081.513853
67,28,5,8,2005,2011,N/A,143751.353066
67,28,5,8,2005,2012,N/A,122368.818949
67,28,5,8,2005,2013,N/A,154085.20199
67,28,5,8,2005,2014,N/A,163680.574452
67,28,5,8,2005,2015,N/A,139948.420595
67,28,5,8,2005,2016,N/A,133693.089372
67,28,5,8,2006,2000,N/A,0.0
67,28,5,8,2006,2001,N/A,0.0
67,28,5,8,2006,2002,N/A,0.0
67,28,5,8,2006,2003,N/A,0.0
67,28,5,8,2006,2004,N/A,0.0
67,28,5,8,2006,2005,N/A,0.0
67,28,5,8,2006,2006,N/A,131682.991285
67,28,5,8,2006,2007,N/A,142355.648019
67,28,5,8,2006,2008,N/A,157632.491123
67,28,5,8,2006,2009,N/A,152575.227158
67,28,5,8,2006,2010,N/A,145658.787859
67,28,5,8,2006,2011,N/A,145432.558122
67,28,5,8,2006,2012,N/A,123968.31678
67,28,5,8,2006,2013,N/A,156455.147438
67,28,5,8,2006,2014,N/A,166791.634535
67,28,5,8,2006,2015,N/A,143365.740489
67,28,5,8,2006,2016,N/A,137995.672907
67,28,5,8,2007,2000,N/A,0.0
67,28,5,8,2007,2001,N/A,0.0
67,28,5,8,2007,2002,N/A,0.0
67,28,5,8,2007,2003,N/A,0.0
67,28,5,8,2007,2004,N/A,0.0
67,28,5,8,2007,2005,N/A,0.0
67,28,5,8,2007,2006,N/A,0.0
67,28,5,8,2007,2007,N/A,142599.672388
67,28,5,8,2007,2008,N/A,157903.533439
67,28,5,8,2007,2009,N/A,152843.386136
67,28,5,8,2007,2010,N/A,145934.887779
67,28,5,8,2007,2011,N/A,145759.685666
67,28,5,8,2007,2012,N/A,124339.110949
67,28,5,8,2007,2013,N/A,157136.524521
67,28,5,8,2007,2014,N/A,167899.939656
67,28,5,8,2007,2015,N/A,144833.77736
67,28,5,8,2007,2016,N/A,140149.063593
67,28,5,8,2008,2000,N/A,0.0
67,28,5,8,2008,2001,N/A,0.0
67,28,5,8,2008,2002,N/A,0.0
67,28,5,8,2008,2003,N/A,0.0
67,28,5,8,2008,2004,N/A,0.0
67,28,5,8,2008,2005,N/A,0.0
67,28,5,8,2008,2006,N/A,0.0
67,28,5,8,2008,2007,N/A,0.0
67,28,5,8,2008,2008,N/A,156134.324279
67,28,5,8,2008,2009,N/A,151131.667668
67,28,5,8,2008,2010,N/A,144306.026479
67,28,5,8,2008,2011,N/A,144152.631406
67,28,5,8,2008,2012,N/A,123011.652301
67,28,5,8,2008,2013,N/A,155573.961693
67,28,5,8,2008,2014,N/A,166456.416854
67,28,5,8,2008,2015,N/A,143915.922996
67,28,5,8,2008,2016,N/A,139758.229489
67,28,5,8,2009,2000,N/A,0.0
67,28,5,8,2009,2001,N/A,0.0
67,28,5,8,2009,2002,N/A,0.0
67,28,5,8,2009,2003,N/A,0.0
67,28,5,8,2009,2004,N/A,0.0
67,28,5,8,2009,2005,N/A,0.0
67,28,5,8,2009,2006,N/A,0.0
67,28,5,8,2009,2007,N/A,0.0
67,28,5,8,2009,2008,N/A,0.0
67,28,5,8,2009,2009,N/A,375163.926436
67,28,5,8,2009,2010,N/A,358222.079487
67,28,5,8,2009,2011,N/A,357854.90366
67,28,5,8,2009,2012,N/A,305415.069461
67,28,5,8,2009,2013,N/A,386397.638643
67,28,5,8,2009,2014,N/A,413732.243126
67,28,5,8,2009,2015,N/A,358193.670484
67,28,5,8,2009,2016,N/A,348638.575392
67,28,5,8,2010,2000,N/A,0.0
67,28,5,8,2010,2001,N/A,0.0
67,28,5,8,2010,2002,N/A,0.0
67,28,5,8,2010,2003,N/A,0.0
67,28,5,8,2010,2004,N/A,0.0
67,28,5,8,2010,2005,N/A,0.0
67,28,5,8,2010,2006,N/A,0.0
67,28,5,8,2010,2007,N/A,0.0
67,28,5,8,2010,2008,N/A,0.0
67,28,5,8,2010,2009,N/A,0.0
67,28,5,8,2010,2010,N/A,246236.162776
67,28,5,8,2010,2011,N/A,245985.065815
67,28,5,8,2010,2012,N/A,209946.551783
67,28,5,8,2010,2013,N/A,265651.675607
67,28,5,8,2010,2014,N/A,284544.900323
67,28,5,8,2010,2015,N/A,246530.478999
67,28,5,8,2010,2016,N/A,240280.421115
67,28,5,8,2011,2000,N/A,0.0
67,28,5,8,2011,2001,N/A,0.0
67,28,5,8,2011,2002,N/A,0.0
67,28,5,8,2011,2003,N/A,0.0
67,28,5,8,2011,2004,N/A,0.0
67,28,5,8,2011,2005,N/A,0.0
67,28,5,8,2011,2006,N/A,0.0
67,28,5,8,2011,2007,N/A,0.0
67,28,5,8,2011,2008,N/A,0.0
67,28,5,8,2011,2009,N/A,0.0
67,28,5,8,2011,2010,N/A,0.0
67,28,5,8,2011,2011,N/A,137033.076658
67,28,5,8,2011,2012,N/A,116957.398029
67,28,5,8,2011,2013,N/A,147995.335414
67,28,5,8,2011,2014,N/A,158542.640054
67,28,5,8,2011,2015,N/A,137410.285394
67,28,5,8,2011,2016,N/A,134025.760447
67,28,5,8,2012,2000,N/A,0.0
67,28,5,8,2012,2001,N/A,0.0
67,28,5,8,2012,2002,N/A,0.0
67,28,5,8,2012,2003,N/A,0.0
67,28,5,8,2012,2004,N/A,0.0
67,28,5,8,2012,2005,N/A,0.0
67,28,5,8,2012,2006,N/A,0.0
67,28,5,8,2012,2007,N/A,0.0
67,28,5,8,2012,2008,N/A,0.0
67,28,5,8,2012,2009,N/A,0.0
67,28,5,8,2012,2010,N/A,0.0
67,28,5,8,2012,2011,N/A,0.0
67,28,5,8,2012,2012,N/A,28528.6523236
67,28,5,8,2012,2013,N/A,36099.7230515
67,28,5,8,2012,2014,N/A,38673.9422601
67,28,5,8,2012,2015,N/A,33523.6588065
67,28,5,8,2012,2016,N/A,32709.4915334
67,28,5,8,2013,2000,N/A,0.0
67,28,5,8,2013,2001,N/A,0.0
67,28,5,8,2013,2002,N/A,0.0
67,28,5,8,2013,2003,N/A,0.0
67,28,5,8,2013,2004,N/A,0.0
67,28,5,8,2013,2005,N/A,0.0
67,28,5,8,2013,2006,N/A,0.0
67,28,5,8,2013,2007,N/A,0.0
67,28,5,8,2013,2008,N/A,0.0
67,28,5,8,2013,2009,N/A,0.0
67,28,5,8,2013,2010,N/A,0.0
67,28,5,8,2013,2011,N/A,0.0
67,28,5,8,2013,2012,N/A,0.0
67,28,5,8,2013,2013,N/A,0.0
67,28,5,8,2013,2014,N/A,0.0
67,28,5,8,2013,2015,N/A,0.0
67,28,5,8,2013,2016,N/A,0.0
67,28,5,8,2014,2000,N/A,0.0
67,28,5,8,2014,2001,N/A,0.0
67,28,5,8,2014,2002,N/A,0.0
67,28,5,8,2014,2003,N/A,0.0
67,28,5,8,2014,2004,N/A,0.0
67,28,5,8,2014,2005,N/A,0.0
67,28,5,8,2014,2006,N/A,0.0
67,28,5,8,2014,2007,N/A,0.0
67,28,5,8,2014,2008,N/A,0.0
67,28,5,8,2014,2009,N/A,0.0
67,28,5,8,2014,2010,N/A,0.0
67,28,5,8,2014,2011,N/A,0.0
67,28,5,8,2014,2012,N/A,0.0
67,28,5,8,2014,2013,N/A,0.0
67,28,5,8,2014,2014,N/A,0.0
67,28,5,8,2014,2015,N/A,0.0
67,28,5,8,2014,2016,N/A,0.0
67,28,5,8,2015,2000,N/A,0.0
67,28,5,8,2015,2001,N/A,0.0
67,28,5,8,2015,2002,N/A,0.0
67,28,5,8,2015,2003,N/A,0.0
67,28,5,8,2015,2004,N/A,0.0
67,28,5,8,2015,2005,N/A,0.0
67,28,5,8,2015,2006,N/A,0.0
67,28,5,8,2015,2007,N/A,0.0
67,28,5,8,2015,2008,N/A,0.0
67,28,5,8,2015,2009,N/A,0.0
67,28,5,8,2015,2010,N/A,0.0
67,28,5,8,2015,2011,N/A,0.0
67,28,5,8,2015,2012,N/A,0.0
67,28,5,8,2015,2013,N/A,0.0
67,28,5,8,2015,2014,N/A,0.0
67,28,5,8,2015,2015,N/A,0.0
67,28,5,8,2015,2016,N/A,0.0
67,28,5,8,2016,2000,N/A,0.0
67,28,5,8,2016,2001,N/A,0.0
67,28,5,8,2016,2002,N/A,0.0
67,28,5,8,2016,2003,N/A,0.0
67,28,5,8,2016,2004,N/A,0.0
67,28,5,8,2016,2005,N/A,0.0
67,28,5,8,2016,2006,N/A,0.0
67,28,5,8,2016,2007,N/A,0.0
67,28,5,8,2016,2008,N/A,0.0
67,28,5,8,2016,2009,N/A,0.0
67,28,5,8,2016,2010,N/A,0.0
67,28,5,8,2016,2011,N/A,0.0
67,28,5,8,2016,2012,N/A,0.0
67,28,5,8,2016,2013,N/A,0.0
67,28,5,8,2016,2014,N/A,0.0
67,28,5,8,2016,2015,N/A,0.0
67,28,5,8,2016,2016,N/A,0.0
67,28,6,8,1999,2000,N/A,0.0
67,28,6,8,1999,2001,N/A,0.0
67,28,6,8,1999,2002,N/A,0.0
67,28,6,8,1999,2003,N/A,0.0
67,28,6,8,1999,2004,N/A,0.0
67,28,6,8,1999,2005,N/A,0.0
67,28,6,8,1999,2006,N/A,0.0
67,28,6,8,1999,2007,N/A,0.0
67,28,6,8,1999,2008,N/A,0.0
67,28,6,8,1999,2009,N/A,0.0
67,28,6,8,1999,2010,N/A,0.0
67,28,6,8,1999,2011,N/A,0.0
67,28,6,8,1999,2012,N/A,0.0
67,28,6,8,1999,2013,N/A,0.0
67,28,6,8,1999,2014,N/A,0.0
67,28,6,8,1999,2015,N/A,0.0
67,28,6,8,1999,2016,N/A,0.0
67,28,6,8,2000,2000,N/A,0.0
67,28,6,8,2000,2001,N/A,0.0
67,28,6,8,2000,2002,N/A,0.0
67,28,6,8,2000,2003,N/A,0.0
67,28,6,8,2000,2004,N/A,0.0
67,28,6,8,2000,2005,N/A,0.0
67,28,6,8,2000,2006,N/A,0.0
67,28,6,8,2000,2007,N/A,0.0
67,28,6,8,2000,2008,N/A,0.0
67,28,6,8,2000,2009,N/A,0.0
67,28,6,8,2000,2010,N/A,0.0
67,28,6,8,2000,2011,N/A,0.0
67,28,6,8,2000,2012,N/A,0.0
67,28,6,8,2000,2013,N/A,0.0
67,28,6,8,2000,2014,N/A,0.0
67,28,6,8,2000,2015,N/A,0.0
67,28,6,8,2000,2016,N/A,0.0
67,28,6,8,2001,2000,N/A,0.0
67,28,6,8,2001,2001,N/A,0.0
67,28,6,8,2001,2002,N/A,0.0
67,28,6,8,2001,2003,N/A,0.0
67,28,6,8,2001,2004,N/A,0.0
67,28,6,8,2001,2005,N/A,0.0
67,28,6,8,2001,2006,N/A,0.0
67,28,6,8,2001,2007,N/A,0.0
67,28,6,8,2001,2008,N/A,0.0
67,28,6,8,2001,2009,N/A,0.0
67,28,6,8,2001,2010,N/A,0.0
67,28,6,8,2001,2011,N/A,0.0
67,28,6,8,2001,2012,N/A,0.0
67,28,6,8,2001,2013,N/A,0.0
67,28,6,8,2001,2014,N/A,0.0
67,28,6,8,2001,2015,N/A,0.0
67,28,6,8,2001,2016,N/A,0.0
67,28,6,8,2002,2000,N/A,0.0
67,28,6,8,2002,2001,N/A,0.0
67,28,6,8,2002,2002,N/A,0.0
67,28,6,8,2002,2003,N/A,0.0
67,28,6,8,2002,2004,N/A,0.0
67,28,6,8,2002,2005,N/A,0.0
67,28,6,8,2002,2006,N/A,0.0
67,28,6,8,2002,2007,N/A,0.0
67,28,6,8,2002,2008,N/A,0.0
67,28,6,8,2002,2009,N/A,0.0
67,28,6,8,2002,2010,N/A,0.0
67,28,6,8,2002,2011,N/A,0.0
67,28,6,8,2002,2012,N/A,0.0
67,28,6,8,2002,2013,N/A,0.0
67,28,6,8,2002,2014,N/A,0.0
67,28,6,8,2002,2015,N/A,0.0
67,28,6,8,2002,2016,N/A,0.0
67,28,6,8,2003,2000,N/A,0.0
67,28,6,8,2003,2001,N/A,0.0
67,28,6,8,2003,2002,N/A,0.0
67,28,6,8,2003,2003,N/A,0.0
67,28,6,8,2003,2004,N/A,0.0
67,28,6,8,2003,2005,N/A,0.0
67,28,6,8,2003,2006,N/A,0.0
67,28,6,8,2003,2007,N/A,0.0
67,28,6,8,2003,2008,N/A,0.0
67,28,6,8,2003,2009,N/A,0.0
67,28,6,8,2003,2010,N/A,0.0
67,28,6,8,2003,2011,N/A,0.0
67,28,6,8,2003,2012,N/A,0.0
67,28,6,8,2003,2013,N/A,0.0
67,28,6,8,2003,2014,N/A,0.0
67,28,6,8,2003,2015,N/A,0.0
67,28,6,8,2003,2016,N/A,0.0
67,28,6,8,2004,2000,N/A,0.0
67,28,6,8,2004,2001,N/A,0.0
67,28,6,8,2004,2002,N/A,0.0
67,28,6,8,2004,2003,N/A,0.0
