census region,air conditioning type,housing types,technology,vintage,sector,final_energy,year,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
67,64,30,44,2007,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,64,30,44,2008,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,64,30,44,2009,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,64,30,44,2010,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,64,30,44,2011,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,64,30,44,2012,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,64,30,44,2013,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,64,30,44,2014,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,64,30,44,2015,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,64,30,44,2016,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,64,30,45,1999,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,64,30,45,2000,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,64,30,45,2001,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,64,30,45,2002,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,64,30,45,2003,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,64,30,45,2004,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,64,30,45,2005,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,64,30,45,2006,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,64,30,45,2007,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,64,30,45,2008,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,64,30,45,2009,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,64,30,45,2010,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,64,30,45,2011,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,64,30,45,2012,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,64,30,45,2013,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,64,30,45,2014,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,64,30,45,2015,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,64,30,45,2016,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,64,30,72,1999,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,64,30,72,2000,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,64,30,72,2001,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,64,30,72,2002,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,64,30,72,2003,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,64,30,72,2004,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,64,30,72,2005,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,64,30,72,2006,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,64,30,72,2007,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,64,30,72,2008,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,64,30,72,2009,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,64,30,72,2010,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,64,30,72,2011,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,64,30,72,2012,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,64,30,72,2013,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,64,30,72,2014,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,64,30,72,2015,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,64,30,72,2016,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,64,30,73,1999,N/A,N/A,N/A,444175.047685,418793.616388,393412.18509,368030.753845,342649.323745,317267.906021,291886.573397,266505.67003,241126.495646,215753.192729,190397.329404,165087.950824,139891.794663,114950.739421,90544.980611,67186.0166673,45720.7314038
67,64,30,73,2000,N/A,N/A,N/A,25381.4312978,25381.4312978,25381.4312972,25381.4312454,25381.4301001,25381.4177238,25381.3326244,25380.9033666,25379.1743845,25373.3029164,25355.8633254,25309.3785794,25196.156161,24941.0552421,24405.7588104,23358.9639437,21465.2852635
67,64,30,73,2001,N/A,N/A,N/A,0.0,27690.8606054,27690.8606054,27690.8606047,27690.8605482,27690.8592987,27690.8457963,27690.7529538,27690.2846383,27688.398338,27681.9926312,27662.9662305,27612.2518871,27488.7274818,27210.415203,26626.4127211,25484.3711082
67,64,30,73,2002,N/A,N/A,N/A,0.0,0.0,27362.7699936,27362.7699936,27362.7699929,27362.7699371,27362.7687024,27362.7553599,27362.6636175,27362.2008508,27360.3368999,27354.0070901,27335.2061206,27285.0926578,27163.0318111,26888.0170696,26310.9340451
67,64,30,73,2003,N/A,N/A,N/A,0.0,0.0,0.0,27370.7668842,27370.7668842,27370.7668835,27370.7668278,27370.7655927,27370.7522463,27370.6604771,27370.1975751,27368.3330795,27362.0014198,27343.1949556,27293.0668469,27170.9703274,26895.8752116
67,64,30,73,2004,N/A,N/A,N/A,0.0,0.0,0.0,0.0,27151.5066883,27151.5066883,27151.5066877,27151.5066323,27151.5054072,27151.4921677,27151.4011336,27150.9419398,27149.0923802,27142.8114418,27124.1556314,27074.4290861,26953.3106506
67,64,30,73,2005,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,27019.6307959,27019.6307959,27019.6307952,27019.6307402,27019.629521,27019.6163458,27019.5257539,27019.0687904,27017.2282142,27010.9777825,26992.4125841,26942.9275625
67,64,30,73,2006,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,27296.9059142,27296.9059142,27296.9059135,27296.9058579,27296.9046262,27296.8913158,27296.7997942,27296.3381414,27294.4786772,27288.1641037,27269.4083894
67,64,30,73,2007,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27341.0417936,27341.0417936,27341.0417929,27341.0417372,27341.0405035,27341.0271715,27340.935502,27340.4731027,27338.610632,27332.2858486
67,64,30,73,2008,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27033.7083497,27033.7083497,27033.7083491,27033.708294,27033.7070741,27033.6938921,27033.603253,27033.1460514,27031.3045162
67,64,30,73,2009,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27109.4669995,27109.4669995,27109.4669988,27109.4669435,27109.4657203,27109.4525013,27109.3616082,27108.9031253
67,64,30,73,2010,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26874.5061581,26874.5061581,26874.5061575,26874.5061027,26874.50489,26874.4917856,26874.4016803
67,64,30,73,2011,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26476.7506637,26476.7506637,26476.750663,26476.7506091,26476.7494144,26476.7365039
67,64,30,73,2012,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26390.3028881,26390.3028881,26390.3028874,26390.3028337,26390.3016429
67,64,30,73,2013,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26354.0087033,26354.0087033,26354.0087026,26354.0086489
67,64,30,73,2014,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26372.7733583,26372.7733583,26372.7733576
67,64,30,73,2015,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26687.209955,26687.209955
67,64,30,73,2016,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26751.8960064
68,63,28,42,1999,N/A,N/A,N/A,15750898.3142,14584169.9394,13417549.1497,12251524.1777,11087403.4,9927850.82779,8777482.83896,7643465.81641,6536015.98217,5468652.40765,4458005.91439,3522967.89073,2683014.95758,1955710.56079,1353677.40633,881697.82325,534873.009106
68,63,28,42,2000,N/A,N/A,N/A,1164168.54964,1164163.72769,1164056.37919,1163461.87117,1161561.86255,1157003.69868,1147839.30442,1131524.28006,1105015.49049,1065017.34648,1008424.93803,932982.667376,838106.588416,725705.670722,600709.793704,470942.099924,346062.44027
68,63,28,42,2001,N/A,N/A,N/A,0.0,1384809.01603,1384803.2802,1384675.58634,1383968.40347,1381708.29339,1376286.23795,1365384.95067,1345977.80139,1314444.9011,1266866.05998,1199547.90619,1109807.34704,996949.763327,863245.924411,714560.051119,560197.976664
68,63,28,42,2002,N/A,N/A,N/A,0.0,0.0,1386202.88878,1386197.14717,1386069.32478,1385361.4301,1383099.04511,1377671.53213,1366759.27222,1347332.58877,1315767.94919,1268141.21782,1200755.30527,1110924.4182,997953.238238,864114.820376,715279.288045
68,63,28,42,2003,N/A,N/A,N/A,0.0,0.0,0.0,1386796.76513,1386791.02107,1386663.14391,1385954.94595,1383691.59172,1378261.75349,1367344.81855,1347909.81232,1316331.64984,1268684.51425,1201269.73227,1111400.35989,998380.780869,864485.024018
68,63,28,42,2004,N/A,N/A,N/A,0.0,0.0,0.0,0.0,1403611.87523,1403606.06152,1403476.63384,1402759.84888,1400469.05115,1394973.37535,1383924.071,1364253.41253,1332292.36029,1284067.49634,1215835.30043,1124876.249,1010486.29133
68,63,28,42,2005,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,1419108.03903,1419102.16113,1418971.30454,1418246.60613,1415930.51752,1410374.16833,1399202.87739,1379315.05081,1347001.14197,1298243.8656,1229258.37222,1137295.11415
68,63,28,42,2006,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,1422469.61481,1422463.72299,1422332.55643,1421606.14135,1419284.56641,1413715.05536,1402517.30193,1382582.36516,1350191.91131,1301319.13896,1232170.23309
68,63,28,42,2007,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1435864.61763,1435858.67033,1435726.26861,1434993.01308,1432649.57651,1427027.61892,1415724.41933,1395601.76079,1362906.29499,1313573.30126
68,63,28,42,2008,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1407277.40943,1407271.58053,1407141.81485,1406423.158,1404126.37785,1398616.35009,1387538.19047,1367816.16205,1335771.64348
68,63,28,42,2009,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1394281.28508,1394275.51001,1394146.94271,1393434.92261,1391159.3531,1385700.21011,1374724.35665,1355184.46001
68,63,28,42,2010,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1392771.21009,1392765.44128,1392637.01322,1391925.76428,1389652.65932,1384199.42885,1373235.46278
68,63,28,42,2011,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1388872.57946,1388866.8268,1388738.75823,1388029.50021,1385762.7581,1380324.79226
68,63,28,42,2012,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403397.63823,1403391.82541,1403262.41748,1402545.74192,1400255.29384
68,63,28,42,2013,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1427025.09739,1427019.1867,1426887.60007,1426158.85864
68,63,28,42,2014,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1457614.85942,1457608.82203,1457474.4147
68,63,28,42,2015,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500272.58256,1500266.36848
68,63,28,42,2016,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531126.80436
68,63,28,44,1999,N/A,N/A,N/A,4332215.74639,4011312.20579,3690438.25596,3369728.1832,3049541.85076,2730611.98328,2414208.29531,2102301.86917,1797702.63206,1504128.9455,1226155.04428,968976.922195,737951.538711,537909.642856,372323.054741,242507.13307,147114.483641
68,63,28,44,2000,N/A,N/A,N/A,320199.471903,320198.145648,320168.619911,320005.103079,319482.514011,318228.81096,315708.184369,311220.808219,303929.681497,292928.366787,277362.872164,256612.805321,230517.554432,199602.173237,165222.603523,129530.566463,95182.9618267
68,63,28,44,2001,N/A,N/A,N/A,0.0,380885.667937,380884.090322,380848.968684,380654.461125,380032.827724,378541.515072,375543.163647,370205.312051,361532.325631,348445.973313,329930.409308,305247.6607,274206.675512,237432.018933,196536.619274,154080.005292
68,63,28,44,2002,N/A,N/A,N/A,0.0,0.0,381269.046545,381267.467342,381232.310351,381037.607012,380415.34791,378922.534184,375921.164783,370577.940398,361896.224227,348796.699904,330262.499149,305554.906241,274482.676901,237671.004971,196734.442248
68,63,28,44,2003,N/A,N/A,N/A,0.0,0.0,0.0,381432.38964,381430.809761,381395.637709,381200.850954,380578.325264,379084.871988,376082.216741,370736.703215,362051.267627,348946.131213,330403.990045,305685.811922,274600.270633,237772.827865
68,63,28,44,2004,N/A,N/A,N/A,0.0,0.0,0.0,0.0,386057.312188,386055.713152,386020.114634,385822.966062,385192.892158,383681.330547,380642.267674,375231.939028,366441.191285,353177.153208,334410.185913,309392.296328,277929.838383
68,63,28,44,2005,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,390319.464318,390317.847629,390281.856096,390082.530963,389445.500914,387917.251351,384844.636599,379374.576812,370486.777406,357076.301621,338102.143147,312808.050915
68,63,28,44,2006,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,391244.051046,391242.430527,391206.353737,391006.556444,390368.017402,388836.147729,385756.254583,380273.237347,371364.384568,357922.142117,338903.037754
68,63,28,44,2007,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394928.288033,394926.652253,394890.235739,394688.55701,394044.005022,392497.710156,389388.814509,383854.165216,374861.420235,361292.595906
68,63,28,44,2008,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387065.501348,387063.898136,387028.206653,386830.543227,386198.823885,384683.314828,381636.315438,376211.857712,367398.152921
68,63,28,44,2009,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383490.974142,383489.385736,383454.023861,383258.185846,382632.300394,381130.786975,378111.926446,372737.563269
68,63,28,44,2010,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383075.634617,383074.047931,383038.724355,382843.098442,382217.890855,380718.003648,377702.412693
68,63,28,44,2011,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382003.333299,382001.751055,381966.526356,381771.448037,381147.990524,379652.301786
68,63,28,44,2012,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385998.387237,385996.788445,385961.19536,385764.07688,385134.099146
68,63,28,44,2013,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392497.01662,392495.390911,392459.198585,392258.761438
68,63,28,44,2014,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400910.596982,400908.936425,400871.968278
68,63,28,44,2015,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412643.417309,412641.708154
68,63,28,44,2016,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421129.736175
68,63,28,45,1999,N/A,N/A,N/A,159936.961229,148092.390545,136266.982212,124494.930638,112828.128488,101335.338647,90100.3484952,79218.9528337,68794.6967976,58933.4510829,49737.0702078,41296.5754214,33685.4732087,26953.9281471,21124.517437,16190.1790066,12114.7243948
68,63,28,45,2000,N/A,N/A,N/A,11821.1404939,11818.5330639,11799.4128357,11746.1733702,11641.1553134,11467.5255301,11210.2925568,10857.4753639,10401.3406571,9839.56798696,9176.16470302,8421.9402597,7594.37091866,6716.74727591,5816.59606363,4923.49139865,4066.49564272
68,63,28,45,2001,N/A,N/A,N/A,0.0,14061.5565854,14058.454979,14035.7109664,13972.3812261,13847.4594937,13640.9223137,13334.9369469,12915.2516446,12372.6674503,11704.4241287,10915.288527,10018.1187748,9033.70334349,7989.74700784,6918.99353752,5856.62211999
68,63,28,45,2002,N/A,N/A,N/A,0.0,0.0,14075.7101765,14072.6054482,14049.8385426,13986.4450581,13861.3975864,13654.6525174,13348.3591625,12928.251428,12385.1210982,11716.2051596,10926.2752573,10028.2024633,9042.79617343,7997.78904863,6925.95781665
68,63,28,45,2003,N/A,N/A,N/A,0.0,0.0,0.0,14081.7404852,14078.6344268,14055.8577675,13992.4371239,13867.3360795,13660.5024368,13354.0778599,12933.7901431,12390.4271256,11721.2246104,10930.9562867,10032.4987408,9046.67028368,8001.21545745
68,63,28,45,2004,N/A,N/A,N/A,0.0,0.0,0.0,0.0,14252.4836126,14249.3398928,14226.2870632,14162.0974352,14035.4795226,13826.1379923,13515.9979733,13090.6142075,12540.6628354,11863.3461434,11063.4957028,10154.14423,9156.36246115
68,63,28,45,2005,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,14409.8339631,14406.655536,14383.3481984,14318.4499037,14190.4341033,13978.7813995,13665.2173709,13235.1372809,12679.1143325,11994.3199249,11185.6389709,10266.2480708
68,63,28,45,2006,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,14443.9679033,14440.7819471,14417.4193992,14352.3673738,14224.0483302,14011.8942645,13697.5874671,13266.4886056,12709.1485529,12022.7320079,11212.1354546
68,63,28,45,2007,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14579.9827529,14576.7667955,14553.1842489,14487.5196466,14357.9922581,14143.8403963,13826.5738587,13391.4154584,12828.8270887,12135.946749
68,63,28,45,2008,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14289.7039916,14286.552062,14263.4390299,14199.0817706,14072.1331951,13862.2449692,13551.2950192,13124.8003631,12573.4127923
68,63,28,45,2009,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14157.7394133,14154.6165915,14131.7170069,14067.9540832,13942.1778703,13734.2279498,13426.1496044,13003.5936015
68,63,28,45,2010,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14142.4058874,14139.2864478,14116.4116646,14052.7177992,13927.0778082,13719.3531077,13411.6084262
68,63,28,45,2011,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14102.8186125,14099.7079048,14076.8971524,14013.3815782,13888.0932774,13680.9500376
68,63,28,45,2012,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14250.3082182,14247.1649782,14224.1156672,14159.9358367,14033.3372501
68,63,28,45,2013,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14490.2249504,14487.0287912,14463.5914243,14398.3310688
68,63,28,45,2014,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14800.8379409,14797.5732687,14773.6334976
68,63,28,45,2015,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15233.9908023,15230.630588
68,63,28,45,2016,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15547.2891566
68,63,28,72,1999,N/A,N/A,N/A,717449.27782,667970.073195,618492.481639,569025.389947,519595.935627,470265.169025,421147.94767,372436.046722,324422.455375,277523.195095,232290.786663,189411.119854,149673.96234,113908.440903,82880.7218859,57163.2546847,37001.9026786
68,63,28,72,2000,N/A,N/A,N/A,52775.3594247,52775.2998014,52773.5792779,52762.3799565,52722.235342,52616.9734661,52389.202739,51956.8816019,51212.0535708,50023.4904856,48245.6000225,45736.1287113,42384.278748,38148.0690871,33094.6543245,27430.6560095,21504.4159379
68,63,28,72,2001,N/A,N/A,N/A,0.0,62777.6738845,62777.602961,62775.5563532,62762.2344667,62714.4813951,62589.2696336,62318.3303812,61804.0730525,60918.080579,59504.2536233,57389.4062984,54404.3243718,50417.2109498,45378.1284785,39366.9591103,32629.484596
68,63,28,72,2002,N/A,N/A,N/A,0.0,0.0,62840.8624453,62840.7914504,62838.7427826,62825.407487,62777.6063498,62652.268557,62381.056592,61866.2816401,60979.3973752,59564.1473389,57447.1713248,54459.0847785,50467.9581471,45423.8036119,39406.5837306
68,63,28,72,2003,N/A,N/A,N/A,0.0,0.0,0.0,62867.7846964,62867.7136711,62865.6641256,62852.3231169,62804.5015007,62679.1100108,62407.7818533,61892.7863618,61005.5221384,59589.6657813,57471.7828134,54482.4161126,50489.5796046,45443.2640553
68,63,28,72,2004,N/A,N/A,N/A,0.0,0.0,0.0,0.0,63630.0656218,63629.9937353,63627.9193388,63614.4165685,63566.0151083,63439.1032285,63164.4851782,62643.2452923,61745.2228626,60312.1990438,58168.6364405,55143.0232387,51101.7730142
68,63,28,72,2005,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,64332.5546336,64332.4819535,64330.3846552,64316.7328116,64267.7969893,64139.4839763,63861.8340861,63334.8396047,62426.9028227,60978.0581262,58810.8301508,55751.813557
68,63,28,72,2006,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,64484.9452562,64484.872404,64482.7701376,64469.0859555,64420.0342143,64291.4172541,64013.1096684,63484.8668451,62574.7793472,61122.5026348,58950.140941
68,63,28,72,2007,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65092.1821452,65092.1086069,65089.986544,65076.1735018,65026.6598539,64896.8317434,64615.9034121,64082.6862724,63164.0287322,61698.0763318
68,63,28,72,2008,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63796.2356188,63796.1635447,63794.0837308,63780.545698,63732.0178374,63604.774527,63329.4393113,62806.8382068,61906.4705904
