census region,housing types,technology,final_energy,vintage,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
66,28,7,2,2001,0.0,0.00124566290204,0.00124011293057,0.00123531704963,0.00123235711967,0.00123016936612,0.00122696767507,0.00122166082775,0.00121452212319,0.00120382914506,0.0011897019143,0.00117079663507,0.00114405239522,0.00110674176669,0.00105597977103,0.000988767370927,0.000904385059959
66,28,7,2,2002,0.0,0.0,0.00123190489959,0.00122714721623,0.0012242534185,0.00122224836908,0.00121949780371,0.00121512183055,0.00120966423048,0.0012017475637,0.00119188610617,0.00117917515173,0.00116097240421,0.00113486066097,0.00109802520698,0.00104710133719,0.000980482383349
66,28,7,2,2003,0.0,0.0,0.0,0.00121471033781,0.00121185224238,0.00120991351452,0.00120735697492,0.00120344941191,0.00119893083001,0.00119270426836,0.00118561386232,0.00117715873645,0.0011651420188,0.00114756855219,0.00112193750588,0.00108493954751,0.00103465246602
66,28,7,2,2004,0.0,0.0,0.0,0.0,0.00117947378093,0.00117759304638,0.00117514948895,0.00117150749453,0.00116752100587,0.00116231708621,0.00115697866616,0.00115134664759,0.00114366316919,0.00113239557983,0.00111549421532,0.00108999487468,0.00105408075071
66,28,7,2,2005,0.0,0.0,0.0,0.0,0.0,0.00116131095898,0.00115890728338,0.00115535956304,0.00115158661071,0.00114685858133,0.00114243597633,0.00113842088539,0.00113340174584,0.00112624300736,0.00111532521575,0.0010980896123,0.00107301914214
66,28,7,2,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.00116925585379,0.00116568258517,0.00116192010801,0.00115730902779,0.00115325324732,0.00115005058548,0.00114653733121,0.00114189302009,0.00113486194136,0.00112325807784,0.00110593185037
66,28,7,2,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00118715103665,0.00118332548993,0.00117867428571,0.00117470540158,0.0011718568575,0.00116914155183,0.00116598925462,0.00116145168863,0.0011536813404,0.00114191805627
66,28,7,2,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00118721611938,0.00118255584274,0.00117861870962,0.0011759226145,0.00117361219959,0.00117131401882,0.00116834250448,0.00116317185065,0.00115542339062
66,28,7,2,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00119196111686,0.00118799891916,0.00118532644302,0.00118316048686,0.0011812606201,0.00117913582669,0.00117551391889,0.00117034535477
66,28,7,2,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00123762972351,0.00123485209508,0.00123264251591,0.00123083269321,0.00122905261523,0.00122618412597,0.00122245303554
