census division,year,value
58,2023,4.5021149e+11
58,2024,4.6403281e+11
58,2025,4.7870319e+11
58,2026,4.8849939e+11
58,2027,4.979003e+11
58,2028,5.0679929e+11
58,2029,5.158645e+11
58,2030,5.257995e+11
58,2031,5.3819299e+11
58,2032,5.531933e+11
58,2033,5.6993719e+11
58,2034,5.9068481e+11
58,2035,6.1281409e+11
58,2036,6.3409277e+11
58,2037,6.541629e+11
58,2038,6.7516229e+11
58,2039,6.9573547e+11
58,2040,7.1498248e+11
59,1990,52701540000.0
59,1991,49550020000.0
59,1992,49610860000.0
59,1993,46929690000.0
59,1994,47655130000.0
59,1995,50262310000.0
59,1996,52052470000.0
59,1997,58843190000.0
59,1998,66946070000.0
59,1999,72645610000.0
59,2000,61481480000.0
59,2001,61691090000.0
59,2002,62842600000.0
59,2003,61633430000.0
59,2004,66184650000.0
59,2005,65286240000.0
59,2006,62134670000.0
59,2007,69830590000.0
59,2008,66600310000.0
59,2009,54017160000.0
59,2010,62567100000.0
59,2011,66700110000.0
59,2012,75015560000.0
59,2013,79723190000.0
59,2014,84319160000.0
59,2015,89871370000.0
59,2016,91492400000.0
59,2017,92022200000.0
59,2018,93621190000.0
59,2019,95548430000.0
59,2020,97825210000.0
59,2021,99265460000.0
59,2022,1.014254e+11
59,2023,1.044114e+11
59,2024,1.077435e+11
59,2025,1.1128e+11
59,2026,1.136478e+11
59,2027,1.159768e+11
59,2028,1.182069e+11
59,2029,1.204609e+11
59,2030,1.229012e+11
59,2031,1.258835e+11
59,2032,1.294326e+11
59,2033,1.334202e+11
59,2034,1.383363e+11
59,2035,1.435934e+11
59,2036,1.486945e+11
59,2037,1.535206e+11
59,2038,1.5854849e+11
59,2039,1.634912e+11
59,2040,1.681412e+11
60,1990,50890300000.0
60,1991,50369610000.0
60,1992,50234700000.0
60,1993,54705010000.0
60,1994,55000650000.0
60,1995,56151820000.0
60,1996,57029560000.0
60,1997,64219290000.0
60,1998,71447520000.0
60,1999,80242540000.0
60,2000,73544410000.0
60,2001,64721820000.0
60,2002,68207230000.0
60,2003,69119130000.0
60,2004,74286660000.0
60,2005,79477880000.0
60,2006,81745360000.0
60,2007,76899590000.0
60,2008,71798160000.0
60,2009,58426180000.0
60,2010,68564200000.0
60,2011,74385310000.0
60,2012,84135300000.0
60,2013,89512820000.0
60,2014,94610310000.0
60,2015,1.007083e+11
60,2016,1.025686e+11
60,2017,1.032876e+11
60,2018,1.051578e+11
60,2019,1.07341e+11
60,2020,1.098903e+11
60,2021,1.114962e+11
60,2022,1.139337e+11
60,2023,1.172702e+11
60,2024,1.209972e+11
60,2025,1.249943e+11
60,2026,1.277026e+11
60,2027,1.303362e+11
60,2028,1.328407e+11
60,2029,1.3537199e+11
60,2030,1.381377e+11
60,2031,1.4150101e+11
60,2032,1.454984e+11
60,2033,1.5001891e+11
60,2034,1.555378e+11
60,2035,1.6147031e+11
60,2036,1.672032e+11
60,2037,1.726228e+11
60,2038,1.7824071e+11
60,2039,1.837782e+11
60,2040,1.8906911e+11
61,1990,44043160000.0
61,1991,44754080000.0
61,1992,49600130000.0
61,1993,51620120000.0
61,1994,54449710000.0
61,1995,54233090000.0
61,1996,51290140000.0
61,1997,55839650000.0
61,1998,69089810000.0
61,1999,74486940000.0
61,2000,68454830000.0
61,2001,63874470000.0
61,2002,71766000000.0
61,2003,76949300000.0
61,2004,84062440000.0
61,2005,94430490000.0
61,2006,1.0243417e+11
61,2007,1.0806158e+11
61,2008,90982030000.0
61,2009,70034280000.0
61,2010,79484850000.0
61,2011,84430690000.0
61,2012,94336440000.0
61,2013,99676610000.0
61,2014,1.049082e+11
61,2015,1.113594e+11
61,2016,1.132107e+11
61,2017,1.138053e+11
61,2018,1.15651e+11
61,2019,1.179197e+11
61,2020,1.206342e+11
61,2021,1.223564e+11
61,2022,1.249693e+11
61,2023,1.285943e+11
61,2024,1.326407e+11
61,2025,1.36936e+11
61,2026,1.3983321e+11
61,2027,1.426579e+11
61,2028,1.4535921e+11
61,2029,1.48091e+11
61,2030,1.510614e+11
61,2031,1.54701e+11
61,2032,1.590498e+11
61,2033,1.639142e+11
61,2034,1.6993919e+11
61,2035,1.763885e+11
61,2036,1.8263589e+11
61,2037,1.8856129e+11
61,2038,1.9475191e+11
61,2039,2.0081281e+11
61,2040,2.064691e+11
62,1990,26176820000.0
62,1991,24695410000.0
62,1992,24379620000.0
62,1993,24968510000.0
62,1994,25419490000.0
62,1995,26661120000.0
62,1996,28029920000.0
62,1997,32560350000.0
62,1998,36458560000.0
62,1999,39635200000.0
62,2000,36434220000.0
62,2001,36267010000.0
62,2002,41207430000.0
62,2003,44593020000.0
62,2004,46761850000.0
62,2005,46747800000.0
62,2006,51089230000.0
62,2007,60333100000.0
62,2008,58152690000.0
62,2009,45338300000.0
62,2010,50080690000.0
62,2011,51476710000.0
62,2012,56293360000.0
62,2013,58559830000.0
62,2014,61082700000.0
62,2015,64684490000.0
62,2016,65304380000.0
62,2017,65300230000.0
62,2018,66278060000.0
62,2019,67509850000.0
62,2020,69025970000.0
62,2021,70027600000.0
62,2022,71606350000.0
62,2023,73756260000.0
62,2024,76182890000.0
62,2025,78737940000.0
62,2026,80480680000.0
62,2027,82200260000.0
62,2028,83885620000.0
62,2029,85570810000.0
62,2030,87369750000.0
62,2031,89525970000.0
62,2032,92046130000.0
62,2033,94875090000.0
62,2034,98375170000.0
62,2035,1.021346e+11
62,2036,1.058155e+11
62,2037,1.0934e+11
62,2038,1.130039e+11
62,2039,1.165828e+11
62,2040,1.198786e+11
63,1990,15075850000.0
63,1991,15202050000.0
63,1992,14631680000.0
63,1993,14365470000.0
63,1994,15323960000.0
63,1995,18013640000.0
63,1996,20468850000.0
63,1997,25051320000.0
63,1998,19477480000.0
63,1999,18104810000.0
63,2000,18174330000.0
63,2001,17765730000.0
63,2002,17993210000.0
63,2003,17541860000.0
63,2004,17394500000.0
63,2005,19353360000.0
63,2006,20815330000.0
63,2007,23997260000.0
63,2008,24106390000.0
63,2009,20003410000.0
63,2010,22930110000.0
63,2011,23967500000.0
63,2012,26595390000.0
63,2013,27919360000.0
63,2014,29428960000.0
63,2015,31629530000.0
63,2016,31953010000.0
63,2017,31932400000.0
63,2018,32571750000.0
63,2019,33280280000.0
63,2020,34150130000.0
63,2021,34732830000.0
63,2022,35624580000.0
63,2023,36821230000.0
63,2024,38151790000.0
63,2025,39558650000.0
63,2026,40538860000.0
63,2027,41543680000.0
63,2028,42533350000.0
63,2029,43501570000.0
63,2030,44507600000.0
63,2031,45683900000.0
63,2032,46981310000.0
63,2033,48460430000.0
63,2034,50282070000.0
63,2035,52254640000.0
63,2036,54223760000.0
63,2037,56108820000.0
63,2038,58033750000.0
63,2039,59986210000.0
63,2040,61863380000.0
64,1990,84361360000.0
64,1991,83714870000.0
64,1992,80452910000.0
64,1993,73803450000.0
64,1994,69437750000.0
64,1995,68755140000.0
64,1996,77004190000.0
64,1997,97518190000.0
64,1998,90216080000.0
64,1999,90225440000.0
64,2000,74593360000.0
64,2001,79663450000.0
64,2002,76960710000.0
64,2003,71365280000.0
64,2004,61771240000.0
64,2005,73850100000.0
64,2006,76063880000.0
64,2007,82932780000.0
64,2008,77916520000.0
64,2009,63033820000.0
64,2010,74150400000.0
64,2011,80518660000.0
64,2012,91225950000.0
64,2013,97102470000.0
64,2014,1.025336e+11
64,2015,1.088951e+11
64,2016,1.107297e+11
64,2017,1.113752e+11
64,2018,1.134148e+11
64,2019,1.158251e+11
64,2020,1.186578e+11
64,2021,1.204489e+11
64,2022,1.230881e+11
64,2023,1.267287e+11
64,2024,1.307663e+11
64,2025,1.3503391e+11
64,2026,1.379106e+11
64,2027,1.407319e+11
64,2028,1.4344231e+11
64,2029,1.4616611e+11
64,2030,1.491067e+11
64,2031,1.527094e+11
64,2032,1.569664e+11
64,2033,1.617346e+11
64,2034,1.676283e+11
64,2035,1.739415e+11
64,2036,1.800834e+11
64,2037,1.859249e+11
64,2038,1.920016e+11
64,2039,1.9799741e+11
64,2040,2.0365559e+11
