census region,housing types,technology,vintage,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
66,28,8,2001,0.0,2005430.59706,2005430.59706,2005430.59706,2005430.59706,2005430.59681,2005430.5932,2005430.56163,2005430.36651,2005429.42923,2005425.71186,2005413.02452,2005374.65333,2005269.58029,2005004.80063,2004383.03785,2003009.10601
66,28,8,2002,0.0,0.0,2005430.59706,2005430.59706,2005430.59706,2005430.59706,2005430.59681,2005430.5932,2005430.56163,2005430.36651,2005429.42923,2005425.71186,2005413.02452,2005374.65333,2005269.58029,2005004.80063,2004383.03785
66,28,8,2003,0.0,0.0,0.0,2005430.59707,2005430.59707,2005430.59707,2005430.59706,2005430.59681,2005430.5932,2005430.56164,2005430.36651,2005429.42924,2005425.71187,2005413.02453,2005374.65333,2005269.5803,2005004.80063
66,28,8,2004,0.0,0.0,0.0,0.0,2005430.59716,2005430.59716,2005430.59716,2005430.59715,2005430.5969,2005430.59329,2005430.56172,2005430.3666,2005429.42933,2005425.71195,2005413.02462,2005374.65342,2005269.58039
66,28,8,2005,0.0,0.0,0.0,0.0,0.0,2005430.59846,2005430.59846,2005430.59846,2005430.59846,2005430.59821,2005430.5946,2005430.56303,2005430.36791,2005429.43063,2005425.71326,2005413.02593,2005374.65473
66,28,8,2006,0.0,0.0,0.0,0.0,0.0,0.0,2005430.61009,2005430.61009,2005430.61009,2005430.61009,2005430.60984,2005430.60623,2005430.57466,2005430.37954,2005429.44226,2005425.72489,2005413.03756
66,28,8,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005430.68311,2005430.68311,2005430.68311,2005430.6831,2005430.68285,2005430.67924,2005430.64768,2005430.45255,2005429.51528,2005425.79791
66,28,8,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005431.03907,2005431.03907,2005431.03907,2005431.03906,2005431.03881,2005431.0352,2005431.00364,2005430.80851,2005429.87124
66,28,8,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005432.47013,2005432.47013,2005432.47013,2005432.47012,2005432.46987,2005432.46626,2005432.4347,2005432.23957
66,28,8,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1692171.57826,1692171.57826,1692171.57826,1692171.57825,1692171.57804,1692171.575,1692171.54836
66,28,8,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1023234.07957,1023234.07957,1023234.07957,1023234.07956,1023234.07944,1023234.0776
66,28,8,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383871.741659,383871.741659,383871.741659,383871.741657,383871.74161
66,28,8,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816593.729948,816593.729948,816593.729948,816593.729945
66,28,8,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814883.574273,814883.574273,814883.574273
66,28,8,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824230.126648,824230.126648
66,28,8,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825093.062775
66,28,9,1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,9,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,9,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,9,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,9,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,9,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,9,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,9,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,9,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,9,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,9,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,9,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,9,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,9,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,9,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,9,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,9,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,9,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,10,1999,52491023.6797,49799178.5199,47107382.518,44415858.8238,41725206.1559,39036647.7682,36352320.1303,33675591.8466,31011400.5723,28366590.4121,25750224.7184,23173839.7586,20651594.3352,18200260.8715,15838997.4829,13588841.9533,11471881.8278
66,28,10,2000,2930674.93546,2930672.53154,2930619.01224,2930322.54472,2929374.23867,2927094.14864,2922488.0359,2914214.44762,2900565.12275,2879464.46673,2848496.33454,2804968.40798,2746025.47371,2668822.02397,2570760.70209,2449795.07017,2304782.22995
66,28,10,2001,0.0,2930675.14874,2930672.74482,2930619.22552,2930322.75798,2929374.45186,2927094.36166,2922488.24858,2914214.65971,2900565.33384,2879464.67628,2848496.54184,2804968.61211,2746025.67356,2668822.21819,2570760.88918,2449795.24845
66,28,10,2002,0.0,0.0,2930680.13764,2930677.73372,2930624.21432,2930327.74628,2929379.43855,2927099.34447,2922493.22355,2914219.62059,2900570.27149,2879469.57801,2848501.39085,2804973.38702,2746030.34813,2668826.76134,2570765.2654
