census division,year,value
61,2033,10191920000.0
61,2034,10278570000.0
61,2035,10367700000.0
61,2036,10457940000.0
61,2037,10548750000.0
61,2038,10646040000.0
61,2039,10742860000.0
61,2040,10838830000.0
62,1990,8917040000.0
62,1991,9552710000.0
62,1992,8768820000.0
62,1993,9027940000.0
62,1994,9402320000.0
62,1995,9905010000.0
62,1996,8856390000.0
62,1997,10165050000.0
62,1998,9369070000.0
62,1999,10947760000.0
62,2000,9946060000.0
62,2001,9844100000.0
62,2002,10958390000.0
62,2003,11805800000.0
62,2004,11606380000.0
62,2005,11641090000.0
62,2006,9942700000.0
62,2007,10139250000.0
62,2008,8813250000.0
62,2009,10109350000.0
62,2010,11089740000.0
62,2011,9670300000.0
62,2012,9943960000.0
62,2013,9921070000.0
62,2014,9319410000.0
62,2015,10234780000.0
62,2016,10378980000.0
62,2017,10453340000.0
62,2018,10560600000.0
62,2019,10676820000.0
62,2020,10819400000.0
62,2021,10955460000.0
62,2022,11077770000.0
62,2023,11181810000.0
62,2024,11287170000.0
62,2025,11412140000.0
62,2026,11492550000.0
62,2027,11560920000.0
62,2028,11627490000.0
62,2029,11687290000.0
62,2030,11740060000.0
62,2031,11804570000.0
62,2032,11873230000.0
62,2033,11960600000.0
62,2034,12062360000.0
62,2035,12167090000.0
62,2036,12273030000.0
62,2037,12379630000.0
62,2038,12493720000.0
62,2039,12607230000.0
62,2040,12719830000.0
63,1990,5969980000.0
63,1991,6546410000.0
63,1992,6473570000.0
63,1993,6996660000.0
63,1994,8424290000.0
63,1995,9019460000.0
63,1996,7578910000.0
63,1997,9319190000.0
63,1998,10276210000.0
63,1999,11065240000.0
63,2000,10213520000.0
63,2001,11007040000.0
63,2002,10735870000.0
63,2003,9583390000.0
63,2004,10403400000.0
63,2005,11861340000.0
63,2006,10470080000.0
63,2007,11504770000.0
63,2008,10723260000.0
63,2009,11442990000.0
63,2010,11931260000.0
63,2011,10103660000.0
63,2012,10248580000.0
63,2013,10124470000.0
63,2014,9456040000.0
63,2015,10355590000.0
63,2016,10504400000.0
63,2017,10597360000.0
63,2018,10718940000.0
63,2019,10845210000.0
63,2020,10996920000.0
63,2021,11140620000.0
63,2022,11270160000.0
63,2023,11380010000.0
63,2024,11490370000.0
63,2025,11620180000.0
63,2026,11704570000.0
63,2027,11776280000.0
63,2028,11846140000.0
63,2029,11909040000.0
63,2030,11964660000.0
63,2031,12032350000.0
63,2032,12103740000.0
63,2033,12193930000.0
63,2034,12299080000.0
63,2035,12407410000.0
63,2036,12517710000.0
63,2037,12629140000.0
63,2038,12748170000.0
63,2039,12866960000.0
63,2040,12984810000.0
64,1990,44432880000.0
64,1991,42008810000.0
64,1992,43870320000.0
64,1993,40525580000.0
64,1994,40608010000.0
64,1995,41671180000.0
64,1996,39147290000.0
64,1997,45494290000.0
64,1998,45022900000.0
64,1999,49050420000.0
64,2000,48588640000.0
64,2001,45511490000.0
64,2002,51089860000.0
64,2003,50645360000.0
64,2004,46887810000.0
64,2005,51046720000.0
64,2006,52251400000.0
64,2007,54480140000.0
64,2008,46469000000.0
64,2009,51812450000.0
64,2010,56048960000.0
64,2011,47535280000.0
64,2012,48340760000.0
64,2013,47747060000.0
64,2014,44638460000.0
64,2015,48895870000.0
64,2016,49284800000.0
64,2017,49539190000.0
64,2018,50034570000.0
64,2019,50517890000.0
64,2020,51176810000.0
64,2021,51775560000.0
64,2022,52404540000.0
64,2023,52943950000.0
64,2024,53443160000.0
64,2025,54011910000.0
64,2026,54382820000.0
64,2027,54744250000.0
64,2028,55098690000.0
64,2029,55432200000.0
64,2030,55744750000.0
64,2031,56093670000.0
64,2032,56476090000.0
64,2033,56936950000.0
64,2034,57411580000.0
64,2035,57889100000.0
64,2036,58377610000.0
64,2037,58863090000.0
64,2038,59397620000.0
64,2039,59928880000.0
64,2040,60462970000.0
