us,state,county,time zone,egrid,egrid with wecc detail,nerc,census division,census region,PADD,electricity interconnection,o&g producing region,SqMi,2015 Total Population (Esri),2015 Total Households (Esri),2015 Total Housing Units (Esri),2015 Owner Occupied Housing Units (Esri),2015 Renter Occupied Housing Units (Esri),2015 Vacant Housing Units (Esri),2015 Civilian Population Age 16+ in Labor Force (Esri),2015 Employed Civilian Population Age 16+ (Esri),2015 Industry: Agriculture/Forestry/Fishing/Hunting (Esri),2015 Industry: Mining/Quarrying/Oil & Gas Extraction (Esri),2015 Industry: Construction (Esri),2015 Industry: Manufacturing (Esri),2015 Industry: Wholesale Trade (Esri),2015 Industry: Retail Trade (Esri),2015 Industry: Transportation/Warehousing (Esri),2015 Industry: Utilities (Esri),2015 Industry: Information (Esri),2015 Industry: Finance/Insurance (Esri),2015 Industry: Real Estate/Rental/Leasing (Esri),2015 Industry: Professional/Scientific/Tech Services (Esri),2015 Industry: Management of Companies/Enterprises (Esri),2015 Industry: Admin/Support/Waste Management Services (Esri),2015 Industry: Educational Services (Esri),2015 Industry: Health Care/Social Assistance (Esri),2015 Industry: Arts/Entertainment/Recreation (Esri),2015 Industry: Accommodation/Food Services (Esri),2015 Industry: Other Services (excl Public Administration) (Esri),2015 Industry: Public Administration (Esri),2015 Unemployed Population Age 16+ (Esri),2015 Occupation: Management (Esri),2015 Occupation: Business/Financial (Esri),2015 Occupation: Computer/Mathematical (Esri),2015 Occupation: Architecture/Engineering (Esri),2015 Occupation: Life/Physical/Social Science (Esri),2015 Occupation: Community/Social Service (Esri),2015 Occupation: Legal (Esri),2015 Occupation: Education/Training/Library (Esri),2015 Occupation: Arts/Design/Entertainment/Sports/Media (Esri),2015 Occupation: Healthcare Practitioner/Technician (Esri),2015 Occupation: Healthcare Support (Esri),2015 Occupation: Protective Service (Esri),2015 Occupation: Food Preparation/Serving Related (Esri),2015 Occupation: Building/Grounds Cleaning/Maintenance (Esri),2015 Occupation: Personal Care/Service (Esri),2015 Occupation: Sales and Sales Related (Esri),2015 Occupation: Office/Administrative Support (Esri),2015 Occupation: Farming/Fishing/Forestry (Esri),2015 Occupation: Construction/Extraction (Esri),2015 Occupation: Installation/Maintenance/Repair (Esri),2015 Occupation: Production (Esri),2015 Occupation: Transportation/Material Moving (Esri),2015 Aggregate Disposable Income,2015 Aggregate Net Worth,2015 Aggregate Home Value,2020 Total Population (Esri),2020 Total Households (Esri),2020 Total Housing Units (Esri),2020 Owner Occupied Housing Units (Esri),2020 Renter Occupied Housing Units (Esri),2015 Total (SIC01-99) Businesses,2015 Total (SIC01-99) Sales,2015 Total (SIC01-99) Employees,2015 Televisions,2015 Entertainment/Recreation - Recreational Vehicles & Fees,2015 Vehicle Loans,2015 Major Appliances,2015 Small Appliances,2015 Home Improvement Services - Owners & Renters,2015 Home Improvement Materials - Owners & Renters,2015 Utilities/Fuel/Public Services,2015 Transportation - Vehicle Purchases (Net Outlay),2015 Transportation - Gasoline & Motor Oil,2015 Vehicle Maintenance & Repairs,2015 Travel,2015 Airline Fares,Urban Utility-scale PV (GWh),Rural Utility-scale PV (GWh),Sum Utility-scale PV (GWh),Rooftop PV (GWh),CSP (GWh),Onshore Wind (GWh),Offshore Wind (GWh),Biopower-Solid (GWh),Biopower-Solid (BDT),Biopower-Gaseous (GWh),Biopower-Gaseous (Tonnes-CH4),Geothermal Hydrothermal (GWh),EGS Geothermal (GWh),Hydropower (GWh),Hydropower (Count of Sites),2015 Capacity Biomass Power Plants,2015 Capacity Bulk Electricity Storage,2015 Capacity Coal Power Plants,2015 Capacity Combined Heat and Power,2015 Capacity Combined-Cycle Gas Turbines,2015 Capacity Combustion Turbines,2015 Capacity Dispatchable Hydroelectric Power Plants,2015 Capacity Fossil Steam Turbines,2015 Capacity Fuel Cell Power Plants,2015 Capacity Geothermal Power Plants,2015 Capacity Nuclear Power Plants,2015 Capacity Onshore Wind,2015 Capacity Run of River Hydroelectric Power Plants,2015 Capacity Solar Thermal Power Plants,2015 Capacity Transmission-Sited Solar PV
us,texas,"tom green, texas",US/Central,ERCT,ERCT,ERCOT,west south central,south,PADD 3 (Gulf Coast),texas interconnection,southwest,1534.82754,114942.0,44431.0,48470.0,27990.0,16441.0,4039.0,55522.0,52736.0,791.0,2007.0,3312.0,3308.0,1316.0,6176.0,984.0,234.0,1470.0,1843.0,781.0,1945.0,0.0,2503.0,4724.0,9447.0,658.0,4740.0,2896.0,3601.0,2786.0,3744.0,1694.0,589.0,396.0,265.0,1055.0,528.0,3069.0,495.0,3651.0,1923.0,1572.0,4097.0,2326.0,2167.0,5315.0,8308.0,394.0,3279.0,2133.0,3180.0,2556.0,2207501717.0,18908490378.0,9640537590.0,121032.0,46994.0,51006.0,29489.0,17505.0,4657.0,13764418.0,58702.0,5388131.0,7046149.0,155383221.0,9591432.0,1632074.0,58357007.0,10930619.0,185208702.0,147642748.0,129448687.0,39804216.0,66537449.0,15915508.0,1252.77365662,221533.410726,222786.184383,356.575887818,129457.87968,31544.7324053,6255.44587861,91.3436005355,83037.2925482,33.5081823584,7129.99921187,0.0,17215.7007629,17.0779240708,24.8044632378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0
us,texas,"travis, texas",US/Central,ERCT,ERCT,ERCOT,west south central,south,PADD 3 (Gulf Coast),texas interconnection,gulf coast,1020.638714,1126530.0,444053.0,480519.0,222036.0,222018.0,36466.0,639702.0,610029.0,1263.0,1960.0,49431.0,50028.0,12669.0,61677.0,13328.0,3601.0,13238.0,25833.0,15349.0,68351.0,264.0,28609.0,63515.0,59744.0,14651.0,53861.0,33700.0,38958.0,29673.0,65709.0,38527.0,33439.0,20688.0,6044.0,9711.0,11432.0,40322.0,19626.0,25783.0,9414.0,8161.0,40816.0,24211.0,20721.0,65051.0,75408.0,668.0,40003.0,16087.0,18926.0,19285.0,29732111608.0,2.29e+11,1.74e+11,1259799.0,497748.0,537294.0,248017.0,249731.0,51123.0,150791426.0,676242.0,77177635.0,90750738.0,2177065392.0,126813622.0,22686312.0,740949065.0,128740241.0,2440763807.0,2005022896.0,1741875548.0,559013592.0,968179943.0,249810304.0,12278.2543143,147316.600425,159594.854739,3535.00080541,86087.6680869,20976.8031108,4159.78347447,60.7422088495,55218.6309352,22.2824696974,4741.34913322,0.0,11448.1987255,11.3565791642,16.4946189723,10.0,0.0,0.0,153.4,312.0,497.0,108.0,724.0,0.0,0.0,0.0,0.0,17.0,0.0,30.3
us,texas,"tyler, texas",US/Central,SRMV,SRMV,SERC_STV,west south central,south,PADD 3 (Gulf Coast),eastern interconnection,gulf coast,931.1820276,22133.0,8228.0,11139.0,6658.0,1570.0,2911.0,7442.0,6973.0,335.0,530.0,651.0,687.0,78.0,595.0,287.0,78.0,28.0,201.0,66.0,245.0,0.0,112.0,770.0,831.0,49.0,366.0,548.0,515.0,469.0,502.0,189.0,34.0,83.0,61.0,177.0,61.0,410.0,50.0,370.0,192.0,330.0,300.0,266.0,229.0,399.0,970.0,153.0,831.0,255.0,524.0,587.0,372729305.0,3718607249.0,1666171620.0,22643.0,8471.0,11529.0,6834.0,1637.0,593.0,715160.0,4204.0,798105.0,1823519.0,25818760.0,1746487.0,290164.0,10460902.0,2546575.0,33649188.0,27314820.0,24232849.0,6670365.0,10311760.0,1985477.0,241.231571941,134404.631924,134645.863496,81.9455088591,78542.2777139,19138.2335251,3795.18781425,55.4182909403,50378.8421997,20.3294613737,4325.7805518,0.0,10444.7898706,10.3612005577,15.0489027395,46.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us,texas,"upton, texas",US/Central,ERCT,ERCT,ERCOT,west south central,south,PADD 3 (Gulf Coast),texas interconnection,southwest,1234.891573,3363.0,1270.0,1563.0,976.0,294.0,293.0,1921.0,1908.0,126.0,379.0,76.0,60.0,56.0,82.0,183.0,39.0,24.0,30.0,25.0,12.0,0.0,31.0,286.0,232.0,30.0,61.0,58.0,118.0,13.0,161.0,12.0,0.0,0.0,7.0,25.0,39.0,198.0,0.0,18.0,68.0,32.0,66.0,170.0,91.0,128.0,211.0,76.0,169.0,119.0,80.0,238.0,60016552.0,477137261.0,239854854.0,3434.0,1300.0,1595.0,997.0,303.0,243.0,775819.0,2027.0,127463.0,316934.0,4276521.0,286510.0,45322.0,1703809.0,459922.0,5475433.0,4618409.0,4037453.0,1065430.0,1617271.0,288838.0,36.6539455309,178241.356057,178278.010003,11.4984137128,104159.223437,25380.2614331,5033.00677082,73.4932359558,66810.1465084,26.9600140358,5736.65490927,0.0,13851.4088661,13.7405564923,19.9571755307,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,353.0,0.0,0.0,0.0
us,texas,"val verde, texas",US/Central,ERCT,ERCT,ERCOT,west south central,south,PADD 3 (Gulf Coast),texas interconnection,southwest,3222.56600686,49021.0,15860.0,19073.0,10046.0,5814.0,3213.0,21771.0,20517.0,467.0,146.0,1238.0,1439.0,246.0,2665.0,1084.0,132.0,196.0,397.0,182.0,452.0,0.0,670.0,2412.0,2877.0,360.0,1732.0,830.0,2992.0,1254.0,1118.0,455.0,106.0,33.0,15.0,621.0,359.0,1632.0,160.0,852.0,767.0,1114.0,1446.0,1012.0,935.0,1735.0,2875.0,314.0,1056.0,1262.0,1212.0,1437.0,702663180.0,4813319434.0,2855846920.0,49018.0,15936.0,19284.0,10062.0,5874.0,1659.0,5863468.0,20233.0,1700250.40737,2088205.3298,51500150.3443,3053162.01413,507652.016648,17892845.3487,3403751.22462,59768184.9716,47428694.9199,42476873.4784,12526176.5935,20208338.3403,4774384.06609,534.288749293,465137.626335,465671.915084,140.313016471,271813.315506,66232.1855033,13134.1057681,191.787529451,174347.377339,70.3546988867,14970.3419376,0.0,36146.5575884,35.857277866,52.080131458,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us,texas,"victoria, texas",US/Central,ERCT,ERCT,ERCOT,west south central,south,PADD 3 (Gulf Coast),texas interconnection,gulf coast,877.8812859,90968.0,34035.0,37273.0,21721.0,12314.0,3238.0,46309.0,44080.0,323.0,2810.0,2989.0,4962.0,1232.0,5914.0,1466.0,456.0,453.0,1538.0,726.0,1457.0,10.0,1948.0,3688.0,6170.0,618.0,3508.0,2373.0,1440.0,2229.0,3040.0,1393.0,375.0,741.0,479.0,752.0,290.0,2422.0,351.0,3110.0,859.0,711.0,3127.0,1751.0,1688.0,4858.0,6148.0,82.0,3264.0,2546.0,3367.0,2728.0,1879660482.0,17076529264.0,8602981130.0,95730.0,36022.0,39310.0,22886.0,13136.0,4166.0,13316141.0,46411.0,4592906.0,6180050.0,133510451.0,8284202.0,1385262.0,50798321.0,9475498.0,157724109.0,126086153.0,110418600.0,34119862.0,57750307.0,13865325.0,991.476692554,126711.327761,127702.804454,274.203694381,74046.5276533,18042.7634543,3577.9517429,52.2461549633,47495.1636324,19.1658055712,4078.17341913,0.0,9846.93141707,9.76812674585,14.1875054466,0.0,0.0,0.0,75.0,468.0,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us,texas,"ward, texas",US/Central,ERCT,ERCT,ERCOT,west south central,south,PADD 3 (Gulf Coast),texas interconnection,southwest,815.3351659,11252.0,4249.0,4952.0,3169.0,1079.0,703.0,5902.0,5737.0,61.0,1525.0,434.0,216.0,104.0,429.0,320.0,62.0,41.0,177.0,84.0,100.0,20.0,52.0,516.0,612.0,54.0,139.0,323.0,470.0,165.0,480.0,42.0,9.0,3.0,3.0,145.0,0.0,353.0,46.0,227.0,193.0,180.0,220.0,298.0,195.0,411.0,968.0,6.0,959.0,231.0,297.0,471.0,229825402.0,2190313890.0,435761144.0,12227.0,4623.0,5336.0,3438.0,1185.0,555.0,2514984.0,4665.0,517091.0,1111442.0,16805375.0,1107732.0,180680.0,6471355.0,1592330.0,21863725.0,17706785.0,15827394.0,4215049.0,6407330.0,1223496.0,122.637584036,117683.567358,117806.204942,36.4300350005,68770.9589875,16757.2766051,3323.03458877,48.5237902993,44111.2912892,17.8003057087,3787.61713533,0.0,9145.37032455,9.07218022388,13.1766929,0.0,0.0,0.0,0.0,0.0,340.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us,texas,"webb, texas",US/Central,ERCT,ERCT,ERCOT,west south central,south,PADD 3 (Gulf Coast),texas interconnection,gulf coast,3363.77123446,268062.0,72289.0,79332.0,45076.0,27214.0,7043.0,111066.0,105809.0,537.0,2589.0,6667.0,2737.0,3334.0,14784.0,12971.0,371.0,817.0,3337.0,1435.0,2776.0,22.0,5022.0,13923.0,12570.0,985.0,7363.0,6133.0,7436.0,5257.0,7158.0,3513.0,438.0,599.0,148.0,1283.0,616.0,8106.0,1028.0,3423.0,3271.0,5192.0,5626.0,6325.0,4643.0,12901.0,17610.0,317.0,6360.0,4028.0,2944.0,10281.0,3263026394.0,16506044071.0,16082094920.0,287857.0,77880.0,85559.0,48337.0,29543.0,8486.0,27405864.0,95180.0,8043834.0,9606424.0,239450241.0,14100795.0,2347010.0,81773110.0,14627276.0,270108166.0,215495252.0,193557542.0,59292834.0,98596510.0,24624651.0,2921.65624351,485518.858016,488440.51426,583.616223073,283723.532706,69134.3233676,13709.6112474,200.191205804,181986.867437,73.4374755461,15626.3069469,0.0,37730.4143288,37.4284590525,54.3621597549,0.0,0.0,0.0,0.0,0.0,188.4,0.0,0.0,0.0,0.0,0.0,242.0,0.0,0.0,0.0
us,texas,"wharton, texas",US/Central,ERCT,ERCT,ERCOT,west south central,south,PADD 3 (Gulf Coast),texas interconnection,gulf coast,1090.35232,41334.0,15208.0,17320.0,10096.0,5112.0,2112.0,21622.0,20930.0,1716.0,960.0,1900.0,2263.0,581.0,2271.0,699.0,325.0,104.0,546.0,213.0,558.0,0.0,630.0,2236.0,2746.0,177.0,1181.0,1194.0,630.0,692.0,1900.0,506.0,105.0,95.0,39.0,211.0,104.0,1718.0,229.0,638.0,694.0,288.0,1187.0,1008.0,661.0,1944.0,2364.0,644.0,2054.0,1085.0,1882.0,1574.0,797978027.0,6259085855.0,2776551880.0,42167.0,15541.0,17702.0,10277.0,5264.0,1901.0,5454616.0,16262.0,1903695.0,3076034.0,58047063.0,3668339.0,595580.0,22258416.0,4757019.0,69534128.0,56614744.0,49636204.0,14551017.0,23714049.0,5280786.0,450.506745339,157378.898963,157829.405708,127.416842934,91967.7916724,22409.6006004,4443.9129144,64.8911386884,58990.2788534,23.8044493086,5065.20177652,0.0,12230.1553615,12.1322778267,17.6212657988,0.0,0.0,0.0,0.0,510.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us,texas,"wichita, texas",US/Central,ERCT,ERCT,ERCOT,west south central,south,PADD 3 (Gulf Coast),texas interconnection,southwest,628.5138151,133541.0,50142.0,56540.0,29912.0,20230.0,6398.0,56263.0,53912.0,363.0,1424.0,2818.0,5489.0,1311.0,7347.0,2018.0,173.0,1129.0,1651.0,833.0,1785.0,14.0,1764.0,4308.0,8467.0,911.0,4292.0,3438.0,4377.0,2351.0,3554.0,1471.0,639.0,794.0,95.0,846.0,355.0,3448.0,723.0,3815.0,1521.0,1845.0,3753.0,2260.0,2038.0,5702.0,7546.0,161.0,2768.0,2855.0,4300.0,3423.0,2462200062.0,18407646744.0,8667016600.0,135335.0,51015.0,57413.0,30252.0,20763.0,5910.0,17513216.0,68354.0,6030963.0,7878710.0,172079150.0,10665000.0,1832530.0,64638816.0,12478802.0,206506114.0,165075164.0,144008358.0,44277448.0,73728017.0,17567539.0,1455.48752309,90718.2113422,92173.6988653,415.943897198,53013.1651486,12917.6077401,2561.61298378,37.4053197257,34003.8761196,13.7216429744,2919.74367772,0.0,7049.85119443,6.99343146507,10.1574590075,0.0,0.0,0.0,0.0,77.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us,texas,"wilbarger, texas",US/Central,ERCT,ERCT,ERCOT,west south central,south,PADD 3 (Gulf Coast),texas interconnection,southwest,965.9765091,13557.0,5322.0,6362.0,3275.0,2047.0,1040.0,5255.0,5063.0,284.0,247.0,324.0,431.0,96.0,407.0,127.0,92.0,71.0,113.0,40.0,86.0,9.0,53.0,547.0,1438.0,33.0,239.0,128.0,298.0,192.0,456.0,43.0,29.0,31.0,51.0,128.0,10.0,260.0,40.0,324.0,487.0,255.0,348.0,245.0,47.0,298.0,595.0,148.0,437.0,146.0,424.0,261.0,249513237.0,2012778005.0,648243266.0,13557.0,5335.0,6366.0,3272.0,2063.0,598.0,4216759.0,7875.0,577855.0,1015771.0,17333687.0,1121926.0,191972.0,6830514.0,1569746.0,21718760.0,17613944.0,15360182.0,4474070.0,7117445.0,1531896.0,147.760196123,139426.785854,139574.54605,46.8028842231,81477.0828839,19853.3513996,3936.99853254,57.4890468631,52261.2944389,21.0890905833,4487.41736063,0.0,10835.069147,10.7483564418,15.6112189703,0.0,0.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.4,0.0,0.0,0.0
us,texas,"willacy, texas",US/Central,ERCT,ERCT,ERCOT,west south central,south,PADD 3 (Gulf Coast),texas interconnection,gulf coast,593.887265531,23747.0,5959.0,7687.0,4476.0,1484.0,1728.0,5403.0,5151.0,441.0,70.0,111.0,172.0,53.0,692.0,169.0,57.0,64.0,107.0,21.0,122.0,0.0,114.0,761.0,920.0,33.0,156.0,188.0,898.0,252.0,216.0,64.0,32.0,109.0,9.0,210.0,42.0,412.0,25.0,187.0,277.0,676.0,167.0,195.0,288.0,545.0,648.0,330.0,108.0,136.0,166.0,307.0,206187257.0,985366276.0,783746894.0,24150.0,6119.0,7909.0,4586.0,1534.0,498.0,769196.0,5434.0,488555.986237,533491.527022,15044526.673,867693.610608,146223.538268,4922182.00806,909515.628902,17937241.1093,13596699.7083,12686954.0408,3584080.4567,5482520.04028,1281871.11514,258.822849992,85720.2963141,85979.1191641,56.5504198402,50092.5245092,12205.9413073,2420.48670011,35.3445580901,32130.5093395,12.9656800358,2758.88699207,0.0,6661.4555602,6.60814414845,9.59785673723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,0.0,0.0
us,texas,"williamson, texas",US/Central,ERCT,ERCT,ERCOT,west south central,south,PADD 3 (Gulf Coast),texas interconnection,gulf coast,1140.007357,484756.0,176538.0,186999.0,119061.0,57477.0,10461.0,252596.0,240830.0,908.0,1829.0,14994.0,28436.0,6057.0,32454.0,5958.0,2204.0,4785.0,12752.0,5009.0,23628.0,238.0,9554.0,21175.0,27164.0,3211.0,14646.0,11524.0,14305.0,11766.0,31586.0,15010.0,15964.0,8413.0,1341.0,3280.0,2393.0,14738.0,4143.0,12278.0,4753.0,5306.0,11145.0,4578.0,6571.0,28898.0,33244.0,336.0,9229.0,9353.0,9089.0,9184.0,13247501084.0,1.25e+11,51196212222.0,559713.0,205080.0,216680.0,138027.0,67053.0,14828.0,32422109.0,171841.0,32799481.0,44954543.0,974581175.0,59452837.0,9632176.0,365262523.0,63949940.0,1066580026.0,896631104.0,760707006.0,244521258.0,434358755.0,107791967.0,5283.44336004,164545.990652,169829.434012,1375.68257574,96156.0379984,23430.1418755,4646.2903076,67.8463044944,61676.7173791,24.8885124958,5295.87288806,0.0,12787.1210375,12.6847861245,18.4237445841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
us,texas,"wise, texas",US/Central,ERCT,ERCT,ERCOT,west south central,south,PADD 3 (Gulf Coast),texas interconnection,gulf coast,923.7552097,63545.0,22635.0,25591.0,17621.0,5014.0,2956.0,31634.0,29502.0,556.0,3572.0,2077.0,2757.0,752.0,3423.0,2423.0,247.0,477.0,692.0,402.0,1212.0,11.0,803.0,2668.0,2872.0,120.0,1446.0,1634.0,1355.0,2133.0,2671.0,739.0,372.0,258.0,125.0,323.0,369.0,1701.0,305.0,1423.0,699.0,781.0,1068.0,969.0,764.0,2991.0,4366.0,284.0,2396.0,1822.0,2382.0,2693.0,1411017197.0,13515400874.0,5788249153.0,68240.0,24340.0,27463.0,18895.0,5446.0,2733.0,8006391.0,25283.0,3322433.0,5205629.0,103124342.0,6515135.0,1033094.0,40767525.0,8114628.0,120817280.0,98848882.0,85535466.0,25343193.0,42523888.0,9483216.0,692.588453394,133332.662431,134025.250885,188.263535076,77915.8489634,18985.5929338,3764.918578,54.9762919079,49977.0362413,20.16731992,4291.27947308,0.0,10361.4854789,10.2785628483,14.9288773772,0.0,0.0,0.0,0.0,1921.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us,texas,"yoakum, texas",US/Central,SPSO,SPSO,SPP,west south central,south,PADD 3 (Gulf Coast),eastern interconnection,southwest,797.5500302,8148.0,2732.0,3048.0,2030.0,702.0,316.0,3910.0,3745.0,319.0,1266.0,191.0,130.0,57.0,226.0,162.0,15.0,25.0,68.0,27.0,36.0,0.0,37.0,317.0,330.0,11.0,146.0,217.0,166.0,164.0,278.0,11.0,0.0,22.0,3.0,50.0,15.0,226.0,13.0,203.0,34.0,25.0,167.0,212.0,87.0,117.0,350.0,235.0,886.0,164.0,190.0,456.0,158945468.0,1112886701.0,347420184.0,8605.0,2884.0,3208.0,2133.0,752.0,455.0,2501272.0,4327.0,359556.0,739905.0,11443706.0,734045.0,117194.0,4334276.0,1096451.0,13875006.0,11697246.0,10257325.0,2863851.0,4482074.0,921750.0,88.8065263711,115116.502545,115205.309072,22.4230102345,67270.8386824,16391.7454091,3250.548299,47.4653271895,43149.0792637,17.4120226249,3704.99677557,0.0,8945.87978489,8.87428620051,12.8892659852,0.0,0.0,0.0,19.1,486.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us,texas,"young, texas",US/Central,ERCT,ERCT,ERCOT,west south central,south,PADD 3 (Gulf Coast),texas interconnection,southwest,932.7914802,19020.0,7493.0,8827.0,5381.0,2112.0,1334.0,9107.0,8814.0,240.0,1512.0,625.0,723.0,148.0,1305.0,218.0,151.0,66.0,360.0,98.0,206.0,37.0,176.0,529.0,1033.0,128.0,393.0,558.0,308.0,293.0,733.0,136.0,0.0,65.0,108.0,111.0,21.0,342.0,36.0,444.0,199.0,165.0,522.0,398.0,190.0,857.0,1237.0,90.0,1084.0,372.0,909.0,795.0,413063151.0,4515208729.0,1231022247.0,19571.0,7698.0,9066.0,5513.0,2185.0,1173.0,3404498.0,8678.0,955696.0,1896407.0,29893733.0,1970595.0,324561.0,12044881.0,2827502.0,37749240.0,30899816.0,26986482.0,7609732.0,12114091.0,2474888.0,207.302421647,134636.936541,134844.238963,64.9369787862,78678.0299828,19171.3119983,3801.74740702,55.5140757705,50465.9168598,20.3645987619,4333.25721968,0.0,10462.8426183,10.3791088298,15.0749132239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0
us,utah,"beaver, utah",US/Mountain,NWPP,BASN,WSCC_NWP,mountain,west,PADD 4 (Rocky Mountain),western interconnection,rocky mountains,2605.221433,6621.0,2262.0,2950.0,1677.0,585.0,688.0,3361.0,3059.0,535.0,5.0,141.0,136.0,19.0,432.0,316.0,27.0,32.0,76.0,40.0,46.0,0.0,36.0,246.0,392.0,3.0,409.0,64.0,104.0,302.0,351.0,22.0,56.0,10.0,12.0,6.0,12.0,161.0,55.0,118.0,134.0,38.0,298.0,84.0,51.0,381.0,307.0,275.0,112.0,75.0,121.0,380.0,106664752.0,854417728.0,625886750.0,6604.0,2256.0,2968.0,1676.0,580.0,382.0,625125.0,3172.0,241818.0,514474.0,7694237.0,505860.0,78929.0,3118547.0,760726.0,9186290.0,7917640.0,6710062.0,1932108.0,3167098.0,649218.0,68.3364949235,159149.638345,159217.97484,21.0771588914,155548.167642,968.487472427,0.0,13.3216139399,12110.0837505,13.137444162,2793.82483687,398.482009605,28834.2650335,108.291829447,104.178704406,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,305.5,2.5,0.0,2.9
us,utah,"box elder, utah",US/Mountain,NWPP,BASN,WSCC_NWP,mountain,west,PADD 4 (Rocky Mountain),western interconnection,rocky mountains,6710.063475,52407.0,17037.0,18744.0,13074.0,3963.0,1707.0,23688.0,22748.0,808.0,106.0,1573.0,4586.0,456.0,3723.0,1356.0,132.0,259.0,326.0,184.0,808.0,0.0,601.0,2142.0,2006.0,335.0,1455.0,713.0,1179.0,940.0,1849.0,749.0,309.0,829.0,206.0,194.0,21.0,1552.0,122.0,698.0,518.0,420.0,1241.0,873.0,483.0,2182.0,2920.0,442.0,1400.0,993.0,2317.0,2430.0,926528290.0,7847393113.0,4240267680.0,54899.0,17950.0,19921.0,13771.0,4179.0,1626.0,7007089.0,23532.0,2623041.48513,3597244.59106,76433617.3772,4706345.77044,783432.094413,29077796.6222,5205295.09369,86594131.8781,71313737.9558,61189403.7909,19525059.0039,34260500.2505,8453501.85852,540.901780616,409909.177696,410450.079477,133.922124156,400633.153511,2494.45683672,0.0,34.3114308804,31190.9880766,33.8370793014,7195.83439471,1026.33869974,74266.1434375,278.918728447,268.324876516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,0.0,0.0
us,utah,"cache, utah",US/Mountain,NWPP,BASN,WSCC_NWP,mountain,west,PADD 4 (Rocky Mountain),western interconnection,rocky mountains,1172.458003,120623.0,37541.0,40365.0,23584.0,13957.0,2824.0,58138.0,54947.0,744.0,205.0,2882.0,10621.0,831.0,6537.0,1146.0,287.0,1142.0,1661.0,558.0,2894.0,21.0,2315.0,9788.0,5132.0,970.0,3441.0,1964.0,1810.0,3190.0,4365.0,1972.0,1498.0,1488.0,886.0,565.0,217.0,5460.0,1042.0,1897.0,1228.0,678.0,3353.0,2023.0,1933.0,5295.0,7949.0,186.0,2468.0,1684.0,5723.0,3036.0,2005475420.0,15537601325.0,9955219950.0,128262.0,40153.0,43239.0,25224.0,14929.0,3997.0,11840274.0,57527.0,5139693.0,6101058.0,146564631.0,8685940.0,1500280.0,51499325.0,9195943.0,165276101.0,136248501.0,117662149.0,37029126.0,63361036.0,15786944.0,1244.97100546,71623.9567158,72868.9277212,288.399836832,70003.1451045,435.859644585,0.0,5.99528035465,5450.04137861,5.91239629444,1257.33737926,179.333478258,12976.6185595,48.7358273991,46.8847500545,0.0,0.0,0.0,0.0,0.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0
us,utah,"carbon, utah",US/Mountain,NWPP,BASN,WSCC_NWP,mountain,west,PADD 4 (Rocky Mountain),western interconnection,rocky mountains,1484.55919,21050.0,7953.0,9759.0,5558.0,2395.0,1806.0,8317.0,7567.0,108.0,1063.0,478.0,277.0,141.0,1223.0,318.0,322.0,129.0,106.0,47.0,216.0,0.0,344.0,697.0,725.0,108.0,592.0,336.0,337.0,750.0,465.0,156.0,52.0,160.0,52.0,185.0,1.0,517.0,89.0,189.0,218.0,122.0,467.0,373.0,161.0,793.0,905.0,68.0,868.0,490.0,377.0,859.0,360903422.0,2805246457.0,1664280342.0,20794.0,7876.0,9773.0,5518.0,2358.0,1038.0,2964582.0,11412.0,824995.0,1482929.0,25409075.0,1638584.0,275868.0,9811492.0,2223767.0,31770007.0,25750749.0,22643921.0,6460041.0,10247118.0,2171224.0,217.260718644,90689.8182233,90907.078942,69.7260995327,88637.5564224,551.882830142,0.0,7.59118750893,6900.80923479,7.48624021618,1592.0329398,227.07095908,16430.9154685,61.7090081371,59.3651852657,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
