census region,housing types,technology,vintage,value
68,29,33,2014,0.0
68,29,33,2015,1441.51444346
68,29,33,2016,473717.867769
68,29,35,2009,0.0
68,29,35,2010,204123.274572
68,29,35,2011,0.0
68,29,35,2012,1427.96392691
68,29,35,2013,474296.314561
68,29,35,2014,0.0
68,29,35,2015,201690.164069
68,29,35,2016,0.0
68,29,38,2009,1410.94286924
68,29,38,2010,475447.728427
68,29,38,2011,0.0
68,29,38,2012,198886.68563
68,29,38,2013,0.0
68,29,38,2014,1391.33086719
68,29,38,2015,477461.794109
68,29,38,2016,0.0
68,30,29,2009,22838.0756296
68,30,29,2010,0.0
68,30,29,2011,6718.89890352
68,30,29,2012,266810.531134
68,30,29,2013,0.0
68,30,29,2014,22827.9776786
68,30,29,2015,0.0
68,30,29,2016,6715.92811419
68,30,31,2009,266810.648183
68,30,31,2010,0.0
68,30,31,2011,22772.881453
68,30,31,2012,0.0
68,30,31,2013,6699.71895647
68,30,31,2014,266813.237862
68,30,31,2015,0.0
68,30,31,2016,22653.3656496
68,30,33,2009,0.0
68,30,33,2010,6664.55773652
68,30,33,2011,266832.576101
68,30,33,2012,0.0
68,30,33,2013,22457.08678
68,30,33,2014,0.0
68,30,33,2015,6606.81303408
68,30,33,2016,266905.575999
68,30,35,2009,0.0
68,30,35,2010,22179.8433336
68,30,35,2011,0.0
68,30,35,2012,6525.24877628
68,30,35,2013,267094.702061
68,30,35,2014,0.0
68,30,35,2015,21827.8445132
68,30,35,2016,0.0
68,30,38,2009,6421.69169349
68,30,38,2010,267488.351053
68,30,38,2011,0.0
68,30,38,2012,21418.3016512
68,30,38,2013,0.0
68,30,38,2014,6301.2053123
68,30,38,2015,268198.679073
68,30,38,2016,0.0
69,28,29,2009,1276014.86072
69,28,29,2010,908.525083162
69,28,29,2011,71768.2532839
69,28,29,2012,300745.32004
69,28,29,2013,4239.62901024
69,28,29,2014,1275863.62049
69,28,29,2015,908.417399824
69,28,29,2016,71759.7469198
69,28,31,2009,300746.690751
69,28,31,2010,4239.63248402
69,28,31,2011,1275212.04541
69,28,31,2012,907.95347709
69,28,31,2013,71723.0996936
69,28,31,2014,300771.02868
69,28,31,2015,4239.71066672
69,28,31,2016,1274427.48687
69,28,33,2009,907.394869869
69,28,33,2010,71678.9729378
69,28,33,2011,300894.637425
69,28,33,2012,4240.15784176
69,28,33,2013,1273877.82158
69,28,33,2014,907.003507102
69,28,33,2015,71648.0575313
69,28,33,2016,301269.352843
69,28,35,2009,4241.63140801
69,28,35,2010,1273892.04193
69,28,35,2011,907.013632022
69,28,35,2012,71648.8573417
69,28,35,2013,302128.206739
69,28,35,2014,4245.25415242
69,28,35,2015,1274767.46035
69,28,35,2016,907.636931656
69,28,38,2009,71698.0944259
69,28,38,2010,303782.680397
69,28,38,2011,4252.69457864
69,28,38,2012,1276741.20837
69,28,38,2013,909.042244117
69,28,38,2014,71809.1060232
69,28,38,2015,306608.617014
69,28,38,2016,4266.2293847
69,29,29,2009,414875.568089
69,29,29,2010,0.0
69,29,29,2011,27304.9736989
69,29,29,2012,161070.493003
69,29,29,2013,491.496751812
69,29,29,2014,414807.664246
69,29,29,2015,0.0
69,29,29,2016,27300.5046176
69,29,31,2009,161071.134563
69,29,31,2010,491.497130107
69,29,31,2011,414486.488271
69,29,31,2012,0.0
69,29,31,2013,27279.3664686
69,29,31,2014,161082.572644
69,29,31,2015,491.505650149
69,29,31,2016,413968.541144
69,29,33,2009,0.0
69,29,33,2010,27245.2778556
69,29,33,2011,161141.231132
69,29,33,2012,491.554479088
69,29,33,2013,413328.114198
69,29,33,2014,0.0
69,29,33,2015,27203.1282516
69,29,33,2016,161320.37549
69,29,35,2009,491.715671846
69,29,35,2010,412647.520916
69,29,35,2011,0.0
69,29,35,2012,27158.3351061
69,29,35,2013,161732.98516
69,29,35,2014,492.112468409
69,29,35,2015,412023.55118
69,29,35,2016,0.0
69,29,38,2009,27117.268631
69,29,38,2010,162530.476433
69,29,38,2011,492.928140734
69,29,38,2012,411559.928596
69,29,38,2013,0.0
69,29,38,2014,27086.7553797
69,29,38,2015,163895.910161
69,29,38,2016,494.412851165
69,30,29,2009,46699.0050902
69,30,29,2010,0.0
69,30,29,2011,26742.9917843
69,30,29,2012,51985.4893656
69,30,29,2013,0.0
69,30,29,2014,46687.8435392
69,30,29,2015,0.0
69,30,29,2016,26736.5999293
69,30,31,2009,51985.6465817
69,30,31,2010,0.0
69,30,31,2011,46631.1577991
69,30,31,2012,0.0
69,30,31,2013,26704.1378612
69,30,31,2014,51988.4783478
69,30,31,2015,0.0
69,30,31,2016,46523.4994304
69,30,33,2009,0.0
69,30,33,2010,26642.4854371
69,30,33,2011,52003.3484735
69,30,33,2012,0.0
69,30,33,2013,46364.7729881
69,30,33,2014,0.0
69,30,33,2015,26551.5879986
69,30,33,2016,52049.5689578
69,30,35,2009,0.0
69,30,35,2010,46159.7478286
69,30,35,2011,0.0
69,30,35,2012,26434.1768001
69,30,35,2013,52157.2466157
69,30,35,2014,0.0
69,30,35,2015,45919.5942288
69,30,35,2016,0.0
69,30,38,2009,26296.6486936
69,30,38,2010,52366.9875885
69,30,38,2011,0.0
69,30,38,2012,45661.3803663
69,30,38,2013,0.0
69,30,38,2014,26148.7780657
69,30,38,2015,52728.1299127
69,30,38,2016,0.0
