census region,housing types,technology,vintage,value
66,30,33,2014,567.747651664
66,30,33,2015,5303.19341483
66,30,33,2016,30377.6230629
66,30,35,2009,0.0
66,30,35,2010,6751.949873
66,30,35,2011,564.684048447
66,30,35,2012,5274.5770386
66,30,35,2013,30213.7034351
66,30,35,2014,0.0
66,30,35,2015,6766.87779186
66,30,35,2016,565.93251116
66,30,38,2009,5286.23862666
66,30,38,2010,30280.5030592
66,30,38,2011,0.0
66,30,38,2012,6733.64530163
66,30,38,2013,563.153187042
66,30,38,2014,5260.2776327
66,30,38,2015,30131.7939273
66,30,38,2016,0.0
67,28,29,2009,1273529.62542
67,28,29,2010,1404.96235632
67,28,29,2011,94598.3161338
67,28,29,2012,490013.107768
67,28,29,2013,0.0
67,28,29,2014,1313662.84036
67,28,29,2015,1449.23746001
67,28,29,2016,97579.4282165
67,28,31,2009,505455.073926
67,28,31,2010,0.0
67,28,31,2011,1302212.87583
67,28,31,2012,1436.60581892
67,28,31,2013,96728.9200364
67,28,31,2014,501049.497024
67,28,31,2015,0.0
67,28,31,2016,1298339.12957
67,28,33,2009,1432.33228844
67,28,33,2010,96441.1765352
67,28,33,2011,499559.004454
67,28,33,2012,0.0
67,28,33,2013,1294814.05697
67,28,33,2014,1428.44341597
67,28,33,2015,96179.3326599
67,28,33,2016,498202.670258
67,28,35,2009,0.0
67,28,35,2010,1291645.95059
67,28,35,2011,1424.94834988
67,28,35,2012,95944.0043856
67,28,35,2013,496983.685146
67,28,35,2014,0.0
67,28,35,2015,1295234.17012
67,28,35,2016,1428.90688627
67,28,38,2009,96210.5388414
67,28,38,2010,498364.316243
67,28,38,2011,0.0
67,28,38,2012,1290751.00377
67,28,38,2013,1423.9610414
67,28,38,2014,95877.5273592
67,28,38,2015,496639.338485
67,28,38,2016,0.0
67,29,29,2009,330706.552431
67,29,29,2010,0.0
67,29,29,2011,10829.7275974
67,29,29,2012,174924.807646
67,29,29,2013,4202.97984495
67,29,29,2014,341422.231723
67,29,29,2015,0.0
67,29,29,2016,11180.6365434
67,29,31,2009,180592.787688
67,29,31,2010,4339.16639389
67,29,31,2011,338325.742397
67,29,31,2012,0.0
67,29,31,2013,11079.2350572
67,29,31,2014,178954.922348
67,29,31,2015,4299.81282762
67,29,31,2016,337197.965313
67,29,33,2009,0.0
67,29,33,2010,11042.3034678
67,29,33,2011,178358.392923
67,29,33,2012,4285.47980543
67,29,33,2013,336093.611991
67,29,33,2014,0.0
67,29,33,2015,11006.138942
67,29,33,2016,177774.253326
67,29,35,2009,4271.44447798
67,29,35,2010,335010.999792
67,29,35,2011,0.0
67,29,35,2012,10970.686378
67,29,35,2013,177201.613536
67,29,35,2014,4257.68546044
67,29,35,2015,335667.565771
67,29,35,2016,0.0
67,29,38,2009,10992.1871032
67,29,38,2010,177548.8993
67,29,38,2011,4266.02981757
67,29,38,2012,334121.469309
67,29,38,2013,0.0
67,29,38,2014,10941.5567078
67,29,38,2015,176731.102905
67,29,38,2016,4246.38033612
67,30,29,2009,37133.2179613
67,30,29,2010,0.0
67,30,29,2011,8066.19210445
67,30,29,2012,48502.1368395
67,30,29,2013,0.0
67,30,29,2014,38406.380423
67,30,29,2015,0.0
67,30,29,2016,8342.75238013
67,30,31,2009,50165.098019
67,30,31,2010,0.0
67,30,31,2011,38035.715807
67,30,31,2012,0.0
67,30,31,2013,8262.23546929
67,30,31,2014,49680.9485991
67,30,31,2015,0.0
67,30,31,2016,37894.4764188
67,30,33,2009,0.0
67,30,33,2010,8231.55501389
67,30,33,2011,49496.4665502
67,30,33,2012,0.0
67,30,33,2013,37750.3425122
67,30,33,2014,0.0
67,30,33,2015,8200.24580226
67,30,33,2016,49308.2037805
67,30,35,2009,0.0
67,30,35,2010,37603.1931202
67,30,35,2011,0.0
67,30,35,2012,8168.2815576
67,30,35,2013,49116.0022871
67,30,35,2014,0.0
67,30,35,2015,37658.4812181
67,30,35,2016,0.0
67,30,38,2009,8180.29140872
67,30,38,2010,49188.2177061
67,30,38,2011,0.0
67,30,38,2012,37450.2382166
67,30,38,2013,0.0
67,30,38,2014,8135.05622183
67,30,38,2015,48916.2178335
67,30,38,2016,0.0
68,28,29,2009,990866.866346
68,28,29,2010,5938.42890551
68,28,29,2011,83489.9065923
68,28,29,2012,1499957.42772
68,28,29,2013,2536.35479125
68,28,29,2014,1115874.33713
68,28,29,2015,6687.61933979
68,28,29,2016,94022.9685137
68,28,31,2009,1689191.61315
68,28,31,2010,2856.34056153
68,28,31,2011,1106262.4889
68,28,31,2012,6630.01394462
68,28,31,2013,93213.0793766
68,28,31,2014,1674641.36059
68,28,31,2015,2831.73679471
68,28,31,2016,1104732.70795
68,28,33,2009,6620.84571458
68,28,33,2010,93084.1808612
68,28,33,2011,1672325.60419
68,28,33,2012,2827.82096368
68,28,33,2013,1105678.83988
68,28,33,2014,6626.5160396
68,28,33,2015,93163.901426
68,28,33,2016,1673757.84263
68,28,35,2009,2830.24280896
68,28,35,2010,1108235.10118
68,28,35,2011,6641.8361361
68,28,35,2012,93379.2906217
68,28,35,2013,1677627.46756
68,28,35,2014,2836.78615583
68,28,35,2015,1116411.27128
68,28,35,2016,6690.83727489
68,28,38,2009,94068.2102948
68,28,38,2010,1690004.41494
68,28,38,2011,2857.71496968
68,28,38,2012,1117454.58762
68,28,38,2013,6697.09004214
68,28,38,2014,94156.1195654
68,28,38,2015,1691583.76948
68,28,38,2016,2860.38558112
68,29,29,2009,161921.174618
68,29,29,2010,0.0
68,29,29,2011,1132.73509276
68,29,29,2012,520862.060386
68,29,29,2013,0.0
68,29,29,2014,183754.253708
68,29,29,2015,0.0
68,29,29,2016,1285.47048964
68,29,31,2009,591093.903667
68,29,31,2010,0.0
68,29,31,2011,182104.949627
68,29,31,2012,0.0
68,29,31,2013,1273.93262491
68,29,31,2014,585788.483152
68,29,31,2015,0.0
68,29,31,2016,181884.967697
68,29,33,2009,0.0
68,29,33,2010,1272.39372023
68,29,33,2011,585080.853393
68,29,33,2012,0.0
68,29,33,2013,182109.017514
68,29,33,2014,0.0
68,29,33,2015,1273.9610822
68,29,33,2016,585801.568579
68,29,35,2009,0.0
68,29,35,2010,182618.294025
68,29,35,2011,0.0
68,29,35,2012,1277.52377483
68,29,35,2013,587439.790471
68,29,35,2014,0.0
68,29,35,2015,184103.241791
68,29,35,2016,0.0
68,29,38,2009,1287.91186922
68,29,38,2010,592216.515655
68,29,38,2011,0.0
68,29,38,2012,184326.043319
68,29,38,2013,0.0
68,29,38,2014,1289.47049866
68,29,38,2015,592933.21539
68,29,38,2016,0.0
68,30,29,2009,16587.26052
68,30,29,2010,0.0
68,30,29,2011,4879.92632688
68,30,29,2012,274938.811953
68,30,29,2013,0.0
68,30,29,2014,18976.6126817
68,30,29,2015,0.0
68,30,29,2016,5582.86714729
68,30,31,2009,314543.039782
68,30,31,2010,0.0
68,30,31,2011,18802.662008
68,30,31,2012,0.0
68,30,31,2013,5531.69133852
68,30,31,2014,311659.755257
68,30,31,2015,0.0
68,30,31,2016,18791.6048325
68,30,33,2009,0.0
68,30,33,2010,5528.43834797
68,30,33,2011,311476.479261
68,30,33,2012,0.0
68,30,33,2013,18836.0062198
68,30,33,2014,0.0
68,30,33,2015,5541.50111374
68,30,33,2016,312212.445556
68,30,35,2009,0.0
68,30,35,2010,18917.7613047
68,30,35,2011,0.0
68,30,35,2012,5565.55323439
68,30,35,2013,313567.560579
68,30,35,2014,0.0
68,30,35,2015,19110.3665912
68,30,35,2016,0.0
68,30,38,2009,5622.2171788
68,30,38,2010,316760.050898
68,30,38,2011,0.0
68,30,38,2012,19165.7870303
68,30,38,2013,0.0
68,30,38,2014,5638.52171923
68,30,38,2015,317678.661278
68,30,38,2016,0.0
69,28,29,2009,1183899.19873
69,28,29,2010,842.938551181
69,28,29,2011,66587.2946879
69,28,29,2012,395891.153874
69,28,29,2013,8474.59526499
69,28,29,2014,1327791.03723
69,28,29,2015,945.389822374
69,28,29,2016,74680.3555362
69,28,31,2009,444008.008788
69,28,31,2010,9504.60279819
69,28,31,2011,1320326.86398
69,28,31,2012,940.075316385
69,28,31,2013,74260.5401465
69,28,31,2014,441512.019128
69,28,31,2015,9451.17270269
69,28,31,2016,1320453.33371
69,28,33,2009,940.165363082
69,28,33,2010,74267.6533173
69,28,33,2011,441554.310099
69,28,33,2012,9452.07799918
69,28,33,2013,1322080.5358
69,28,33,2014,941.323934159
69,28,33,2015,74359.1737652
69,28,33,2016,442098.439965
69,28,35,2009,9463.72584818
69,28,35,2010,1324340.3947
69,28,35,2011,942.932958127
69,28,35,2012,74486.2773992
69,28,35,2013,442854.127737
69,28,35,2014,9479.90238547
69,28,35,2015,1331789.9356
69,28,35,2016,948.237045859
69,28,38,2009,74905.2698066
69,28,38,2010,445345.2244
69,28,38,2011,9533.22773963
69,28,38,2012,1334608.80134
69,28,38,2013,950.244083792
69,28,38,2014,75063.8142534
69,28,38,2015,446287.841821
69,28,38,2016,9553.40576345
69,29,29,2009,373262.859546
69,29,29,2010,0.0
69,29,29,2011,24566.2394863
69,29,29,2012,205603.655603
69,29,29,2013,952.685789659
69,29,29,2014,420039.502421
69,29,29,2015,0.0
69,29,29,2016,27644.8372675
69,29,31,2009,231369.542902
69,29,31,2010,1072.07469165
69,29,31,2011,417562.710941
69,29,31,2012,0.0
69,29,31,2013,27481.8276053
69,29,31,2014,230005.256664
69,29,31,2015,1065.75313035
69,29,31,2016,417462.977345
69,29,33,2009,0.0
69,29,33,2010,27475.2636535
69,29,33,2011,229950.320601
69,29,33,2012,1065.49857842
69,29,33,2013,417728.556535
69,29,33,2014,0.0
69,29,33,2015,27492.7427084
69,29,33,2016,230096.609071
69,29,35,2009,1066.17642117
69,29,35,2010,418065.927701
69,29,35,2011,0.0
69,29,35,2012,27514.9467414
69,29,35,2013,230282.442574
69,29,35,2014,1067.03749992
69,29,35,2015,419968.19983
69,29,35,2016,0.0
69,29,38,2009,27640.1444981
69,29,38,2010,231330.267435
69,29,38,2011,1071.89270471
69,29,38,2012,420277.766384
69,29,38,2013,0.0
69,29,38,2014,27660.5185748
69,29,38,2015,231500.785378
69,29,38,2016,1072.68281723
69,30,29,2009,39824.3708919
69,30,29,2010,0.0
69,30,29,2011,22806.1137816
69,30,29,2012,62898.6548519
69,30,29,2013,0.0
69,30,29,2014,45089.0870984
69,30,29,2015,0.0
69,30,29,2016,25821.044442
69,30,31,2009,71213.7533744
69,30,31,2010,0.0
69,30,31,2011,44805.915056
69,30,31,2012,0.0
69,30,31,2013,25658.8810814
69,30,31,2014,70766.5111416
69,30,31,2015,0.0
69,30,31,2016,44779.9837695
69,30,33,2009,0.0
69,30,33,2010,25644.0310823
69,30,33,2011,70725.5552394
69,30,33,2012,0.0
69,30,33,2013,44780.3184285
69,30,33,2014,0.0
69,30,33,2015,25644.2227306
69,30,33,2016,70726.0838003
69,30,35,2009,0.0
69,30,35,2010,44771.8443967
69,30,35,2011,0.0
69,30,35,2012,25639.3699299
69,30,35,2013,70712.6999051
69,30,35,2014,0.0
69,30,35,2015,44923.3697978
69,30,35,2016,0.0
69,30,38,2009,25726.1435678
69,30,38,2010,70952.019289
69,30,38,2011,0.0
69,30,38,2012,44883.2077456
69,30,38,2013,0.0
69,30,38,2014,25703.144075
69,30,38,2015,70888.5873
69,30,38,2016,0.0
