vintage,census region,technology,final_energy,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
2005,67,72,4,0.0,0.0,0.0,0.0,0.0,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103
2005,68,72,4,0.0,0.0,0.0,0.0,0.0,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103
2005,69,72,4,0.0,0.0,0.0,0.0,0.0,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103
2006,66,72,4,0.0,0.0,0.0,0.0,0.0,0.0,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103
2006,67,72,4,0.0,0.0,0.0,0.0,0.0,0.0,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103
2006,68,72,4,0.0,0.0,0.0,0.0,0.0,0.0,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103
2006,69,72,4,0.0,0.0,0.0,0.0,0.0,0.0,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103
2007,66,72,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103
2007,67,72,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103
2007,68,72,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103
2007,69,72,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103
2008,66,72,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103
2008,67,72,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103
2008,68,72,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103
2008,69,72,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103
2009,66,72,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103
2009,67,72,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103
2009,68,72,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103
2009,69,72,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103
2010,66,72,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103
2010,67,72,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103
2010,68,72,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103
2010,69,72,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103
2011,66,72,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103
2011,67,72,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103
2011,68,72,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103
2011,69,72,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103
2012,66,72,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103
2012,67,72,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103
2012,68,72,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103
2012,69,72,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75842642103,1.75842642103,1.75842642103,1.75842642103,1.75842642103
2013,66,72,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75842642103,1.75842642103,1.75842642103,1.75842642103
2013,67,72,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75842642103,1.75842642103,1.75842642103,1.75842642103
2013,68,72,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75842642103,1.75842642103,1.75842642103,1.75842642103
2013,69,72,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75842642103,1.75842642103,1.75842642103,1.75842642103
2014,66,72,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75842642103,1.75842642103,1.75842642103
2014,67,72,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75842642103,1.75842642103,1.75842642103
2014,68,72,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75842642103,1.75842642103,1.75842642103
2014,69,72,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75842642103,1.75842642103,1.75842642103
2015,66,72,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75842642103,1.75842642103
2015,67,72,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75842642103,1.75842642103
2015,68,72,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75842642103,1.75842642103
2015,69,72,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75842642103,1.75842642103
2016,66,72,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75842642103
2016,67,72,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75842642103
2016,68,72,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75842642103
2016,69,72,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75842642103
