vintage,census region,technology,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
2003,67,9,0.0,0.0,0.0,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071
2003,68,9,0.0,0.0,0.0,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071
2003,69,9,0.0,0.0,0.0,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071
2004,66,9,0.0,0.0,0.0,0.0,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071
2004,67,9,0.0,0.0,0.0,0.0,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071
2004,68,9,0.0,0.0,0.0,0.0,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071
2004,69,9,0.0,0.0,0.0,0.0,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071
2005,66,9,0.0,0.0,0.0,0.0,0.0,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071
2005,67,9,0.0,0.0,0.0,0.0,0.0,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071
2005,68,9,0.0,0.0,0.0,0.0,0.0,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071
2005,69,9,0.0,0.0,0.0,0.0,0.0,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071
2006,66,9,0.0,0.0,0.0,0.0,0.0,0.0,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071
2006,67,9,0.0,0.0,0.0,0.0,0.0,0.0,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071
2006,68,9,0.0,0.0,0.0,0.0,0.0,0.0,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071
2006,69,9,0.0,0.0,0.0,0.0,0.0,0.0,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071
2007,66,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071
2007,67,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071
2007,68,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071
2007,69,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071
2008,66,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071
2008,67,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071
2008,68,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071
2008,69,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071
2009,66,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071
2009,67,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071
2009,68,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071
2009,69,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071
2010,66,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071
2010,67,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071
2010,68,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071
2010,69,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071
2011,66,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071
2011,67,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071
2011,68,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071
2011,69,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071
2012,66,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071
2012,67,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071
2012,68,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071
2012,69,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.414867071,105.414867071,105.414867071,105.414867071,105.414867071
2013,66,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.414867071,105.414867071,105.414867071,105.414867071
2013,67,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.414867071,105.414867071,105.414867071,105.414867071
2013,68,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.414867071,105.414867071,105.414867071,105.414867071
2013,69,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.414867071,105.414867071,105.414867071,105.414867071
2014,66,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.414867071,105.414867071,105.414867071
2014,67,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.414867071,105.414867071,105.414867071
2014,68,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.414867071,105.414867071,105.414867071
2014,69,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.414867071,105.414867071,105.414867071
2015,66,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.414867071,105.414867071
2015,67,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.414867071,105.414867071
2015,68,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.414867071,105.414867071
2015,69,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.414867071,105.414867071
2016,66,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.414867071
2016,67,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.414867071
2016,68,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.414867071
2016,69,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.414867071
