census region,housing types,technology,vintage,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
66,28,8,2004,0.0,0.0,0.0,0.0,16478541.7713,16478541.7713,16478541.7713,16478541.7713,16478541.7713,16478541.7713,16478541.7713,16478541.7713,16478541.7713,16478541.7713,16478541.7713,16478541.7713,16478541.7713
66,28,8,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,8,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,8,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105107758.477,105107758.477,105107758.477,105107758.477,105107758.477,105107758.477,105107758.477,105107758.477,105107758.477,105107758.477
66,28,8,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,8,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,8,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1667821.3425,1667821.3425,1667821.3425,1667821.3425,1667821.3425,1667821.3425,1667821.3425
66,28,8,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1297472.29466,1297472.29466,1297472.29466,1297472.29466,1297472.29466,1297472.29466
66,28,8,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3149427.61047,3149427.61047,3149427.61047,3149427.61047,3149427.61047
66,28,8,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9393314.89335,9393314.89335,9393314.89335,9393314.89335
66,28,8,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,866031.041537,866031.041537,866031.041537
66,28,8,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18316707.6761,18316707.6761
66,28,8,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,9,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,9,2001,0.0,50172928.1766,50172928.1766,50172928.1766,50172928.1766,50172928.1766,50172928.1766,50172928.1766,50172928.1766,50172928.1766,50172928.1766,50172928.1766,50172928.1766,50172928.1766,50172928.1766,50172928.1766,50172928.1766
66,28,9,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,9,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,9,2004,0.0,0.0,0.0,0.0,769952.189787,769952.189787,769952.189787,769952.189787,769952.189787,769952.189787,769952.189787,769952.189787,769952.189787,769952.189787,769952.189787,769952.189787,769952.189787
