census region,housing types,technology,vintage,value
68,28,29,2009,0.0
68,28,29,2010,0.0
68,28,29,2011,0.0
68,28,29,2012,113722305.7
68,28,29,2013,568946.723039
68,28,29,2014,0.0
68,28,29,2015,0.0
68,28,29,2016,0.0
68,28,31,2009,549708043.329
68,28,31,2010,1966726.33117
68,28,31,2011,0.0
68,28,31,2012,0.0
68,28,31,2013,0.0
68,28,31,2014,594071425.155
68,28,31,2015,2102303.97238
68,28,31,2016,0.0
68,28,33,2009,0.0
68,28,33,2010,0.0
68,28,33,2011,206951825.6
68,28,33,2012,736867.937613
68,28,33,2013,0.0
68,28,33,2014,0.0
68,28,33,2015,0.0
68,28,33,2016,208185011.328
68,28,35,2009,380412.910668
68,28,35,2010,0.0
68,28,35,2011,0.0
68,28,35,2012,0.0
68,28,35,2013,115462398.502
68,28,35,2014,410208.230671
68,28,35,2015,0.0
68,28,35,2016,0.0
68,28,38,2009,0.0
68,28,38,2010,1725923401.95
68,28,38,2011,6092145.35059
68,28,38,2012,0.0
68,28,38,2013,0.0
68,28,38,2014,0.0
68,28,38,2015,1700216225.6
68,28,38,2016,6088058.24314
68,29,29,2009,0.0
68,29,29,2010,0.0
68,29,29,2011,0.0
68,29,29,2012,24091514.5105
68,29,29,2013,0.0
68,29,29,2014,0.0
68,29,29,2015,0.0
68,29,29,2016,0.0
68,29,31,2009,156543824.938
68,29,31,2010,0.0
68,29,31,2011,0.0
68,29,31,2012,0.0
68,29,31,2013,0.0
68,29,31,2014,167452004.747
68,29,31,2015,0.0
68,29,31,2016,0.0
68,29,33,2009,0.0
68,29,33,2010,0.0
68,29,33,2011,58312656.4233
68,29,33,2012,0.0
68,29,33,2013,0.0
68,29,33,2014,0.0
68,29,33,2015,0.0
68,29,33,2016,58843942.9248
68,29,35,2009,0.0
68,29,35,2010,0.0
68,29,35,2011,0.0
68,29,35,2012,0.0
68,29,35,2013,32811608.0141
68,29,35,2014,0.0
68,29,35,2015,0.0
68,29,35,2016,0.0
68,29,38,2009,0.0
68,29,38,2010,496267345.719
68,29,38,2011,0.0
68,29,38,2012,0.0
68,29,38,2013,0.0
68,29,38,2014,0.0
68,29,38,2015,490753540.444
68,29,38,2016,0.0
68,30,29,2009,0.0
68,30,29,2010,0.0
68,30,29,2011,0.0
68,30,29,2012,4125102.51583
68,30,29,2013,0.0
68,30,29,2014,0.0
68,30,29,2015,0.0
68,30,29,2016,0.0
68,30,31,2009,63484080.8263
68,30,31,2010,0.0
68,30,31,2011,0.0
68,30,31,2012,0.0
68,30,31,2013,0.0
68,30,31,2014,66821310.9182
68,30,31,2015,0.0
68,30,31,2016,0.0
68,30,33,2009,0.0
68,30,33,2010,0.0
68,30,33,2011,23326439.4008
68,30,33,2012,0.0
68,30,33,2013,0.0
68,30,33,2014,0.0
68,30,33,2015,0.0
68,30,33,2016,23786106.5177
68,30,35,2009,0.0
68,30,35,2010,0.0
68,30,35,2011,0.0
68,30,35,2012,0.0
68,30,35,2013,13477128.9704
68,30,35,2014,0.0
68,30,35,2015,0.0
68,30,35,2016,0.0
68,30,38,2009,0.0
68,30,38,2010,209404724.343
68,30,38,2011,0.0
68,30,38,2012,0.0
68,30,38,2013,0.0
68,30,38,2014,0.0
68,30,38,2015,210289924.37
68,30,38,2016,0.0
69,28,29,2009,0.0
69,28,29,2010,0.0
69,28,29,2011,0.0
69,28,29,2012,48286510.6709
69,28,29,2013,2159832.78992
69,28,29,2014,26482982.5364
69,28,29,2015,18855.9355004
69,28,29,2016,1489510.39435
69,28,31,2009,190537552.989
69,28,31,2010,7213009.33042
69,28,31,2011,63611894.185
69,28,31,2012,46576.6669778
69,28,31,2013,3780786.27478
69,28,31,2014,209704075.766
69,28,31,2015,7765078.4336
69,28,31,2016,68578511.7983
69,28,33,2009,17040.6564704
69,28,33,2010,1349349.64783
69,28,33,2011,73494678.9722
69,28,33,2012,2729743.18245
69,28,33,2013,25306424.9685
69,28,33,2014,18018.2242048
69,28,33,2015,1423336.02277
69,28,33,2016,73935270.7388
69,28,35,2009,1409965.49885
69,28,35,2010,13873297.0121
69,28,35,2011,10057.4113094
69,28,35,2012,808664.716383
69,28,35,2013,40810517.0892
69,28,35,2014,1518047.98758
69,28,35,2015,16536517.8228
69,28,35,2016,11774.0331188
69,28,38,2009,13630495.3679
69,28,38,2010,601640812.014
69,28,38,2011,22442265.9342
69,28,38,2012,245937270.112
69,28,38,2013,175107.818616
69,28,38,2014,13832509.9783
69,28,38,2015,593636705.431
69,28,38,2016,22470499.6097
69,29,29,2009,0.0
69,29,29,2010,0.0
69,29,29,2011,0.0
69,29,29,2012,22600580.0196
69,29,29,2013,235206.409302
69,29,29,2014,2668237.46914
69,29,29,2015,0.0
69,29,29,2016,175609.651474
69,29,31,2009,93496883.0917
69,29,31,2010,795391.259312
69,29,31,2011,4337473.9646
69,29,31,2012,0.0
69,29,31,2013,301667.093647
69,29,31,2014,102694799.19
69,29,31,2015,855628.745501
69,29,31,2016,5206709.93935
69,29,33,2009,0.0
69,29,33,2010,119880.097158
69,29,33,2011,35952749.2475
69,29,33,2012,300603.222028
69,29,33,2013,2310232.22689
69,29,33,2014,0.0
69,29,33,2015,152047.589797
69,29,33,2016,36107522.6296
69,29,35,2009,155104.402317
69,29,35,2010,1490061.86594
69,29,35,2011,0.0
69,29,35,2012,101634.316046
69,29,35,2013,19879342.6502
69,29,35,2014,166728.259137
69,29,35,2015,2303948.10843
69,29,35,2016,0.0
69,29,38,2009,2222222.43543
69,29,38,2010,292399111.758
69,29,38,2011,2460599.3969
69,29,38,2012,37050810.6009
69,29,38,2013,0.0
69,29,38,2014,2438493.57926
69,29,38,2015,287320719.676
69,29,38,2016,2457647.35576
69,30,29,2009,0.0
69,30,29,2010,0.0
69,30,29,2011,0.0
69,30,29,2012,5538431.48426
69,30,29,2013,0.0
69,30,29,2014,0.0
69,30,29,2015,0.0
69,30,29,2016,0.0
69,30,31,2009,25573382.0343
69,30,31,2010,0.0
69,30,31,2011,0.0
69,30,31,2012,0.0
69,30,31,2013,0.0
69,30,31,2014,27979268.8628
69,30,31,2015,0.0
69,30,31,2016,0.0
69,30,33,2009,0.0
69,30,33,2010,0.0
69,30,33,2011,9782353.03519
69,30,33,2012,0.0
69,30,33,2013,0.0
69,30,33,2014,0.0
69,30,33,2015,0.0
69,30,33,2016,9805170.29229
69,30,35,2009,0.0
69,30,35,2010,0.0
69,30,35,2011,0.0
69,30,35,2012,0.0
69,30,35,2013,5381081.45393
69,30,35,2014,0.0
69,30,35,2015,0.0
69,30,35,2016,0.0
69,30,38,2009,0.0
69,30,38,2010,78986384.7271
69,30,38,2011,0.0
69,30,38,2012,0.0
69,30,38,2013,0.0
69,30,38,2014,0.0
69,30,38,2015,77181943.8958
69,30,38,2016,0.0
