census division,year,value
59,2002,1436710000.0
59,2003,1519700000.0
59,2004,1590500000.0
59,2005,1594560000.0
59,2006,1648720000.0
59,2007,1229210000.0
59,2008,1285610000.0
59,2009,1108610000.0
59,2010,1138340000.0
59,2011,1211170000.0
59,2012,1184900000.0
59,2013,1181550000.0
59,2014,1252890000.0
59,2015,1303780000.0
59,2016,1346830000.0
59,2017,1405950000.0
59,2018,1453640000.0
59,2019,1495780000.0
59,2020,1538830000.0
59,2021,1576170000.0
59,2022,1611140000.0
59,2023,1644200000.0
59,2024,1677690000.0
59,2025,1709730000.0
59,2026,1743250000.0
59,2027,1769320000.0
59,2028,1789260000.0
59,2029,1805870000.0
59,2030,1826500000.0
59,2031,1844500000.0
59,2032,1853340000.0
59,2033,1861350000.0
59,2034,1883750000.0
59,2035,1913320000.0
59,2036,1943400000.0
59,2037,1972200000.0
59,2038,1997270000.0
59,2039,2015370000.0
59,2040,2031140000.0
60,1990,4908020000.0
60,1991,4726210000.0
60,1992,4948990000.0
60,1993,4975980000.0
60,1994,5043200000.0
60,1995,4854470000.0
60,1996,4983460000.0
60,1997,5279960000.0
60,1998,5345710000.0
60,1999,5796330000.0
60,2000,6196240000.0
60,2001,5789190000.0
60,2002,4804490000.0
60,2003,3887680000.0
60,2004,4039960000.0
60,2005,4004600000.0
60,2006,4194480000.0
60,2007,4064980000.0
60,2008,4000630000.0
60,2009,3424670000.0
60,2010,3516210000.0
60,2011,3719500000.0
60,2012,3627900000.0
60,2013,3605470000.0
60,2014,3812230000.0
60,2015,3956960000.0
60,2016,4074020000.0
60,2017,4244300000.0
60,2018,4381530000.0
60,2019,4500280000.0
60,2020,4622710000.0
60,2021,4727110000.0
60,2022,4826860000.0
60,2023,4921310000.0
60,2024,5016030000.0
60,2025,5105760000.0
60,2026,5200100000.0
60,2027,5273630000.0
60,2028,5329320000.0
60,2029,5375850000.0
60,2030,5435090000.0
60,2031,5486350000.0
60,2032,5511040000.0
60,2033,5533260000.0
60,2034,5596750000.0
60,2035,5680900000.0
60,2036,5766370000.0
60,2037,5847500000.0
60,2038,5917690000.0
60,2039,5967050000.0
60,2040,6009660000.0
61,1990,1426140000.0
61,1991,1406430000.0
61,1992,1547170000.0
61,1993,1690550000.0
61,1994,1767170000.0
61,1995,1654950000.0
61,1996,1702560000.0
61,1997,1666120000.0
61,1998,1982550000.0
61,1999,2060430000.0
61,2000,2061950000.0
61,2001,1918500000.0
61,2002,2197630000.0
61,2003,2499410000.0
61,2004,2697710000.0
61,2005,2891520000.0
61,2006,2676070000.0
61,2007,2698580000.0
61,2008,2541720000.0
61,2009,2162340000.0
61,2010,2203670000.0
61,2011,2318020000.0
61,2012,2249800000.0
61,2013,2227000000.0
61,2014,2346480000.0
61,2015,2427640000.0
61,2016,2492670000.0
61,2017,2590440000.0
61,2018,2668360000.0
61,2019,2735740000.0
61,2020,2805760000.0
61,2021,2865390000.0
61,2022,2922350000.0
61,2023,2976430000.0
61,2024,3031150000.0
61,2025,3083260000.0
61,2026,3138420000.0
61,2027,3181110000.0
61,2028,3213250000.0
61,2029,3240020000.0
61,2030,3274560000.0
61,2031,3304500000.0
61,2032,3318520000.0
61,2033,3331210000.0
61,2034,3369090000.0
61,2035,3419600000.0
61,2036,3471030000.0
61,2037,3520020000.0
61,2038,3562510000.0
61,2039,3592560000.0
61,2040,3618630000.0
62,1990,1550700000.0
62,1991,1577030000.0
62,1992,1689230000.0
62,1993,1620660000.0
62,1994,1927250000.0
62,1995,1953820000.0
62,1996,2117880000.0
62,1997,2193960000.0
62,1998,2211620000.0
62,1999,2177850000.0
62,2000,2196430000.0
62,2001,2022420000.0
62,2002,2043850000.0
62,2003,2089170000.0
62,2004,2250320000.0
62,2005,2254770000.0
62,2006,2270170000.0
62,2007,2243410000.0
62,2008,2097640000.0
62,2009,1792380000.0
62,2010,1836260000.0
62,2011,1943150000.0
62,2012,1894040000.0
62,2013,1882170000.0
62,2014,1989340000.0
62,2015,2063830000.0
62,2016,2125770000.0
62,2017,2214980000.0
62,2018,2286610000.0
62,2019,2349070000.0
62,2020,2413290000.0
62,2021,2468390000.0
62,2022,2520530000.0
62,2023,2569870000.0
62,2024,2619650000.0
62,2025,2667060000.0
62,2026,2716880000.0
62,2027,2755530000.0
62,2028,2784820000.0
62,2029,2809210000.0
62,2030,2840100000.0
62,2031,2866910000.0
62,2032,2879720000.0
62,2033,2891280000.0
62,2034,2924830000.0
62,2035,2969360000.0
62,2036,3014650000.0
62,2037,3057830000.0
62,2038,3095280000.0
62,2039,3121920000.0
62,2040,3145030000.0
63,1990,145390000.0
63,1991,150200000.0
63,1992,156280000.0
63,1993,167470000.0
63,1994,188660000.0
63,1995,205710000.0
63,1996,248840000.0
63,1997,292250000.0
63,1998,262610000.0
63,1999,266550000.0
63,2000,258150000.0
63,2001,240990000.0
63,2002,245060000.0
63,2003,251930000.0
63,2004,284860000.0
63,2005,338940000.0
63,2006,425380000.0
63,2007,466700000.0
63,2008,378440000.0
63,2009,311730000.0
63,2010,304500000.0
63,2011,319280000.0
63,2012,308090000.0
63,2013,304390000.0
63,2014,319810000.0
63,2015,330260000.0
63,2016,342220000.0
63,2017,358130000.0
63,2018,370690000.0
63,2019,382520000.0
63,2020,394360000.0
63,2021,405200000.0
63,2022,414630000.0
63,2023,423500000.0
63,2024,432910000.0
63,2025,442270000.0
63,2026,451990000.0
63,2027,459300000.0
63,2028,464940000.0
63,2029,469520000.0
63,2030,474900000.0
63,2031,479720000.0
63,2032,481920000.0
63,2033,483940000.0
63,2034,490290000.0
63,2035,498760000.0
63,2036,507500000.0
63,2037,516120000.0
63,2038,523750000.0
63,2039,529670000.0
63,2040,534960000.0
64,1990,2385600000.0
64,1991,2201570000.0
64,1992,2226310000.0
64,1993,2352530000.0
64,1994,2393960000.0
64,1995,2531380000.0
64,1996,2973550000.0
64,1997,3376230000.0
64,1998,2623880000.0
64,1999,2717900000.0
64,2000,2759990000.0
64,2001,2718950000.0
64,2002,2719620000.0
64,2003,2752200000.0
64,2004,3049800000.0
64,2005,3074910000.0
64,2006,3072840000.0
64,2007,3349360000.0
64,2008,3413890000.0
64,2009,2881770000.0
64,2010,2918340000.0
64,2011,3053250000.0
64,2012,2948590000.0
64,2013,2905390000.0
64,2014,3049040000.0
64,2015,3143390000.0
64,2016,3218530000.0
64,2017,3336080000.0
64,2018,3428430000.0
64,2019,3507870000.0
64,2020,3591210000.0
64,2021,3661830000.0
64,2022,3729480000.0
64,2023,3793930000.0
64,2024,3859650000.0
64,2025,3922470000.0
64,2026,3989510000.0
64,2027,4040960000.0
64,2028,4079290000.0
64,2029,4111040000.0
64,2030,4152870000.0
64,2031,4189060000.0
64,2032,4205260000.0
64,2033,4219950000.0
64,2034,4266730000.0
64,2035,4329650000.0
64,2036,4393840000.0
64,2037,4455020000.0
64,2038,4508060000.0
64,2039,4545430000.0
64,2040,4577820000.0
