timepoint,geography,feeder,distribution_load,flex_load
395,3,2,108985.68991200576,0
395,3,3,70586.319213767463,0
396,1,0,0.0,0
396,1,1,590918.67754671397,0
396,1,2,404061.02419565344,0
396,1,3,318523.71755326167,0
396,2,0,0.0,0
396,2,1,50673.48290266496,0
396,2,2,38778.423817194867,0
396,2,3,28880.341066608875,0
396,3,0,0.0,0
396,3,1,172953.90536720832,0
396,3,2,119613.76542610866,0
396,3,3,71936.366676225502,0
397,1,0,0.0,0
397,1,1,566249.66749149619,0
397,1,2,402939.57430291799,0
397,1,3,316607.27962794784,0
397,2,0,0.0,0
397,2,1,53364.173000007671,0
397,2,2,39444.206839642451,0
397,2,3,28535.442849805164,0
397,3,0,0.0,0
397,3,1,140013.69280256584,0
397,3,2,126620.69776807164,0
397,3,3,72654.727002896427,0
398,1,0,0.0,0
398,1,1,542566.46904598118,0
398,1,2,325476.44491122634,0
398,1,3,315423.63434659858,0
398,2,0,0.0,0
398,2,1,49150.460713599132,0
398,2,2,38990.629237186273,0
398,2,3,28399.197800350637,0
398,3,0,0.0,0
398,3,1,148789.17020840038,0
398,3,2,130174.17839938329,0
398,3,3,72508.512692670265,0
399,1,0,0.0,0
399,1,1,541502.34590259369,0
399,1,2,268122.81395175605,0
399,1,3,313140.46192034846,0
399,2,0,0.0,0
399,2,1,47876.516906093784,0
399,2,2,27703.761825227197,0
399,2,3,28277.069319046896,0
399,3,0,0.0,0
399,3,1,154802.48201276094,0
399,3,2,130975.73174579092,0
399,3,3,71789.547757389475,0
400,1,0,0.0,0
400,1,1,536668.41341972421,0
400,1,2,247995.29946711237,0
400,1,3,309776.15422724694,0
400,2,0,0.0,0
400,2,1,48369.753918882401,0
400,2,2,24158.293496462411,0
400,2,3,27986.053564349408,0
400,3,0,0.0,0
400,3,1,147273.91348288718,0
400,3,2,121835.52656705055,0
400,3,3,71500.361509770824,0
401,1,0,0.0,0
401,1,1,595005.58762504579,0
401,1,2,231274.4708074443,0
401,1,3,317965.15202044731,0
401,2,0,0.0,0
401,2,1,47716.597285389558,0
401,2,2,22839.562250202933,0
401,2,3,27620.406877563015,0
401,3,0,0.0,0
401,3,1,142835.42274039469,0
401,3,2,91924.394714482056,0
401,3,3,71181.238604979575,0
402,1,0,0.0,0
402,1,1,739484.54098665901,0
402,1,2,209206.89546551913,0
402,1,3,334427.83637192793,0
402,2,0,0.0,0
402,2,1,56685.655065527149,0
402,2,2,21117.248724395264,0
402,2,3,29072.556564890045,0
402,3,0,0.0,0
402,3,1,143453.72765201237,0
402,3,2,82212.420379221308,0
402,3,3,70462.124604346493,0
403,1,0,0.0,0
403,1,1,844034.79372407671,0
403,1,2,183720.90380092658,0
403,1,3,341166.72051213274,0
403,2,0,0.0,0
403,2,1,74079.880136672902,0
403,2,2,18822.035588299423,0
403,2,3,30940.526942629942,0
403,3,0,0.0,0
403,3,1,148706.21690179038,0
403,3,2,77517.201928929542,0
403,3,3,70414.030639549906,0
404,1,0,0.0,0
404,1,1,806109.78267120395,0
404,1,2,158572.61436472219,0
404,1,3,336715.95676323801,0
404,2,0,0.0,0
404,2,1,81952.713473948286,0
404,2,2,16297.454557483015,0
404,2,3,31112.988341635843,0
404,3,0,0.0,0
404,3,1,181570.29952481802,0
404,3,2,71453.548599790447,0
404,3,3,74089.93744914596,0
405,1,0,0.0,0
405,1,1,733239.9274822661,0
405,1,2,136258.67386980963,0
405,1,3,324296.94382116245,0
405,2,0,0.0,0
405,2,1,72456.97348375924,0
405,2,2,13891.330391542975,0
405,2,3,30356.162035562775,0
405,3,0,0.0,0
405,3,1,239618.98950958377,0
405,3,2,63908.30963868463,0
405,3,3,77779.678168858416,0
406,1,0,0.0,0
406,1,1,649573.48891560221,0
406,1,2,117598.4039466887,0
406,1,3,302360.70934395836,0
406,2,0,0.0,0
406,2,1,65152.325532147377,0
406,2,2,11782.084596735143,0
406,2,3,28810.598566721812,0
406,3,0,0.0,0
406,3,1,248002.93419039933,0
406,3,2,55905.636371471221,0
406,3,3,77732.345298239772,0
407,1,0,0.0,0
407,1,1,538671.27016787534,0
407,1,2,102669.50101063393,0
407,1,3,278296.49829665769,0
407,2,0,0.0,0
407,2,1,55553.010465362029,0
407,2,2,10006.847745575189,0
407,2,3,26178.62169643338,0
407,3,0,0.0,0
407,3,1,211153.21409554218,0
407,3,2,48498.336426688751,0
407,3,3,75525.365286229877,0
408,1,0,0.0,0
408,1,1,393733.13252196129,0
408,1,2,182767.9557896386,0
408,1,3,259977.98707483354,0
408,2,0,0.0,0
408,2,1,43008.586453026786,0
408,2,2,8595.2377848748165,0
408,2,3,23741.529220490851,0
408,3,0,0.0,0
408,3,1,180471.46385921349,0
408,3,2,41771.37428426346,0
408,3,3,71282.754803969772,0
409,1,0,0.0,0
409,1,1,289444.63289000833,0
409,1,2,224416.48518991776,0
409,1,3,246557.36600221222,0
409,2,0,0.0,0
409,2,1,26927.948375433487,0
409,2,2,21112.579181095352,0
409,2,3,22110.306402484006,0
409,3,0,0.0,0
409,3,1,151439.27966436261,0
409,3,2,36087.209729683513,0
409,3,3,65029.487478785464,0
410,1,0,0.0,0
410,1,1,247028.17342705835,0
410,1,2,227282.84103810167,0
410,1,3,240855.6480252904,0
410,2,0,0.0,0
410,2,1,18588.767357303572,0
410,2,2,21858.452171487505,0
410,2,3,20867.617924014186,0
410,3,0,0.0,0
410,3,1,118679.06066676116,0
410,3,2,40794.040248043682,0
410,3,3,59545.513890354559,0
411,1,0,0.0,0
411,1,1,211826.88077408003,0
411,1,2,228196.89582739875,0
411,1,3,239240.60444172649,0
411,2,0,0.0,0
411,2,1,16028.343200376154,0
411,2,2,21987.782711465523,0
411,2,3,20614.56835625667,0
411,3,0,0.0,0
411,3,1,84045.699003493704,0
411,3,2,71097.742108706676,0
411,3,3,55829.551248258489,0
412,1,0,0.0,0
412,1,1,208081.72943657122,0
412,1,2,229718.79550181425,0
412,1,3,241539.33073931379,0
412,2,0,0.0,0
412,2,1,12136.708076103589,0
412,2,2,22035.931778693783,0
412,2,3,20491.548652147227,0
412,3,0,0.0,0
412,3,1,66562.47644398635,0
412,3,2,72827.998824808499,0
412,3,3,53309.533205358515,0
413,1,0,0.0,0
413,1,1,259560.01976847395,0
413,1,2,236052.85602800266,0
413,1,3,253786.35225833755,0
413,2,0,0.0,0
413,2,1,13320.358506329556,0
413,2,2,22223.147665043594,0
413,2,3,20906.881669259041,0
413,3,0,0.0,0
413,3,1,59310.071240080033,0
413,3,2,73177.600292176518,0
413,3,3,52736.088215470256,0
414,1,0,0.0,0
414,1,1,353022.05625241849,0
414,1,2,251305.25880184709,0
414,1,3,274635.0833321751,0
414,2,0,0.0,0
414,2,1,20604.30007515302,0
414,2,2,23022.378617981212,0
414,2,3,22596.746527174688,0
414,3,0,0.0,0
414,3,1,52658.691842970482,0
414,3,2,73526.029667816285,0
414,3,3,52697.266039027789,0
415,1,0,0.0,0
415,1,1,563501.63921693782,0
415,1,2,277329.80634088733,0
415,1,3,293788.20471478003,0
415,2,0,0.0,0
415,2,1,31193.913757491624,0
415,2,2,24802.256220370909,0
415,2,3,24987.829558482787,0
415,3,0,0.0,0
415,3,1,58074.189883856663,0
415,3,2,74919.117230479984,0
415,3,3,54290.133638404441,0
416,1,0,0.0,0
416,1,1,754007.5666919197,0
416,1,2,311773.7264265978,0
416,1,3,306973.26315113524,0
416,2,0,0.0,0
416,2,1,57169.667753074646,0
416,2,2,27661.81057234215,0
416,2,3,26759.385558549657,0
416,3,0,0.0,0
416,3,1,76037.927717406288,0
416,3,2,78851.16323707893,0
416,3,3,58695.015754420994,0
417,1,0,0.0,0
417,1,1,758152.70089614799,0
417,1,2,347640.85285562021,0
417,1,3,314862.57074364671,0
417,2,0,0.0,0
417,2,1,73359.132092432264,0
417,2,2,31232.047009368816,0
417,2,3,27884.509897237163,0
417,3,0,0.0,0
417,3,1,107419.6803601057,0
417,3,2,86268.098070437612,0
417,3,3,64177.787250189067,0
418,1,0,0.0,0
418,1,1,598690.39212857164,0
418,1,2,376749.53261153767,0
418,1,3,319466.47382381192,0
418,2,0,0.0,0
418,2,1,66555.99288337896,0
418,2,2,34705.367914973067,0
418,2,3,28502.049739550035,0
418,3,0,0.0,0
418,3,1,164638.94414653967,0
418,3,2,96934.836700331623,0
418,3,3,68131.427497757526,0
419,1,0,0.0,0
419,1,1,564040.96791461995,0
419,1,2,395021.78748699336,0
419,1,3,320730.99703551538,0
419,2,0,0.0,0
419,2,1,46985.309246654077,0
419,2,2,37298.887905525778,0
419,2,3,28878.027491751811,0
419,3,0,0.0,0
419,3,1,191634.26656157541,0
419,3,2,108998.03087543207,0
419,3,3,70588.787406452728,0
420,1,0,0.0,0
420,1,1,590884.51011168398,0
420,1,2,404048.82154028566,0
420,1,3,318521.27702218806,0
420,2,0,0.0,0
420,2,1,50668.076633650868,0
420,2,2,38776.493006832694,0
420,2,3,28879.95490453644,0
420,3,0,0.0,0
420,3,1,172972.91939433469,0
420,3,2,119620.55615008235,0
420,3,3,71937.724821020238,0
421,1,0,0.0,0
421,1,1,566220.98642913974,0
421,1,2,402929.33106636209,0
421,1,3,316605.23098063661,0
421,2,0,0.0,0
421,2,1,53358.559272248713,0
421,2,2,39442.201936871395,0
421,2,3,28535.041869250956,0
421,3,0,0.0,0
421,3,1,140023.76994115009,0
421,3,2,126624.29674613745,0
421,3,3,72655.446798509583,0
422,1,0,0.0,0
422,1,1,542543.96270576131,0
422,1,2,325468.40693257638,0
422,1,3,315422.02675086859,0
422,2,0,0.0,0
422,2,1,49146.305661230595,0
422,2,2,38989.145289911801,0
422,2,3,28398.901010895737,0
422,3,0,0.0,0
422,3,1,148794.9179536865,0
422,3,2,130176.23116555689,0
422,3,3,72508.923245904982,0
423,1,0,0.0,0
423,1,1,541481.81872086937,0
423,1,2,268115.48281542596,0
423,1,3,313138.9956930824,0
423,2,0,0.0,0
423,2,1,47873.792411171627,0
423,2,2,27702.788791326424,0
423,2,3,28276.874712266741,0
423,3,0,0.0,0
423,3,1,154807.33612218473,0
423,3,2,130977.46535629942,0
423,3,3,71789.894479491166,0
424,1,0,0.0,0
424,1,1,536647.48235199915,0
424,1,2,247987.82408578208,0
424,1,3,309774.65915098088,0
424,2,0,0.0,0
424,2,1,48368.649100809744,0
424,2,2,24157.898918579322,0
424,2,3,27985.97464877279,0
424,3,0,0.0,0
424,3,1,147278.95764335533,0
424,3,2,121837.32805293202,0
424,3,3,71500.721806947127,0
425,1,0,0.0,0
425,1,1,594985.39332108281,0
425,1,2,231267.25855602894,0
425,1,3,317963.70957016421,0
425,2,0,0.0,0
425,2,1,47715.932369279697,0
425,2,2,22839.324780163697,0
425,2,3,27620.359383555166,0
425,3,0,0.0,0
425,3,1,142842.28297961311,0
425,3,2,91926.844799917206,0
425,3,3,71181.728622066614,0
426,1,0,0.0,0
426,1,1,739459.50988112879,0
426,1,2,209197.95578497267,0
426,1,3,334426.04843581864,0
426,2,0,0.0,0
426,2,1,56685.759578558085,0
426,2,2,21117.286050477738,0
426,2,3,29072.564030106543,0
426,3,0,0.0,0
426,3,1,143461.6169315624,0
426,3,2,82215.237979060606,0
426,3,3,70462.688124314343,0
427,1,0,0.0,0
427,1,1,844007.25372668961,0
427,1,2,183711.06808757409,0
427,1,3,341164.75336946227,0
427,2,0,0.0,0
427,2,1,74079.573134156555,0
427,2,2,18821.925944543589,0
427,2,3,30940.505013878777,0
427,3,0,0.0,0
427,3,1,148714.04639341202,0
427,3,2,77519.998175937275,0
427,3,3,70414.589888951465,0
428,1,0,0.0,0
428,1,1,806080.81213355379,0
428,1,2,158562.26774413278,0
428,1,3,336713.8874391201,0
428,2,0,0.0,0
428,2,1,81953.391212030037,0
428,2,2,16297.69660679793,0
428,2,3,31113.036751498825,0
428,3,0,0.0,0
428,3,1,181576.10029135764,0
428,3,2,71455.62030212603,0
428,3,3,74090.351789613065,0
429,1,0,0.0,0
429,1,1,733211.92355395888,0
429,1,2,136248.67246684272,0
429,1,3,324294.94354056916,0
429,2,0,0.0,0
429,2,1,72458.546502942976,0
429,2,2,13891.892184108598,0
429,2,3,30356.274394075896,0
429,3,0,0.0,0
429,3,1,239621.01574107292,0
429,3,2,63909.033292787884,0
429,3,3,77779.822899679071,0
430,1,0,0.0,0
430,1,1,649536.03443286649,0
430,1,2,117585.0273457117,0
430,1,3,302358.03402376291,0
430,2,0,0.0,0
430,2,1,65148.94354073282,0
430,2,2,11780.876742658516,0
430,2,3,28810.356995906492,0
430,3,0,0.0,0
430,3,1,248006.40053850532,0
430,3,2,55906.874352937652,0
430,3,3,77732.592894533067,0
431,1,0,0.0,0
431,1,1,538642.91557928233,0
431,1,2,102659.37437185069,0
431,1,3,278294.47296890098,0
431,2,0,0.0,0
431,2,1,55555.860182921693,0
431,2,2,10007.865501846498,0
431,2,3,26178.825247687644,0
431,3,0,0.0,0
431,3,1,211156.86602088032,0
431,3,2,48499.640685738086,0
431,3,3,75525.626138039748,0
432,1,0,0.0,0
432,1,1,393705.35501641233,0
432,1,2,182758.03525194252,0
432,1,3,259976.00296729431,0
432,2,0,0.0,0
432,2,1,43012.108609871881,0
432,2,2,8596.4956980337774,0
432,2,3,23741.780803122641,0
432,3,0,0.0,0
432,3,1,180475.89540870237,0
432,3,2,41772.956980509487,0
432,3,3,71283.07134321898,0
433,1,0,0.0,0
433,1,1,289418.95633168408,0
433,1,2,224407.31499051623,0
433,1,3,246555.53196233191,0
433,2,0,0.0,0
433,2,1,26932.402290220685,0
433,2,2,21114.169864947926,0
433,2,3,22110.624539254521,0
433,3,0,0.0,0
433,3,1,151443.99573357144,0
433,3,2,36088.894040115236,0
433,3,3,65029.824340871812,0
434,1,0,0.0,0
434,1,1,247004.0121237947,0
434,1,2,227274.21200122178,0
434,1,3,240853.92221791443,0
434,2,0,0.0,0
434,2,1,18594.621538777617,0
434,2,2,21860.542950585379,0
434,2,3,20868.036079833761,0
434,3,0,0.0,0
434,3,1,118683.31148182819,0
434,3,2,40795.558396281907,0
434,3,3,59545.817520002209,0
435,1,0,0.0,0
435,1,1,211803.55546639577,0
435,1,2,228188.56536036861,0
435,1,3,239238.93834832043,0
435,2,0,0.0,0
435,2,1,16035.391048995631,0
435,2,2,21990.299800258195,0
435,2,3,20615.071774015207,0
435,3,0,0.0,0
435,3,1,84049.734801759303,0
435,3,2,71099.183465230104,0
435,3,3,55829.839519563189,0
436,1,0,0.0,0
436,1,1,208062.64929665992,0
436,1,2,229711.98116613165,0
436,1,3,241537.96787217725,0
436,2,0,0.0,0
436,2,1,12145.693274932228,0
436,2,2,22039.140778275443,0
436,2,3,20492.190452063558,0
436,3,0,0.0,0
436,3,1,66565.449435747534,0
436,3,2,72829.060607580366,0
436,3,3,53309.745561912889,0
437,1,0,0.0,0
437,1,1,259540.84097462505,0
437,1,2,236046.00645877095,0
437,1,3,253784.98234449112,0
437,2,0,0.0,0
437,2,1,13330.652130211087,0
437,2,2,22226.823959286998,0
437,2,3,20907.61692810772,0
437,3,0,0.0,0
437,3,1,59314.272076056302,0
437,3,2,73179.100590739472,0
437,3,3,52736.38827518285,0
438,1,0,0.0,0
438,1,1,353008.65903482289,0
438,1,2,251300.47408127724,0
438,1,3,274634.12638806109,0
438,2,0,0.0,0
438,2,1,20616.296294712243,0
438,2,2,23026.662982109512,0
438,2,3,22597.603400000353,0
438,3,0,0.0,0
438,3,1,52663.481281976441,0
438,3,2,73527.74018174698,0
438,3,3,52697.608141813922,0
439,1,0,0.0,0
439,1,1,563498.58984632185,0
439,1,2,277328.71727995307,0
439,1,3,293787.98690259323,0
439,2,0,0.0,0
439,2,1,31207.916380615134,0
439,2,2,24807.257157200733,0
439,2,3,24988.82974584875,0
439,3,0,0.0,0
439,3,1,58079.081484707895,0
439,3,2,74920.864230783976,0
439,3,3,54290.483038465245,0
440,1,0,0.0,0
440,1,1,754006.29159489949,0
440,1,2,311773.27103480493,0
440,1,3,306973.17207277659,0
440,2,0,0.0,0
440,2,1,57185.43560667945,0
440,2,2,27667.441948629577,0
440,2,3,26760.511833807141,0
440,3,0,0.0,0
440,3,1,76043.106360061793,0
440,3,2,78853.01275231305,0
440,3,3,58695.385657467821,0
441,1,0,0.0,0
441,1,1,758144.03950377298,0
441,1,2,347637.75950120063,0
441,1,3,314861.95207276283,0
441,2,0,0.0,0
441,2,1,73374.974131740455,0
441,2,2,31237.704880550318,0
441,2,3,27885.641471473464,0
441,3,0,0.0,0
441,3,1,107423.40977476025,0
441,3,2,86269.430004242808,0
441,3,3,64178.053636950106,0
442,1,0,0.0,0
442,1,1,598670.13792906725,0
442,1,2,376742.29896885756,0
442,1,3,319465.02709527587,0
442,2,0,0.0,0
442,2,1,66569.659600498489,0
442,2,2,34710.248885372901,0
442,2,3,28503.025933630001,0
442,3,0,0.0,0
442,3,1,164644.08715842609,0
442,3,2,96936.673490291039,0
442,3,3,68131.794855749395,0
443,1,0,0.0,0
443,1,1,564009.92027798679,0
443,1,2,395010.69904533867,0
443,1,3,320728.77934718446,0
443,2,0,0.0,0
443,2,1,46995.683403046023,0
443,2,2,37302.59296138004,0
443,2,3,28878.768502922663,0
443,3,0,0.0,0
443,3,1,191640.7828148464,0
443,3,2,109000.35810874314,0
443,3,3,70589.252853114929,0
444,1,0,0.0,0
444,1,1,590845.15142295323,0
444,1,2,404034.76486573898,0
444,1,3,318518.46568727872,0
444,2,0,0.0,0
444,2,1,50675.630445022311,0
444,2,2,38779.190796608207,0
444,2,3,28880.494462491544,0
444,3,0,0.0,0
444,3,1,172979.54516161149,0
444,3,2,119622.92249553834,0
444,3,3,71938.198090111444,0
445,1,0,0.0,0
445,1,1,566175.65019767825,0
445,1,2,402913.13955512585,0
445,1,3,316601.99267838942,0
445,2,0,0.0,0
445,2,1,53364.274617745366,0
445,2,2,39444.243131691626,0
445,2,3,28535.450108215002,0
445,3,0,0.0,0
445,3,1,140029.00546544092,0
445,3,2,126626.16657624132,0
445,3,3,72655.820764530363,0
446,1,0,0.0,0
446,1,1,542499.86070311512,0
446,1,2,325452.65621734562,0
446,1,3,315418.87660782237,0
446,2,0,0.0,0
446,2,1,49150.213815253046,0
446,2,2,38990.541059205527,0
446,2,3,28399.180164754485,0
446,3,0,0.0,0
446,3,1,148796.78738145277,0
446,3,2,130176.89881833058,0
446,3,3,72509.056776459722,0
447,1,0,0.0,0
447,1,1,541438.56448074779,0
447,1,2,268100.03487252531,0
447,1,3,313135.90610450215,0
447,2,0,0.0,0
447,2,1,47876.842074556153,0
447,2,2,27703.877956820896,0
447,2,3,28277.092545365631,0
447,3,0,0.0,0
447,3,1,154805.95191795609,0
447,3,2,130976.97099764633,0
447,3,3,71789.795607760549,0
448,1,0,0.0,0
448,1,1,536608.93509083067,0
448,1,2,247974.05720679325,0
448,1,3,309771.90577518306,0
448,2,0,0.0,0
448,2,1,48370.59832533772,0
448,2,2,24158.595070196454,0
448,2,3,27986.113879096221,0
448,3,0,0.0,0
448,3,1,147274.46740480501,0
448,3,2,121835.7243963069,0
448,3,3,71500.401075622096,0
449,1,0,0.0,0
449,1,1,594950.49667243706,0
449,1,2,231254.79546722691,0
449,1,3,317961.21695240377,0
449,2,0,0.0,0
449,2,1,47719.155055888346,0
449,2,2,22840.475739666785,0
449,2,3,27620.589575455779,0
449,3,0,0.0,0
449,3,1,142835.4196483898,0
449,3,2,91924.393610194602,0
449,3,3,71181.238384122087,0
450,1,0,0.0,0
450,1,1,739428.95696268394,0
450,1,2,209187.04402838528,0
450,1,3,334423.86608450115,0
450,2,0,0.0,0
450,2,1,56687.863829248912,0
450,2,2,21118.037568581603,0
450,2,3,29072.714333727323,0
450,3,0,0.0,0
450,3,1,143453.28582478463,0
450,3,2,82212.262583782838,0
450,3,3,70462.093045258793,0
451,1,0,0.0,0
451,1,1,843992.20475737448,0
451,1,2,183705.69345567588,0
451,1,3,341163.67844308261,0
451,2,0,0.0,0
451,2,1,74082.24629241135,0
451,2,2,18822.8806439203,0
451,2,3,30940.695953754119,0
451,3,0,0.0,0
451,3,1,148705.75629221869,0
451,3,2,77517.03742551108,0
451,3,3,70413.997738866208,0
452,1,0,0.0,0
452,1,1,806078.06841012079,0
452,1,2,158561.28784290669,0
452,1,3,336713.69145887485,0
452,2,0,0.0,0
452,2,1,81956.788847563206,0
452,2,2,16298.910048059774,0
452,2,3,31113.27943975119,0
452,3,0,0.0,0
452,3,1,181571.45582987883,0
452,3,2,71453.961565883597,0
452,3,3,74090.020042364587,0
453,1,0,0.0,0
453,1,1,733217.30236811819,0
453,1,2,136250.59347189966,0
453,1,3,324295.32774158049,0
453,2,0,0.0,0
453,2,1,72461.232250837638,0
453,2,2,13892.851379785265,0
453,2,3,30356.466233211235,0
453,3,0,0.0,0
453,3,1,239622.26667634118,0
453,3,2,63909.480055383698,0
453,3,3,77779.912252198235,0
454,1,0,0.0,0
454,1,1,649548.50109432184,0
454,1,2,117589.47972480283,0
454,1,3,302358.92449958128,0
454,2,0,0.0,0
454,2,1,65151.208753538514,0
454,2,2,11781.685747231979,0
454,2,3,28810.518796821176,0
454,3,0,0.0,0
454,3,1,248009.66126760954,0
454,3,2,55908.038899046296,0
454,3,3,77732.825803754793,0
455,1,0,0.0,0
455,1,1,538664.65253180335,0
455,1,2,102667.13756917963,0
455,1,3,278296.02560836682,0
455,2,0,0.0,0
455,2,1,55558.076460586759,0
455,2,2,10008.657029584019,0
455,2,3,26178.983553235146,0
455,3,0,0.0,0
455,3,1,211161.31429982529,0
455,3,2,48501.22935678986,0
455,3,3,75525.943872250107,0
456,1,0,0.0,0
456,1,1,393728.61240029731,0
456,1,2,182766.34146047288,0
456,1,3,259977.66420900042,0
456,2,0,0.0,0
456,2,1,43013.29283235922,0
456,2,2,8596.9186346363967,0
456,2,3,23741.86539044317,0
456,3,0,0.0,0
456,3,1,180482.39962572427,0
456,3,2,41775.279915160165,0
456,3,3,71283.535930149112,0
457,1,0,0.0,0
457,1,1,289444.18518906011,0
457,1,2,224416.325296722,0
457,1,3,246557.33402357303,0
457,2,0,0.0,0
457,2,1,26932.645247105742,0
457,2,2,21114.256635264017,0
457,2,3,22110.641893317737,0
457,3,0,0.0,0
457,3,1,151449.97725278614,0
457,3,2,36091.030296977631,0
457,3,3,65030.251592244284,0
458,1,0,0.0,0
458,1,1,247033.12762218091,0
458,1,2,227284.61039350257,0
458,1,3,240856.00189637061,0
458,2,0,0.0,0
458,2,1,18593.43985474034,0
458,2,2,21860.12092057207,0
458,2,3,20867.951673831099,0
458,3,0,0.0,0
458,3,1,118689.84025104911,0
458,3,2,40797.890099575088,0
458,3,3,59546.283860660842,0
459,1,0,0.0,0
459,1,1,211837.61009474032,0
459,1,2,228200.72772763454,0
459,1,3,239241.37082177369,0
459,2,0,0.0,0
459,2,1,16033.054743139064,0
459,2,2,21989.46540530942,0
459,2,3,20614.904895025451,0
459,3,0,0.0,0
459,3,1,84057.265676550844,0
459,3,2,71101.873063369945,0
459,3,3,55830.377439191143,0
460,1,0,0.0,0
460,1,1,208100.50817966898,0
460,1,2,229725.50219577775,0
460,1,3,241540.67207810655,0
460,2,0,0.0,0
460,2,1,12141.725708663127,0
460,2,2,22037.723790322194,0
460,2,3,20491.907054472907,0
460,3,0,0.0,0
460,3,1,66574.147604226484,0
460,3,2,72832.167096322839,0
460,3,3,53310.366859661386,0
461,1,0,0.0,0
461,1,1,259583.88961515945,0
461,1,2,236061.38097324755,0
461,1,3,253788.05724738649,0
461,2,0,0.0,0
461,2,1,13325.558347362346,0
461,2,2,22225.004751126737,0
461,2,3,20907.253086475666,0
461,3,0,0.0,0
461,3,1,59322.649850725946,0
461,3,2,73182.092653121479,0
461,3,3,52736.986687659257,0
462,1,0,0.0,0
462,1,1,353058.06626019441,0
462,1,2,251318.11951890995,0
462,1,3,274637.65547558758,0
462,2,0,0.0,0
462,2,1,20609.265385971637,0
462,2,2,23024.15194327358,0
462,2,3,22597.101192233164,0
462,3,0,0.0,0
462,3,1,52671.828092811913,0
462,3,2,73530.7211856168,0
462,3,3,52698.204342587895,0
463,1,0,0.0,0
463,1,1,563555.52123334934,0
463,1,2,277349.04991817719,0
463,1,3,293792.05343023798,0
463,2,0,0.0,0
463,2,1,31199.335728859609,0
463,2,2,24804.192638716613,0
463,2,3,24988.216842151927,0
463,3,0,0.0,0
463,3,1,58086.574080031118,0
463,3,2,74923.540157685144,0
463,3,3,54291.018223845473,0
464,1,0,0.0,0
464,1,1,754059.63512171118,0
464,1,2,311792.32229438063,0
464,1,3,306976.98232469178,0
464,2,0,0.0,0
464,2,1,57176.13829533691,0
464,2,2,27664.121480292953,0
464,2,3,26759.847740139812,0
464,3,0,0.0,0
464,3,1,76050.883161041624,0
464,3,2,78855.790181234421,0
464,3,3,58695.941143252086,0
465,1,0,0.0,0
465,1,1,758189.36123707623,0
465,1,2,347653.94583452318,0
465,1,3,314865.18933942734,0
465,2,0,0.0,0
465,2,1,73367.435097095207,0
465,2,2,31235.012368177009,0
465,2,3,27885.102968998806,0
465,3,0,0.0,0
465,3,1,107431.0174133681,0
465,3,2,86272.147018031319,0
465,3,3,64178.597039707805,0
466,1,0,0.0,0
466,1,1,598709.86583230819,0
466,1,2,376756.48750572925,0
466,1,3,319467.86480265029,0
466,2,0,0.0,0
466,2,1,66565.95287425704,0
466,2,2,34708.925054572384,0
466,2,3,28502.761167469893,0
466,3,0,0.0,0
466,3,1,164651.25645244401,0
466,3,2,96939.233952440307,0
466,3,3,68132.306948179263,0
467,1,0,0.0,0
467,1,1,564048.91649433528,0
467,1,2,395024.62626546319,0
467,1,3,320731.56479120941,0
467,2,0,0.0,0
467,2,1,46997.314912008304,0
467,2,2,37303.175643152281,0
467,2,3,28878.885039277113,0
467,3,0,0.0,0
467,3,1,191646.11945457506,0
467,3,2,109002.26405150339,0
467,3,3,70589.634041666985,0
468,1,0,0.0,0
468,1,1,590885.18398824683,0
468,1,2,404049.06221048668,0
468,1,3,318521.32515622827,0
468,2,0,0.0,0
468,2,1,50682.829876787568,0
468,2,2,38781.762022238654,0
468,2,3,28881.008707617635,0
468,3,0,0.0,0
468,3,1,172984.17095960767,0
468,3,2,119624.57456625128,0
468,3,3,71938.528504254034,0
469,1,0,0.0,0
469,1,1,566215.88094067783,0
469,1,2,402927.50767762569,0
469,1,3,316604.86630288936,0
469,2,0,0.0,0
469,2,1,53375.007014484741,0
469,2,2,39448.076130527115,0
469,2,3,28536.216707982101,0
469,3,0,0.0,0
469,3,1,140032.99437279385,0
469,3,2,126627.59118601022,0
469,3,3,72656.105686484138,0
470,1,0,0.0,0
470,1,1,542542.52915684448,0
470,1,2,325467.89495082037,0
470,1,3,315421.92435451737,0
470,2,0,0.0,0
470,2,1,49164.305449610547,0
470,2,2,38995.573785761786,0
470,2,3,28400.186710065733,0
470,3,0,0.0,0
470,3,1,148800.34783455703,0
470,3,2,130178.17040872494,0
470,3,3,72509.3110945386,0
471,1,0,0.0,0
471,1,1,541484.42882547237,0
471,1,2,268116.41499564133,0
471,1,3,313139.1821291254,0
471,2,0,0.0,0
471,2,1,47893.40997654594,0
471,2,2,27709.795064674388,0
471,2,3,28278.275966936329,0
471,3,0,0.0,0
471,3,1,154809.38673684298,0
471,3,2,130978.19771867737,0
471,3,3,71790.040951966759,0
472,1,0,0.0,0
472,1,1,536655.12305171601,0
472,1,2,247990.55290710944,0
472,1,3,309775.20491524629,0
472,2,0,0.0,0
472,2,1,48387.927892907654,0
472,2,2,24164.78420147143,0
472,2,3,27987.351705351211,0
472,3,0,0.0,0
472,3,1,147278.52791168401,0
472,3,2,121837.17457733513,0
472,3,3,71500.691111827735,0
473,1,0,0.0,0
473,1,1,594995.16824116616,0
473,1,2,231270.74959891586,0
473,1,3,317964.40777874168,0
473,2,0,0.0,0
