census region,housing types,technology,vintage,sector,final_energy,year,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
67,30,13,2003,N/A,N/A,N/A,0.0,0.0,0.0,33782.1872735,33782.1827912,33782.0006168,33780.53377,33774.4152128,33756.3767949,33713.3989724,33624.7466243,33460.044377,33177.6640148,32723.8836979,32033.5261693,31033.0452295,29647.1924074
67,30,13,2004,N/A,N/A,N/A,0.0,0.0,0.0,0.0,33518.4812987,33518.4768514,33518.2960991,33516.8407026,33510.7699072,33492.8722984,33450.2299636,33362.2696415,33198.8530709,32918.6769883,32468.4389104,31783.470358,30790.7992382
67,30,13,2005,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,33360.2878746,33360.2834483,33360.103549,33358.6550214,33352.6128777,33334.7997382,33292.3586576,33204.8134721,33042.1681603,32763.3143934,32315.2012538,31633.4654708
67,30,13,2006,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,33695.3286638,33695.324193,33695.142487,33693.6794117,33687.5765861,33669.5845474,33626.7172267,33538.2928159,33374.0140406,33092.3597168,32639.746131
67,30,13,2007,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33751.7398833,33751.735405,33751.5533949,33750.0878701,33743.9748275,33725.9526673,33683.0135801,33594.441133,33429.8873295,33147.7614725
67,30,13,2008,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33388.6380777,33388.6336476,33388.4535955,33387.0038368,33380.9565584,33363.128281,33320.6511332,33233.0315501,33070.2480192
67,30,13,2009,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33491.981562,33491.9771181,33491.7965087,33490.3422629,33484.2762671,33466.3928081,33423.7841864,33335.8934058
67,30,13,2010,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33229.6196975,33229.6152885,33229.4360939,33227.99324,33221.9747626,33204.231395,33161.956551
67,30,13,2011,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32782.5614409,32782.5570912,32782.3803074,32780.9568651,32775.0193579,32757.5147026
67,30,13,2012,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32723.9997729,32723.995431,32723.818963,32722.3980635,32716.4711629
67,30,13,2013,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32740.8605359,32740.8561918,32740.6796329,32739.2580012
67,30,13,2014,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32836.3933385,32836.3889817,32836.2119076
67,30,13,2015,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33290.284127,33290.27971
67,30,13,2016,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33425.2799754
67,30,71,1999,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,71,2000,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,71,2001,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,71,2002,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,71,2003,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,71,2004,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,71,2005,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,71,2006,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,71,2007,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,71,2008,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,71,2009,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,71,2010,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,71,2011,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,71,2012,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,71,2013,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,71,2014,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,71,2015,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,30,71,2016,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,4,1999,N/A,N/A,N/A,13035833.6523,12070220.3452,11104696.0782,10139664.9246,9176209.72946,8216535.29434,7264462.24795,6325921.66633,5409368.74792,4525992.21114,3689556.13589,2915695.5032,2220529.647,1618594.51023,1120336.95703,729714.961408,442674.153101
68,28,4,2000,N/A,N/A,N/A,871386.780102,871383.170848,871302.819882,870857.827251,869435.65999,866023.848416,859164.247192,846952.358673,827110.378925,797171.540659,754811.801089,698342.832461,627327.547793,543194.821668,449634.696861,352502.84007,259029.70462
68,28,4,2001,N/A,N/A,N/A,0.0,1053994.11325,1053989.74764,1053892.55837,1053354.31333,1051634.11748,1047507.32855,1039210.23308,1024439.22794,1000439.17385,964226.369149,912989.745912,844687.171356,758789.962792,657026.428972,543859.896001,426373.14086
68,28,4,2002,N/A,N/A,N/A,0.0,0.0,1055143.05115,1055138.68079,1055041.38557,1054502.5538,1052780.4828,1048649.19534,1040343.05537,1025555.94865,1001529.73259,965277.453032,913984.977776,845607.947949,759617.104556,657742.640344,544452.746797
68,28,4,2003,N/A,N/A,N/A,0.0,0.0,0.0,1055603.51477,1055599.1425,1055501.80482,1054962.73791,1053239.9154,1049106.82505,1040797.06029,1026003.50048,1001966.7994,965698.699374,914383.840121,845976.970611,759948.60088,658029.678728
68,28,4,2004,N/A,N/A,N/A,0.0,0.0,0.0,0.0,1069408.14625,1069403.7168,1069305.10619,1068758.98964,1067013.63696,1062826.49621,1054408.06068,1039421.03843,1015069.99792,978327.602627,926341.674444,857040.21562,769886.811798
68,28,4,2005,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,1081943.76958,1081939.28821,1081839.52169,1081287.00355,1079521.19181,1075284.96932,1066767.85272,1051605.1523,1026968.66841,989795.578038,937200.269782,867086.457894
68,28,4,2006,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,1084116.10108,1084111.61071,1084011.64388,1083458.01639,1081688.65924,1077443.93125,1068909.71395,1053716.56979,1029030.62066,991782.893989,939081.98464
68,28,4,2007,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094082.88858,1094078.35693,1093977.47105,1093418.7538,1091633.13013,1087349.37836,1078736.702,1063403.88014,1038490.98152,1000900.81903
68,28,4,2008,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1068568.30607,1068563.8801,1068465.34693,1067919.65926,1066175.67726,1061991.82481,1053580.00055,1038604.74808,1014272.83122
68,28,4,2009,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1052862.50848,1052858.14756,1052761.06263,1052223.39547,1050505.04649,1046382.68822,1038094.5008,1023339.35432
68,28,4,2010,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024174.74125,1024170.49916,1024076.05955,1023553.04242,1021881.51397,1017871.47926,1009809.12341
68,28,4,2011,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992410.392384,992406.281855,992314.771246,991807.975273,990188.288583,986302.623411
68,28,4,2012,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,973890.771585,973886.737764,973796.934858,973299.596332,971710.135024
68,28,4,2013,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988997.3469,988993.250508,988902.054618,988397.00159
68,28,4,2014,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005001.21276,1004997.05008,1004904.37847
68,28,4,2015,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030673.70688,1030669.43787
68,28,4,2016,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048503.52771
68,28,5,1999,N/A,N/A,N/A,87572.7050555,82421.3701476,77270.0630189,72118.9795649,66968.8291097,61821.4292741,56680.5829864,51553.2550063,46451.0419349,41391.8881242,36401.9297945,31517.2418335,26785.1139489,22264.3102426,18023.6160887,14137.9415199,10681.4694057
68,28,5,2000,N/A,N/A,N/A,5770.72358104,5770.72281536,5770.69169607,5770.44112711,5769.39594605,5766.31459661,5758.97306091,5743.82933468,5715.69465132,5667.45801697,5589.9425869,5472.01468491,5301.1110396,5064.37759498,4750.58813771,4352.88159061,3872.07254953
68,28,5,2001,N/A,N/A,N/A,0.0,6980.03323263,6980.0323065,6979.99466586,6979.69158781,6978.42737918,6974.70030385,6965.82027999,6947.50304284,6913.47247075,6855.12739389,6761.36787304,6618.72706494,6412.00894596,6125.66577122,5746.11876831,5265.0690565
68,28,5,2002,N/A,N/A,N/A,0.0,0.0,6987.64202728,6987.64110013,6987.60341846,6987.30001003,6986.03442331,6982.30328518,6973.41358137,6955.07637697,6921.00870883,6862.60003118,6768.73830495,6625.94200695,6418.99854868,6132.34323697,5752.38249747
68,28,5,2003,N/A,N/A,N/A,0.0,0.0,0.0,6990.69142891,6990.69050136,6990.65280325,6990.34926241,6989.08312339,6985.35035699,6976.45677372,6958.11156698,6924.02903174,6865.59486458,6771.69217716,6628.83356297,6421.79979474,6135.01938687
68,28,5,2004,N/A,N/A,N/A,0.0,0.0,0.0,0.0,7082.11204052,7082.11110084,7082.07290973,7081.76539935,7080.48270242,7076.70112085,7067.69123195,7049.10611617,7014.57786733,6955.37952865,6860.24883093,6715.52198639,6505.78073866
68,28,5,2005,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,7165.12869723,7165.12774654,7165.08910775,7164.77799272,7163.48026,7159.65435065,7150.53884766,7131.73587678,7096.80288714,7036.91062437,6940.66480273,6794.24146727
68,28,5,2006,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,7179.5148744,7179.5139218,7179.47520544,7179.16346575,7177.86312743,7174.02953641,7164.89573127,7146.05500771,7111.05187945,7051.03936473,6954.6003003
68,28,5,2007,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7245.51952005,7245.51855869,7245.47948638,7245.16488073,7243.85258779,7239.98375277,7230.76597627,7211.75204111,7176.42711268,7115.86287478
68,28,5,2008,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7076.55023303,7076.54929409,7076.51113297,7076.20386409,7074.9221745,7071.14356273,7062.14074957,7043.57022928,7009.06909657
68,28,5,2009,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7282.4878679,7282.48690164,7282.44762997,7282.13141913,7280.81243056,7276.92385583,7267.65904807,7248.54809933
68,28,5,2010,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4759.20335838,4759.20272692,4759.17706236,4758.97041434,4758.10843764,4755.56720198,4749.51252601
68,28,5,2011,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2252.67348818,2252.67318929,2252.66104149,2252.56322879,2252.1552294,2250.95238645
68,28,5,2012,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8330126518,20.8330098876,20.8328975432,20.8319929589,20.8282197283
68,28,5,2013,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777.480060061,777.479956902,777.475764251,777.442005509
68,28,5,2014,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790.061172265,790.061067437,790.056806941
68,28,5,2015,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.243079053,810.242971548
68,28,5,2016,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824.259628457
68,28,6,1999,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,6,2000,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,6,2001,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,6,2002,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,6,2003,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,6,2004,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,6,2005,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,6,2006,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,6,2007,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,6,2008,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,6,2009,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.3968628958,75.3968628958,75.3968628958,75.3968628955,75.3968628861,75.3968627504,75.3968615637,75.3968542277
68,28,6,2010,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.273285972,56.273285972,56.273285972,56.2732859718,56.2732859648,56.2732858635,56.2732849778
68,28,6,2011,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.2086450378,37.2086450378,37.2086450378,37.2086450376,37.208645033,37.208644966
68,28,6,2012,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.697762786,18.697762786,18.697762786,18.6977627859,18.6977627836
68,28,6,2013,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,6,2014,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,6,2015,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,6,2016,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,7,1999,N/A,N/A,N/A,2086892.51065,1964134.14396,1841376.43926,1718624.06482,1595893.92411,1473229.33177,1350720.91308,1228534.64107,1106946.86734,986385.212989,867472.514562,751068.451032,638299.955009,530567.398491,429509.964396,336912.788696,254543.678779
68,28,7,2000,N/A,N/A,N/A,137518.64596,137518.627714,137517.886129,137511.91497,137487.007889,137413.578102,137238.626376,136877.745336,136207.284604,135057.786356,133210.562722,130400.293754,126327.591681,120686.139219,113208.411222,103730.905485,92273.0341513
68,28,7,2001,N/A,N/A,N/A,0.0,166336.977578,166336.955508,166336.058517,166328.836046,166298.70945,166209.891757,165998.277244,165561.770173,164750.808059,163360.421593,161126.094793,157726.907409,152800.732135,145977.060005,136932.303454,125468.69684
68,28,7,2002,N/A,N/A,N/A,0.0,0.0,166518.298191,166518.276097,166517.378128,166510.147784,166479.988347,166391.073836,166179.228647,165742.245748,164930.39962,163538.497521,161301.735126,157898.842357,152967.297158,146136.186679,137081.570619
68,28,7,2003,N/A,N/A,N/A,0.0,0.0,0.0,166590.966649,166590.944545,166590.046184,166582.812685,166552.640087,166463.686774,166251.749135,165814.575537,165002.37512,163609.865597,161372.12708,157967.749291,153034.051969,146199.960399
68,28,7,2004,N/A,N/A,N/A,0.0,0.0,0.0,0.0,168769.556309,168769.533916,168768.623806,168761.295711,168730.728531,168640.611933,168425.902685,167983.011959,167160.190009,165749.469973,163482.467481,160033.569017,155035.351379
68,28,7,2005,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,170747.876369,170747.853714,170746.932936,170739.518941,170708.593452,170617.420505,170400.194431,169952.112131,169119.645046,167692.388522,165398.812182,161909.485663
68,28,7,2006,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,171090.704712,171090.682011,171089.759385,171082.330504,171051.342923,170959.986919,170742.324697,170293.342735,169459.20422,168029.082044,165730.900651
68,28,7,2007,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172663.62176,172663.59885,172662.667741,172655.170563,172623.898099,172531.702216,172312.038924,171858.92926,171017.122118,169573.852159
68,28,7,2008,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168637.016216,168636.993841,168636.084446,168628.762106,168598.218932,168508.173105,168293.632475,167851.089565,167028.913804
68,28,7,2009,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186527.998488,186527.973739,186526.967865,186518.868686,186485.085135,186385.486197,186148.184593,185658.691568
68,28,7,2010,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167594.580835,167594.558598,167593.654825,167586.377748,167556.023377,167466.534172,167253.319732
68,28,7,2011,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148342.711614,148342.691931,148341.891976,148335.450829,148308.583315,148229.373885
68,28,7,2012,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131117.019473,131117.002076,131116.295012,131110.601817,131086.854184
68,28,7,2013,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119130.57837,119130.562563,119129.920138,119124.747403
68,28,7,2014,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121058.338644,121058.322581,121057.66976
68,28,7,2015,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124150.742361,124150.725889
68,28,7,2016,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126298.449708
68,28,8,1999,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,8,2000,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,8,2001,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,8,2002,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,8,2003,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,8,2004,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,8,2005,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,8,2006,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,8,2007,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,8,2008,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,28,8,2009,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,851.007323377,851.007323377,851.007323377,851.007323373,851.007323268,851.007321736,851.007308342,851.00722554
68,28,8,2010,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.81434125,738.81434125,738.81434125,738.814341247,738.814341156,738.814339826,738.814328197
68,28,8,2011,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736.445395012,736.445395012,736.445395012,736.44539501,736.445394918,736.445393593
68,28,8,2012,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.837243555,743.837243555,743.837243555,743.837243553,743.83724346
68,28,8,2013,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756.082516916,756.082516916,756.082516916,756.082516913
68,28,8,2014,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768.317376007,768.317376007,768.317376007
68,28,8,2015,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787.943843185,787.943843185
68,28,8,2016,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801.574633859
68,28,9,1999,N/A,N/A,N/A,64326.2688515,60542.3711859,56758.4939254,52974.7809645,49191.7533351,45410.7461651,41634.5528842,37868.2894357,34120.4740683,30404.2877523,26738.92877,23150.8958226,19674.9254234,16354.1825681,13239.1933476,10384.9827025,7846.04143817
68,28,9,2000,N/A,N/A,N/A,4238.86776487,4238.86720244,4238.84434385,4238.66028917,4237.89255455,4235.62915852,4230.23645541,4219.11267656,4198.44642895,4163.01435331,4106.07562575,4019.45203768,3893.91527564,3720.0234312,3489.5303229,3197.39616698,2844.2193224
68,28,9,2001,N/A,N/A,N/A,0.0,5127.1625563,5127.16187602,5127.1342272,5126.91160212,5125.98298145,5123.2452694,5116.7224744,5103.26760258,5078.27054753,5035.41334565,4966.54256974,4861.76619032,4709.92201365,4499.58949017,4220.79437319,3867.44074464
68,28,9,2002,N/A,N/A,N/A,0.0,0.0,5132.75157368,5132.75089265,5132.72321369,5132.50034593,5131.57071299,5128.83001662,5122.30011125,5108.83057254,5083.8062687,5040.90234904,4971.95649847,4867.06590442,4715.05620545,4504.49440269,4225.39537673
68,28,9,2003,N/A,N/A,N/A,0.0,0.0,0.0,5134.99150253,5134.99082121,5134.96313017,5134.74016516,5133.81012652,5131.06823411,5124.5354791,5111.06006229,5086.02483786,5043.10219497,4974.12625648,4869.18988826,4717.11385237,4506.46016061
68,28,9,2004,N/A,N/A,N/A,0.0,0.0,0.0,0.0,5202.14423965,5202.14354941,5202.11549624,5201.88961541,5200.94741421,5198.16966477,5191.5514778,5177.89983653,5152.53721451,5109.0532517,5039.17528192,4932.86661067,4778.80180381
68,28,9,2005,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,5263.1238768,5263.12317847,5263.09479647,5262.86626785,5261.91302216,5259.10271188,5252.40694639,5238.59528031,5212.93535714,5168.94167447,5098.24459374,4990.68977016
68,28,9,2006,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,5273.69120026,5273.69050053,5273.66206154,5273.43307409,5272.47791446,5269.66196163,5262.95275235,5249.11335515,5223.40191187,5179.31989848,5108.48087185
68,28,9,2007,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5322.17471551,5322.17400935,5322.1453089,5321.91421626,5320.9502754,5318.1084342,5311.33754401,5297.37091475,5271.42309412,5226.93581412
68,28,9,2008,N/A,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5198.05883057,5198.05814088,5198.03010974,5197.8044063,5196.86294505,5194.08737706,5187.47438756,5173.83346736,5148.49076341
