census region,housing types,technology,final_energy,vintage,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
66,28,7,2.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00083443647663,0.000832957806119
66,28,7,2.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000833829990413
66,28,8,4.0,1999,0.080167212833,0.0765215864839,0.0729389293586,0.0694280340234,0.0660430725011,0.0627212953317,0.0593816638086,0.0560001896971,0.0526300412585,0.0492462839782,0.0459160005503,0.0426535332295,0.0394238188711,0.0362189317708,0.0330293492467,0.029833929719,0.0266551813727
66,28,8,4.0,2000,0.00443133148673,0.0044098075991,0.00439016056559,0.00437320610824,0.00436291695739,0.00435596062111,0.004346945184,0.00433366098835,0.00431969449346,0.00430273063808,0.00428840137029,0.00427869555393,0.00427083872876,0.0042641901394,0.00425747380861,0.00424689394971,0.00423327527214
66,28,8,4.0,2001,0.0,0.00481508965641,0.00479363696813,0.00477512431643,0.00476388954481,0.00475629389648,0.00474644996444,0.00473194527444,0.00471669693701,0.00469818052791,0.00468255524844,0.00467201719119,0.00466359324562,0.00465670414756,0.0046501977255,0.00464038429152,0.00462898669338
66,28,8,4.0,2002,0.0,0.0,0.00476190832205,0.00474351820391,0.00473235779423,0.00472481242137,0.00471503365332,0.00470062503405,0.00468547800587,0.00466708588055,0.00465157046453,0.00464112289742,0.00463281399049,0.00462612423641,0.00462002852819,0.00461109993785,0.00460150201512
66,28,8,4.0,2003,0.0,0.0,0.0,0.00469544302359,0.00468439572378,0.0046769268227,0.00466724716225,0.00465298458098,0.00463799113136,0.00461978578526,0.00460442931922,0.00459409400126,0.00458588980124,0.00457932645461,0.00457344453481,0.00456496957354,0.00455627908426
66,28,8,4.0,2004,0.0,0.0,0.0,0.0,0.00455923668697,0.00455196734214,0.00454254630567,0.0045286647967,0.00451407195396,0.0044963530862,0.00448140728391,0.00447134976169,0.00446337094764,0.0044570028861,0.00445133509489,0.00444323420549,0.00443512872776
66,28,8,4.0,2005,0.0,0.0,0.0,0.0,0.0,0.00448902859457,0.00447973782007,0.00446604824677,0.00445165717561,0.00443418330899,0.0044194442196,0.00440952611934,0.00440165925421,0.00439538533236,0.00438981553275,0.00438188272196,0.00437403465488
66,28,8,4.0,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.00451973945602,0.00450592764224,0.00449140806661,0.00447377816835,0.00445890747434,0.0044489008728,0.0044409641229,0.00443463581883,0.00442902242119,0.00442103853454,0.00441317685964
