subsector_id,gau,oth_1,oth_2,demand_technology,year,value,id
41,middle atlantic,multi-family,,Reference Side Mount Refrigerator,2009,45100000.0,871
41,east north central,multi-family,,Reference Side Mount Refrigerator,2009,34300000.0,872
41,west north central,multi-family,,Reference Side Mount Refrigerator,2009,11600000.0,873
41,south atlantic,multi-family,,Reference Side Mount Refrigerator,2009,36900000.0,874
41,east south central,multi-family,,Reference Side Mount Refrigerator,2009,7590000.0,875
41,west south central,multi-family,,Reference Side Mount Refrigerator,2009,22700000.0,876
41,mountain,multi-family,,Reference Side Mount Refrigerator,2009,10000000.0,877
41,pacific,multi-family,,Reference Side Mount Refrigerator,2009,43200000.0,878
41,new england,mobile home,,Reference Side Mount Refrigerator,2009,699637.0,879
41,middle atlantic,mobile home,,Reference Side Mount Refrigerator,2009,3400000.0,880
41,east north central,mobile home,,Reference Side Mount Refrigerator,2009,5140000.0,881
41,west north central,mobile home,,Reference Side Mount Refrigerator,2009,4450000.0,882
41,south atlantic,mobile home,,Reference Side Mount Refrigerator,2009,20800000.0,883
41,east south central,mobile home,,Reference Side Mount Refrigerator,2009,5450000.0,884
41,west south central,mobile home,,Reference Side Mount Refrigerator,2009,7310000.0,885
41,mountain,mobile home,,Reference Side Mount Refrigerator,2009,5640000.0,886
41,pacific,mobile home,,Reference Side Mount Refrigerator,2009,6250000.0,887
42,new england,single-family,,Reference Upright Freezer,2009,7150000.0,888
42,middle atlantic,single-family,,Reference Upright Freezer,2009,23000000.0,889
42,east north central,single-family,,Reference Upright Freezer,2009,43900000.0,890
42,west north central,single-family,,Reference Upright Freezer,2009,26500000.0,891
42,south atlantic,single-family,,Reference Upright Freezer,2009,39800000.0,892
42,east south central,single-family,,Reference Upright Freezer,2009,21000000.0,893
42,west south central,single-family,,Reference Upright Freezer,2009,27400000.0,894
42,mountain,single-family,,Reference Upright Freezer,2009,18600000.0,895
42,pacific,single-family,,Reference Upright Freezer,2009,21700000.0,896
42,new england,multi-family,,Reference Upright Freezer,2009,793798.0,897
42,middle atlantic,multi-family,,Reference Upright Freezer,2009,2330000.0,898
42,east north central,multi-family,,Reference Upright Freezer,2009,3350000.0,899
42,west north central,multi-family,,Reference Upright Freezer,2009,702501.0,900
42,south atlantic,multi-family,,Reference Upright Freezer,2009,2000000.0,901
42,east south central,multi-family,,Reference Upright Freezer,2009,416119.0,902
42,west south central,multi-family,,Reference Upright Freezer,2009,949532.0,903
42,mountain,multi-family,,Reference Upright Freezer,2009,321184.0,904
42,pacific,multi-family,,Reference Upright Freezer,2009,1080000.0,905
42,new england,mobile home,,Reference Upright Freezer,2009,58962.8,906
42,middle atlantic,mobile home,,Reference Upright Freezer,2009,920530.0,907
42,east north central,mobile home,,Reference Upright Freezer,2009,1740000.0,908
42,west north central,mobile home,,Reference Upright Freezer,2009,1740000.0,909
42,south atlantic,mobile home,,Reference Upright Freezer,2009,5670000.0,910
42,east south central,mobile home,,Reference Upright Freezer,2009,1970000.0,911
42,west south central,mobile home,,Reference Upright Freezer,2009,1470000.0,912
42,mountain,mobile home,,Reference Upright Freezer,2009,1820000.0,913
42,pacific,mobile home,,Reference Upright Freezer,2009,1630000.0,914
42,new england,single-family,,Reference Chest Freezer,2009,10700000.0,915
42,middle atlantic,single-family,,Reference Chest Freezer,2009,34500000.0,916
42,east north central,single-family,,Reference Chest Freezer,2009,65800000.0,917
42,west north central,single-family,,Reference Chest Freezer,2009,39800000.0,918
42,south atlantic,single-family,,Reference Chest Freezer,2009,59700000.0,919
42,east south central,single-family,,Reference Chest Freezer,2009,31600000.0,920
42,west south central,single-family,,Reference Chest Freezer,2009,41100000.0,921
42,mountain,single-family,,Reference Chest Freezer,2009,27900000.0,922
42,pacific,single-family,,Reference Chest Freezer,2009,32500000.0,923
42,new england,multi-family,,Reference Chest Freezer,2009,1190000.0,924
42,middle atlantic,multi-family,,Reference Chest Freezer,2009,3500000.0,925
42,east north central,multi-family,,Reference Chest Freezer,2009,5020000.0,926
42,west north central,multi-family,,Reference Chest Freezer,2009,1050000.0,927
42,south atlantic,multi-family,,Reference Chest Freezer,2009,3000000.0,928
42,east south central,multi-family,,Reference Chest Freezer,2009,624179.0,929
42,west south central,multi-family,,Reference Chest Freezer,2009,1420000.0,930
42,mountain,multi-family,,Reference Chest Freezer,2009,481777.0,931
42,pacific,multi-family,,Reference Chest Freezer,2009,1620000.0,932
42,new england,mobile home,,Reference Chest Freezer,2009,88444.2,933
42,middle atlantic,mobile home,,Reference Chest Freezer,2009,1380000.0,934
42,east north central,mobile home,,Reference Chest Freezer,2009,2600000.0,935
42,west north central,mobile home,,Reference Chest Freezer,2009,2600000.0,936
42,south atlantic,mobile home,,Reference Chest Freezer,2009,8500000.0,937
42,east south central,mobile home,,Reference Chest Freezer,2009,2960000.0,938
42,west south central,mobile home,,Reference Chest Freezer,2009,2200000.0,939
42,mountain,mobile home,,Reference Chest Freezer,2009,2730000.0,940
42,pacific,mobile home,,Reference Chest Freezer,2009,2440000.0,941
40,new england,single-family,,Reference Dishwasher,2009,0.72191,942
40,middle atlantic,single-family,,Reference Dishwasher,2009,0.688633,943
40,east north central,single-family,,Reference Dishwasher,2009,0.606985,944
40,west north central,single-family,,Reference Dishwasher,2009,0.690697,945
40,south atlantic,single-family,,Reference Dishwasher,2009,0.717595,946
40,east south central,single-family,,Reference Dishwasher,2009,0.647533,947
40,west south central,single-family,,Reference Dishwasher,2009,0.611406,948
40,mountain,single-family,,Reference Dishwasher,2009,0.750327,949
40,pacific,single-family,,Reference Dishwasher,2009,0.660661,950
40,new england,multi-family,,Reference Dishwasher,2009,0.331574,951
40,middle atlantic,multi-family,,Reference Dishwasher,2009,0.303176,952
40,east north central,multi-family,,Reference Dishwasher,2009,0.350057,953
40,west north central,multi-family,,Reference Dishwasher,2009,0.482359,954
40,south atlantic,multi-family,,Reference Dishwasher,2009,0.577233,955
40,east south central,multi-family,,Reference Dishwasher,2009,0.59707,956
40,west south central,multi-family,,Reference Dishwasher,2009,0.545326,957
40,mountain,multi-family,,Reference Dishwasher,2009,0.759558,958
40,pacific,multi-family,,Reference Dishwasher,2009,0.409721,959
40,new england,mobile home,,Reference Dishwasher,2009,0.197319,960
40,middle atlantic,mobile home,,Reference Dishwasher,2009,0.500857,961
40,east north central,mobile home,,Reference Dishwasher,2009,0.2088,962
40,west north central,mobile home,,Reference Dishwasher,2009,0.413741,963
40,south atlantic,mobile home,,Reference Dishwasher,2009,0.29719,964
40,east south central,mobile home,,Reference Dishwasher,2009,0.30882,965
40,west south central,mobile home,,Reference Dishwasher,2009,0.364795,966
40,mountain,mobile home,,Reference Dishwasher,2009,0.309132,967
40,pacific,mobile home,,Reference Dishwasher,2009,0.385967,968
43,new england,single-family,,Reference Gas Cooktop/Stove,2009,802788.0,969
43,middle atlantic,single-family,,Reference Gas Cooktop/Stove,2009,4330000.0,970
43,east north central,single-family,,Reference Gas Cooktop/Stove,2009,5550000.0,971
43,west north central,single-family,,Reference Gas Cooktop/Stove,2009,1540000.0,972
43,south atlantic,single-family,,Reference Gas Cooktop/Stove,2009,2590000.0,973
43,east south central,single-family,,Reference Gas Cooktop/Stove,2009,712586.0,974
43,west south central,single-family,,Reference Gas Cooktop/Stove,2009,3720000.0,975
43,mountain,single-family,,Reference Gas Cooktop/Stove,2009,1810000.0,976
43,pacific,single-family,,Reference Gas Cooktop/Stove,2009,5820000.0,977
43,new england,single-family,,Reference LPG Cooktop/Stove,2009,322510.0,978
43,middle atlantic,single-family,,Reference LPG Cooktop/Stove,2009,608863.0,979
43,east north central,single-family,,Reference LPG Cooktop/Stove,2009,519679.0,980
43,west north central,single-family,,Reference LPG Cooktop/Stove,2009,363691.0,981
43,south atlantic,single-family,,Reference LPG Cooktop/Stove,2009,639193.0,982
43,east south central,single-family,,Reference LPG Cooktop/Stove,2009,391976.0,983
43,west south central,single-family,,Reference LPG Cooktop/Stove,2009,556842.0,984
43,mountain,single-family,,Reference LPG Cooktop/Stove,2009,306038.0,985
43,pacific,single-family,,Reference LPG Cooktop/Stove,2009,217781.0,986
43,new england,single-family,,Electric Cooktop/Stove,2009,2210000.0,987
43,middle atlantic,single-family,,Electric Cooktop/Stove,2009,4230000.0,988
43,east north central,single-family,,Electric Cooktop/Stove,2009,6900000.0,989
43,west north central,single-family,,Electric Cooktop/Stove,2009,4220000.0,990
43,south atlantic,single-family,,Electric Cooktop/Stove,2009,11800000.0,991
43,east south central,single-family,,Electric Cooktop/Stove,2009,4320000.0,992
43,west south central,single-family,,Electric Cooktop/Stove,2009,4730000.0,993
43,mountain,single-family,,Electric Cooktop/Stove,2009,3820000.0,994
43,pacific,single-family,,Electric Cooktop/Stove,2009,4780000.0,995
43,new england,multi-family,,Reference Gas Cooktop/Stove,2009,785190.0,996
43,middle atlantic,multi-family,,Reference Gas Cooktop/Stove,2009,3610000.0,997
43,east north central,multi-family,,Reference Gas Cooktop/Stove,2009,1600000.0,998
43,west north central,multi-family,,Reference Gas Cooktop/Stove,2009,238168.0,999
43,south atlantic,multi-family,,Reference Gas Cooktop/Stove,2009,846274.0,1000
43,east south central,multi-family,,Reference Gas Cooktop/Stove,2009,113138.0,1001
43,west south central,multi-family,,Reference Gas Cooktop/Stove,2009,464774.0,1002
43,mountain,multi-family,,Reference Gas Cooktop/Stove,2009,251274.0,1003
43,pacific,multi-family,,Reference Gas Cooktop/Stove,2009,2220000.0,1004
43,new england,multi-family,,Reference LPG Cooktop/Stove,2009,17217.0,1005
43,middle atlantic,multi-family,,Reference LPG Cooktop/Stove,2009,32743.0,1006
43,east north central,multi-family,,Reference LPG Cooktop/Stove,2009,12468.0,1007
43,west north central,multi-family,,Reference LPG Cooktop/Stove,2009,0.0,1008
43,south atlantic,multi-family,,Reference LPG Cooktop/Stove,2009,21050.0,1009
43,east south central,multi-family,,Reference LPG Cooktop/Stove,2009,0.0,1010
43,west south central,multi-family,,Reference LPG Cooktop/Stove,2009,0.0,1011
43,mountain,multi-family,,Reference LPG Cooktop/Stove,2009,53483.0,1012
43,pacific,multi-family,,Reference LPG Cooktop/Stove,2009,21753.0,1013
43,new england,multi-family,,Electric Cooktop/Stove,2009,1220000.0,1014
43,middle atlantic,multi-family,,Electric Cooktop/Stove,2009,1780000.0,1015
43,east north central,multi-family,,Electric Cooktop/Stove,2009,2380000.0,1016
43,west north central,multi-family,,Electric Cooktop/Stove,2009,1130000.0,1017
43,south atlantic,multi-family,,Electric Cooktop/Stove,2009,3710000.0,1018
43,east south central,multi-family,,Electric Cooktop/Stove,2009,778615.0,1019
43,west south central,multi-family,,Electric Cooktop/Stove,2009,2310000.0,1020
43,mountain,multi-family,,Electric Cooktop/Stove,2009,942978.0,1021
43,pacific,multi-family,,Electric Cooktop/Stove,2009,2800000.0,1022
43,new england,mobile home,,Reference Gas Cooktop/Stove,2009,19413.0,1023
43,middle atlantic,mobile home,,Reference Gas Cooktop/Stove,2009,67556.0,1024
43,east north central,mobile home,,Reference Gas Cooktop/Stove,2009,264569.0,1025
43,west north central,mobile home,,Reference Gas Cooktop/Stove,2009,193688.0,1026
43,south atlantic,mobile home,,Reference Gas Cooktop/Stove,2009,140230.0,1027
43,east south central,mobile home,,Reference Gas Cooktop/Stove,2009,38789.0,1028
43,west south central,mobile home,,Reference Gas Cooktop/Stove,2009,102029.0,1029
43,mountain,mobile home,,Reference Gas Cooktop/Stove,2009,263002.0,1030
43,pacific,mobile home,,Reference Gas Cooktop/Stove,2009,235554.0,1031
43,new england,mobile home,,Reference LPG Cooktop/Stove,2009,13111.0,1032
43,middle atlantic,mobile home,,Reference LPG Cooktop/Stove,2009,134718.0,1033
43,east north central,mobile home,,Reference LPG Cooktop/Stove,2009,150421.0,1034
43,west north central,mobile home,,Reference LPG Cooktop/Stove,2009,136867.0,1035
43,south atlantic,mobile home,,Reference LPG Cooktop/Stove,2009,289480.0,1036
43,east south central,mobile home,,Reference LPG Cooktop/Stove,2009,91894.0,1037
43,west south central,mobile home,,Reference LPG Cooktop/Stove,2009,160879.0,1038
43,mountain,mobile home,,Reference LPG Cooktop/Stove,2009,195037.0,1039
43,pacific,mobile home,,Reference LPG Cooktop/Stove,2009,183928.0,1040
43,new england,mobile home,,Electric Cooktop/Stove,2009,43139.0,1041
43,middle atlantic,mobile home,,Electric Cooktop/Stove,2009,163782.0,1042
43,east north central,mobile home,,Electric Cooktop/Stove,2009,143811.0,1043
43,west north central,mobile home,,Electric Cooktop/Stove,2009,165807.0,1044
43,south atlantic,mobile home,,Electric Cooktop/Stove,2009,1950000.0,1045
43,east south central,mobile home,,Electric Cooktop/Stove,2009,491749.0,1046
43,west south central,mobile home,,Electric Cooktop/Stove,2009,580526.0,1047
43,mountain,mobile home,,Electric Cooktop/Stove,2009,172750.0,1048
43,pacific,mobile home,,Electric Cooktop/Stove,2009,323798.0,1049
37,us,single-family,reflectors,,2012,7.5,1050
37,us,multi-family,reflectors,,2012,2.3,1051
37,us,mobile home,reflectors,,2012,2.3,1052
37,us,single-family,linear fluorescents,,2012,4.2,1053
37,us,multi-family,linear fluorescents,,2012,1.3,1054
37,us,mobile home,linear fluorescents,,2012,1.8,1055
37,us,single-family,exterior,,2012,11.1,1056
37,us,multi-family,exterior,,2012,2.1,1057
37,us,mobile home,exterior,,2012,5.5,1058
1,new england,assembly,,,2012,0.1765,1059
1,new england,education,,,2012,0.1262,1060
1,new england,food sales,,,2012,0.3055,1061
1,new england,food service,,,2012,0.3548,1062
1,new england,health,,,2012,0.3643,1063
1,new england,lodging,,,2012,0.2509,1064
1,new england,office-large,,,2012,0.1765,1065
1,new england,office-small,,,2012,0.242,1066
1,new england,merc/service,,,2012,0.242,1067
1,new england,warehouse,,,2012,0.242,1068
1,new england,other,,,2012,0.1765,1069
1,middle atlantic,assembly,,,2012,0.1727,1070
1,middle atlantic,education,,,2012,0.1233,1071
1,middle atlantic,food sales,,,2012,0.2951,1072
1,middle atlantic,food service,,,2012,0.3497,1073
1,middle atlantic,health,,,2012,0.3588,1074
1,middle atlantic,lodging,,,2012,0.2445,1075
1,middle atlantic,office-large,,,2012,0.1727,1076
1,middle atlantic,office-small,,,2012,0.2512,1077
1,middle atlantic,merc/service,,,2012,0.2512,1078
1,middle atlantic,warehouse,,,2012,0.2512,1079
1,middle atlantic,other,,,2012,0.1727,1080
1,east north central,assembly,,,2012,0.1724,1081
1,east north central,education,,,2012,0.1198,1082
1,east north central,food sales,,,2012,0.2688,1083
1,east north central,food service,,,2012,0.3442,1084
1,east north central,health,,,2012,0.3529,1085
1,east north central,lodging,,,2012,0.2372,1086
1,east north central,office-large,,,2012,0.1724,1087
1,east north central,office-small,,,2012,0.2283,1088
1,east north central,merc/service,,,2012,0.2283,1089
1,east north central,warehouse,,,2012,0.2283,1090
1,east north central,other,,,2012,0.1724,1091
1,west north central,assembly,,,2012,0.1724,1092
1,west north central,education,,,2012,0.1198,1093
1,west north central,food sales,,,2012,0.2688,1094
1,west north central,food service,,,2012,0.3442,1095
1,west north central,health,,,2012,0.3529,1096
1,west north central,lodging,,,2012,0.2372,1097
1,west north central,office-large,,,2012,0.1724,1098
1,west north central,office-small,,,2012,0.2283,1099
1,west north central,merc/service,,,2012,0.2283,1100
1,west north central,warehouse,,,2012,0.2283,1101
1,west north central,other,,,2012,0.1724,1102
1,south atlantic,assembly,,,2012,0.1722,1103
1,south atlantic,education,,,2012,0.118,1104
1,south atlantic,food sales,,,2012,0.2557,1105
1,south atlantic,food service,,,2012,0.3415,1106
1,south atlantic,health,,,2012,0.3499,1107
1,south atlantic,lodging,,,2012,0.2335,1108
1,south atlantic,office-large,,,2012,0.1722,1109
1,south atlantic,office-small,,,2012,0.2169,1110
1,south atlantic,merc/service,,,2012,0.2169,1111
1,south atlantic,warehouse,,,2012,0.2169,1112
1,south atlantic,other,,,2012,0.1722,1113
1,east south central,assembly,,,2012,0.1728,1114
1,east south central,education,,,2012,0.125,1115
1,east south central,food sales,,,2012,0.3082,1116
1,east south central,food service,,,2012,0.3524,1117
1,east south central,health,,,2012,0.3617,1118
1,east south central,lodging,,,2012,0.2482,1119
1,east south central,office-large,,,2012,0.1728,1120
1,east south central,office-small,,,2012,0.2626,1121
1,east south central,merc/service,,,2012,0.2626,1122
1,east south central,warehouse,,,2012,0.2626,1123
1,east south central,other,,,2012,0.1728,1124
1,west south central,assembly,,,2012,0.1774,1125
1,west south central,education,,,2012,0.1265,1126
1,west south central,food sales,,,2012,0.3049,1127
1,west south central,food service,,,2012,0.3554,1128
1,west south central,health,,,2012,0.365,1129
1,west south central,lodging,,,2012,0.2516,1130
1,west south central,office-large,,,2012,0.1774,1131
1,west south central,office-small,,,2012,0.2369,1132
1,west south central,merc/service,,,2012,0.2369,1133
1,west south central,warehouse,,,2012,0.2369,1134
1,west south central,other,,,2012,0.1774,1135
1,mountain,assembly,,,2012,0.1819,1136
1,mountain,education,,,2012,0.1264,1137
1,mountain,food sales,,,2012,0.3053,1138
1,mountain,food service,,,2012,0.3626,1139
1,mountain,health,,,2012,0.3725,1140
1,mountain,lodging,,,2012,0.253,1141
1,mountain,office-large,,,2012,0.1819,1142
1,mountain,office-small,,,2012,0.2512,1143
1,mountain,merc/service,,,2012,0.2512,1144
1,mountain,warehouse,,,2012,0.2512,1145
1,mountain,other,,,2012,0.1819,1146
1,pacific,assembly,,,2012,0.1875,1147
1,pacific,education,,,2012,0.1272,1148
1,pacific,food sales,,,2012,0.3225,1149
1,pacific,food service,,,2012,0.372,1150
1,pacific,health,,,2012,0.3859,1151
1,pacific,lodging,,,2012,0.2571,1152
1,pacific,office-large,,,2012,0.1875,1153
1,pacific,office-small,,,2012,0.2215,1154
1,pacific,merc/service,,,2012,0.2215,1155
1,pacific,warehouse,,,2012,0.2215,1156
1,pacific,other,,,2012,0.1875,1157
3,new england,assembly,,,2012,0.0821,1257
3,new england,education,,,2012,0.0823,1258
3,new england,food sales,,,2012,0.0163,1259
3,new england,food service,,,2012,0.1128,1260
3,new england,health,,,2012,0.2363,1261
3,new england,lodging,,,2012,0.1349,1262
3,new england,office-large,,,2012,0.0821,1263
3,new england,office-small,,,2012,0.0674,1264
3,new england,merc/service,,,2012,0.0657,1265
3,new england,warehouse,,,2012,0.0461,1266
3,new england,other,,,2012,0.0821,1267
3,middle atlantic,assembly,,,2012,0.0994,1268
3,middle atlantic,education,,,2012,0.0967,1269
3,middle atlantic,food sales,,,2012,0.0242,1270
3,middle atlantic,food service,,,2012,0.1402,1271
3,middle atlantic,health,,,2012,0.2709,1272
3,middle atlantic,lodging,,,2012,0.1697,1273
3,middle atlantic,office-large,,,2012,0.0994,1274
3,middle atlantic,office-small,,,2012,0.0892,1275
3,middle atlantic,merc/service,,,2012,0.0908,1276
3,middle atlantic,warehouse,,,2012,0.0758,1277
3,middle atlantic,other,,,2012,0.0994,1278
3,east north central,assembly,,,2012,0.1223,1279
3,east north central,education,,,2012,0.1128,1280
3,east north central,food sales,,,2012,0.0353,1281
3,east north central,food service,,,2012,0.1821,1282
3,east north central,health,,,2012,0.3174,1283
3,east north central,lodging,,,2012,0.2126,1284
3,east north central,office-large,,,2012,0.1223,1285
3,east north central,office-small,,,2012,0.1184,1286
3,east north central,merc/service,,,2012,0.1249,1287
3,east north central,warehouse,,,2012,0.1196,1288
3,east north central,other,,,2012,0.1223,1289
3,west north central,assembly,,,2012,0.1223,1290
3,west north central,education,,,2012,0.1128,1291
3,west north central,food sales,,,2012,0.0353,1292
3,west north central,food service,,,2012,0.1821,1293
3,west north central,health,,,2012,0.3174,1294
3,west north central,lodging,,,2012,0.2126,1295
3,west north central,office-large,,,2012,0.1223,1296
3,west north central,office-small,,,2012,0.1184,1297
3,west north central,merc/service,,,2012,0.1249,1298
3,west north central,warehouse,,,2012,0.1196,1299
3,west north central,other,,,2012,0.1223,1300
3,south atlantic,assembly,,,2012,0.1337,1301
3,south atlantic,education,,,2012,0.1209,1302
3,south atlantic,food sales,,,2012,0.0408,1303
3,south atlantic,food service,,,2012,0.203,1304
3,south atlantic,health,,,2012,0.3406,1305
3,south atlantic,lodging,,,2012,0.2341,1306
3,south atlantic,office-large,,,2012,0.1337,1307
3,south atlantic,office-small,,,2012,0.133,1308
3,south atlantic,merc/service,,,2012,0.142,1309
3,south atlantic,warehouse,,,2012,0.1415,1310
3,south atlantic,other,,,2012,0.1337,1311
3,east south central,assembly,,,2012,0.0879,1312
3,east south central,education,,,2012,0.0886,1313
3,east south central,food sales,,,2012,0.0186,1314
3,east south central,food service,,,2012,0.1193,1315
3,east south central,health,,,2012,0.2477,1316
3,east south central,lodging,,,2012,0.1482,1317
3,east south central,office-large,,,2012,0.0879,1318
3,east south central,office-small,,,2012,0.0746,1319
3,east south central,merc/service,,,2012,0.0737,1320
3,east south central,warehouse,,,2012,0.0539,1321
3,east south central,other,,,2012,0.0879,1322
3,west south central,assembly,,,2012,0.0806,1323
3,west south central,education,,,2012,0.0807,1324
3,west south central,food sales,,,2012,0.0157,1325
3,west south central,food service,,,2012,0.1112,1326
3,west south central,health,,,2012,0.2335,1327
3,west south central,lodging,,,2012,0.1316,1328
3,west south central,office-large,,,2012,0.0806,1329
3,west south central,office-small,,,2012,0.0656,1330
3,west south central,merc/service,,,2012,0.0638,1331
3,west south central,warehouse,,,2012,0.0442,1332
3,west south central,other,,,2012,0.0806,1333
3,mountain,assembly,,,2012,0.0927,1334
3,mountain,education,,,2012,0.0799,1335
3,mountain,food sales,,,2012,0.0221,1336
3,mountain,food service,,,2012,0.1417,1337
3,mountain,health,,,2012,0.2665,1338
3,mountain,lodging,,,2012,0.1384,1339
3,mountain,office-large,,,2012,0.0927,1340
3,mountain,office-small,,,2012,0.1001,1341
3,mountain,merc/service,,,2012,0.0962,1342
3,mountain,warehouse,,,2012,0.0541,1343
3,mountain,other,,,2012,0.0927,1344
3,pacific,assembly,,,2012,0.123,1345
3,pacific,education,,,2012,0.1004,1346
3,pacific,food sales,,,2012,0.0217,1347
3,pacific,food service,,,2012,0.1689,1348
3,pacific,health,,,2012,0.3738,1349
3,pacific,lodging,,,2012,0.2018,1350
3,pacific,office-large,,,2012,0.123,1351
3,pacific,office-small,,,2012,0.1274,1352
3,pacific,merc/service,,,2012,0.119,1353
3,pacific,warehouse,,,2012,0.0812,1354
3,pacific,other,,,2012,0.123,1355
5,new england,assembly,,,2012,0.1558,1356
5,new england,education,,,2012,0.1558,1357
5,new england,food sales,,,2012,0.2335,1358
5,new england,food service,,,2012,0.4264,1359
5,new england,health,,,2012,0.2889,1360
5,new england,lodging,,,2012,0.3122,1361
5,new england,office-large,,,2012,0.2911,1362
5,new england,office-small,,,2012,0.2234,1363
5,new england,merc/service,,,2012,0.4264,1364
5,new england,warehouse,,,2012,0.9558,1365
5,new england,other,,,2012,0.2911,1366
5,middle atlantic,assembly,,,2012,0.1602,1367
5,middle atlantic,education,,,2012,0.1602,1368
5,middle atlantic,food sales,,,2012,0.2371,1369
5,middle atlantic,food service,,,2012,0.4297,1370
5,middle atlantic,health,,,2012,0.2928,1371
5,middle atlantic,lodging,,,2012,0.3163,1372
5,middle atlantic,office-large,,,2012,0.295,1373
5,middle atlantic,office-small,,,2012,0.2276,1374
5,middle atlantic,merc/service,,,2012,0.4297,1375
5,middle atlantic,warehouse,,,2012,0.956,1376
5,middle atlantic,other,,,2012,0.295,1377
5,east north central,assembly,,,2012,0.1657,1378
5,east north central,education,,,2012,0.1657,1379
5,east north central,food sales,,,2012,0.2416,1380
5,east north central,food service,,,2012,0.4338,1381
5,east north central,health,,,2012,0.2981,1382
5,east north central,lodging,,,2012,0.3214,1383
5,east north central,office-large,,,2012,0.2998,1384
5,east north central,office-small,,,2012,0.2327,1385
5,east north central,merc/service,,,2012,0.4338,1386
5,east north central,warehouse,,,2012,0.9562,1387
5,east north central,other,,,2012,0.2998,1388
5,west north central,assembly,,,2012,0.1657,1389
5,west north central,education,,,2012,0.1657,1390
5,west north central,food sales,,,2012,0.2416,1391
5,west north central,food service,,,2012,0.4338,1392
5,west north central,health,,,2012,0.2981,1393
5,west north central,lodging,,,2012,0.3214,1394
5,west north central,office-large,,,2012,0.2998,1395
5,west north central,office-small,,,2012,0.2327,1396
5,west north central,merc/service,,,2012,0.4338,1397
5,west north central,warehouse,,,2012,0.9562,1398
5,west north central,other,,,2012,0.2998,1399
5,south atlantic,assembly,,,2012,0.1684,1400
5,south atlantic,education,,,2012,0.1684,1401
5,south atlantic,food sales,,,2012,0.2438,1402
5,south atlantic,food service,,,2012,0.4359,1403
5,south atlantic,health,,,2012,0.3007,1404
5,south atlantic,lodging,,,2012,0.324,1405
5,south atlantic,office-large,,,2012,0.3022,1406
5,south atlantic,office-small,,,2012,0.2353,1407
5,south atlantic,merc/service,,,2012,0.4359,1408
5,south atlantic,warehouse,,,2012,0.9564,1409
5,south atlantic,other,,,2012,0.3022,1410
5,east south central,assembly,,,2012,0.1575,1411
5,east south central,education,,,2012,0.1575,1412
5,east south central,food sales,,,2012,0.2348,1413
5,east south central,food service,,,2012,0.4276,1414
5,east south central,health,,,2012,0.2902,1415
5,east south central,lodging,,,2012,0.3137,1416
5,east south central,office-large,,,2012,0.2926,1417
5,east south central,office-small,,,2012,0.225,1418
5,east south central,merc/service,,,2012,0.4276,1419
5,east south central,warehouse,,,2012,0.9559,1420
5,east south central,other,,,2012,0.2926,1421
5,west south central,assembly,,,2012,0.1554,1422
5,west south central,education,,,2012,0.1554,1423
5,west south central,food sales,,,2012,0.2332,1424
5,west south central,food service,,,2012,0.4261,1425
5,west south central,health,,,2012,0.2886,1426
5,west south central,lodging,,,2012,0.3118,1427
5,west south central,office-large,,,2012,0.2907,1428
5,west south central,office-small,,,2012,0.223,1429
5,west south central,merc/service,,,2012,0.4261,1430
5,west south central,warehouse,,,2012,0.9558,1431
5,west south central,other,,,2012,0.2907,1432
5,mountain,assembly,,,2012,0.1626,1433
5,mountain,education,,,2012,0.1626,1434
5,mountain,food sales,,,2012,0.231,1435
5,mountain,food service,,,2012,0.4338,1436
5,mountain,health,,,2012,0.2983,1437
5,mountain,lodging,,,2012,0.3177,1438
5,mountain,office-large,,,2012,0.2982,1439
5,mountain,office-small,,,2012,0.2304,1440
5,mountain,merc/service,,,2012,0.4338,1441
5,mountain,warehouse,,,2012,0.9556,1442
5,mountain,other,,,2012,0.2982,1443
5,pacific,assembly,,,2012,0.1688,1444
5,pacific,education,,,2012,0.1688,1445
5,pacific,food sales,,,2012,0.2401,1446
5,pacific,food service,,,2012,0.4386,1447
5,pacific,health,,,2012,0.3016,1448
5,pacific,lodging,,,2012,0.3268,1449
5,pacific,office-large,,,2012,0.3037,1450
5,pacific,office-small,,,2012,0.2363,1451
5,pacific,merc/service,,,2012,0.4386,1452
5,pacific,warehouse,,,2012,0.9562,1453
5,pacific,other,,,2012,0.3037,1454
6,new england,assembly,,,2012,0.0462,1455
6,new england,education,,,2012,0.0462,1456
6,new england,food sales,,,2012,0.5416,1457
6,new england,food service,,,2012,0.1521,1458
6,new england,health,,,2012,0.152,1459
6,new england,lodging,,,2012,0.1885,1460
6,new england,office-large,,,2012,0.0992,1461
6,new england,office-small,,,2012,0.0727,1462
6,new england,merc/service,,,2012,0.1521,1463
6,new england,warehouse,,,2012,0.0462,1464
6,new england,other,,,2012,0.0992,1465
6,middle atlantic,assembly,,,2012,0.0462,1466
6,middle atlantic,education,,,2012,0.0462,1467
6,middle atlantic,food sales,,,2012,0.5416,1468
6,middle atlantic,food service,,,2012,0.1521,1469
6,middle atlantic,health,,,2012,0.152,1470
6,middle atlantic,lodging,,,2012,0.1885,1471
6,middle atlantic,office-large,,,2012,0.0992,1472
6,middle atlantic,office-small,,,2012,0.0727,1473
6,middle atlantic,merc/service,,,2012,0.1521,1474
6,middle atlantic,warehouse,,,2012,0.0462,1475
