supply_node_id,gau,demand_sector,supply_technology,resource_bin,year,value,id,sensitivity
16,arizona,,gas combustion turbine power plant,,2002,1530.6,13634,
16,arizona,,gas combustion turbine power plant,,2003,1644.6,13635,
16,arizona,,gas combustion turbine power plant,,2004,1644.6,13636,
16,arizona,,gas combustion turbine power plant,,2005,1644.6,13637,
16,arizona,,gas combustion turbine power plant,,2006,1664.4,13638,
16,arizona,,gas combustion turbine power plant,,2007,1664.4,13639,
16,arizona,,gas combustion turbine power plant,,2008,1848.4,13640,
16,arizona,,gas combustion turbine power plant,,2009,1848.4,13641,
16,arizona,,gas combustion turbine power plant,,2010,1848.4,13642,
16,arizona,,gas combustion turbine power plant,,2011,2369.2,13643,
16,arizona,,gas combustion turbine power plant,,2012,2369.2,13644,
16,arizona,,gas combustion turbine power plant,,2013,2369.2,13645,
16,arizona,,gas combustion turbine power plant,,2014,2369.2,13646,
16,arizona,,gas combustion turbine power plant,,2015,2369.2,13647,
16,california,,gas combustion turbine power plant,,1990,1940.0,13648,
16,california,,gas combustion turbine power plant,,1991,1984.5,13649,
16,california,,gas combustion turbine power plant,,1992,1984.5,13650,
16,california,,gas combustion turbine power plant,,1993,1984.5,13651,
16,california,,gas combustion turbine power plant,,1994,2032.5,13652,
16,california,,gas combustion turbine power plant,,1995,2032.5,13653,
16,california,,gas combustion turbine power plant,,1996,2228.5,13654,
16,california,,gas combustion turbine power plant,,1997,2244.5,13655,
16,california,,gas combustion turbine power plant,,1998,2244.5,13656,
16,california,,gas combustion turbine power plant,,1999,2244.5,13657,
16,california,,gas combustion turbine power plant,,2000,2247.0,13658,
16,california,,gas combustion turbine power plant,,2001,2377.0,13659,
16,california,,gas combustion turbine power plant,,2002,3760.8,13660,
16,california,,gas combustion turbine power plant,,2003,3966.7,13661,
16,california,,gas combustion turbine power plant,,2004,3768.9,13662,
16,california,,gas combustion turbine power plant,,2005,3830.0,13663,
16,california,,gas combustion turbine power plant,,2006,4084.3,13664,
16,california,,gas combustion turbine power plant,,2007,4133.3,13665,
16,california,,gas combustion turbine power plant,,2008,4423.3,13666,
16,california,,gas combustion turbine power plant,,2009,4739.3,13667,
16,california,,gas combustion turbine power plant,,2010,5124.4,13668,
16,california,,gas combustion turbine power plant,,2011,5383.8,13669,
16,california,,gas combustion turbine power plant,,2012,5627.8,13670,
16,california,,gas combustion turbine power plant,,2013,8618.9,13671,
16,california,,gas combustion turbine power plant,,2014,8671.0,13672,
16,california,,gas combustion turbine power plant,,2015,8655.0,13673,
16,colorado,,gas combustion turbine power plant,,1990,182.4,13674,
16,colorado,,gas combustion turbine power plant,,1991,207.4,13675,
16,colorado,,gas combustion turbine power plant,,1992,207.4,13676,
16,colorado,,gas combustion turbine power plant,,1993,207.4,13677,
16,colorado,,gas combustion turbine power plant,,1994,207.4,13678,
16,colorado,,gas combustion turbine power plant,,1995,207.4,13679,
16,colorado,,gas combustion turbine power plant,,1996,207.4,13680,
16,colorado,,gas combustion turbine power plant,,1997,207.4,13681,
16,colorado,,gas combustion turbine power plant,,1998,207.4,13682,
16,colorado,,gas combustion turbine power plant,,1999,207.4,13683,
16,colorado,,gas combustion turbine power plant,,2000,571.3,13684,
16,colorado,,gas combustion turbine power plant,,2001,615.4,13685,
16,colorado,,gas combustion turbine power plant,,2002,1296.4,13686,
16,colorado,,gas combustion turbine power plant,,2003,1690.0,13687,
16,colorado,,gas combustion turbine power plant,,2004,1755.0,13688,
16,colorado,,gas combustion turbine power plant,,2005,1755.0,13689,
16,colorado,,gas combustion turbine power plant,,2006,1755.0,13690,
16,colorado,,gas combustion turbine power plant,,2007,2025.0,13691,
16,colorado,,gas combustion turbine power plant,,2008,2269.2,13692,
16,colorado,,gas combustion turbine power plant,,2009,2558.2,13693,
16,colorado,,gas combustion turbine power plant,,2010,2558.2,13694,
16,colorado,,gas combustion turbine power plant,,2011,2558.2,13695,
16,colorado,,gas combustion turbine power plant,,2012,2738.2,13696,
16,colorado,,gas combustion turbine power plant,,2013,2738.2,13697,
16,colorado,,gas combustion turbine power plant,,2014,2734.0,13698,
16,colorado,,gas combustion turbine power plant,,2015,2734.0,13699,
16,connecticut,,gas combustion turbine power plant,,1990,0.0,13700,
16,connecticut,,gas combustion turbine power plant,,1991,0.0,13701,
16,connecticut,,gas combustion turbine power plant,,1992,0.0,13702,
16,connecticut,,gas combustion turbine power plant,,1993,0.0,13703,
16,connecticut,,gas combustion turbine power plant,,1994,0.0,13704,
16,connecticut,,gas combustion turbine power plant,,1995,0.0,13705,
16,connecticut,,gas combustion turbine power plant,,1996,0.0,13706,
16,connecticut,,gas combustion turbine power plant,,1997,0.0,13707,
16,connecticut,,gas combustion turbine power plant,,1998,0.0,13708,
16,connecticut,,gas combustion turbine power plant,,1999,4.6,13709,
16,connecticut,,gas combustion turbine power plant,,2000,4.6,13710,
16,connecticut,,gas combustion turbine power plant,,2001,4.6,13711,
16,connecticut,,gas combustion turbine power plant,,2002,216.1,13712,
16,connecticut,,gas combustion turbine power plant,,2003,216.1,13713,
16,connecticut,,gas combustion turbine power plant,,2004,216.1,13714,
16,connecticut,,gas combustion turbine power plant,,2005,216.1,13715,
16,connecticut,,gas combustion turbine power plant,,2006,216.1,13716,
16,connecticut,,gas combustion turbine power plant,,2007,216.1,13717,
16,connecticut,,gas combustion turbine power plant,,2008,293.1,13718,
16,connecticut,,gas combustion turbine power plant,,2009,394.7,13719,
16,connecticut,,gas combustion turbine power plant,,2010,394.7,13720,
16,connecticut,,gas combustion turbine power plant,,2011,394.7,13721,
16,connecticut,,gas combustion turbine power plant,,2012,394.7,13722,
16,connecticut,,gas combustion turbine power plant,,2013,394.7,13723,
16,connecticut,,gas combustion turbine power plant,,2014,394.7,13724,
16,connecticut,,gas combustion turbine power plant,,2015,394.7,13725,
16,delaware,,gas combustion turbine power plant,,1990,0.0,13726,
16,delaware,,gas combustion turbine power plant,,1991,39.0,13727,
16,delaware,,gas combustion turbine power plant,,1992,39.0,13728,
16,delaware,,gas combustion turbine power plant,,1993,39.0,13729,
16,delaware,,gas combustion turbine power plant,,1994,39.0,13730,
16,delaware,,gas combustion turbine power plant,,1995,39.0,13731,
16,delaware,,gas combustion turbine power plant,,1996,39.0,13732,
16,delaware,,gas combustion turbine power plant,,1997,39.0,13733,
16,delaware,,gas combustion turbine power plant,,1998,39.0,13734,
16,delaware,,gas combustion turbine power plant,,1999,39.0,13735,
16,delaware,,gas combustion turbine power plant,,2000,39.0,13736,
16,delaware,,gas combustion turbine power plant,,2001,39.0,13737,
16,delaware,,gas combustion turbine power plant,,2002,87.0,13738,
16,delaware,,gas combustion turbine power plant,,2003,87.0,13739,
16,delaware,,gas combustion turbine power plant,,2004,87.0,13740,
16,delaware,,gas combustion turbine power plant,,2005,87.0,13741,
16,delaware,,gas combustion turbine power plant,,2006,87.0,13742,
16,delaware,,gas combustion turbine power plant,,2007,87.0,13743,
16,delaware,,gas combustion turbine power plant,,2008,87.0,13744,
16,delaware,,gas combustion turbine power plant,,2009,87.0,13745,
16,delaware,,gas combustion turbine power plant,,2010,87.0,13746,
16,delaware,,gas combustion turbine power plant,,2011,87.0,13747,
16,delaware,,gas combustion turbine power plant,,2012,87.0,13748,
16,delaware,,gas combustion turbine power plant,,2013,137.0,13749,
16,delaware,,gas combustion turbine power plant,,2014,137.0,13750,
16,delaware,,gas combustion turbine power plant,,2015,137.0,13751,
16,florida,,gas combustion turbine power plant,,1990,1922.9,13752,
16,florida,,gas combustion turbine power plant,,1991,1922.9,13753,
16,florida,,gas combustion turbine power plant,,1992,1922.9,13754,
16,florida,,gas combustion turbine power plant,,1993,2455.9,13755,
16,florida,,gas combustion turbine power plant,,1994,2831.9,13756,
16,florida,,gas combustion turbine power plant,,1995,2863.9,13757,
16,florida,,gas combustion turbine power plant,,1996,2938.9,13758,
16,florida,,gas combustion turbine power plant,,1997,2938.9,13759,
16,florida,,gas combustion turbine power plant,,1998,2950.9,13760,
16,florida,,gas combustion turbine power plant,,1999,2950.9,13761,
16,florida,,gas combustion turbine power plant,,2000,3179.5,13762,
16,florida,,gas combustion turbine power plant,,2001,3720.1,13763,
16,florida,,gas combustion turbine power plant,,2002,6207.5,13764,
16,florida,,gas combustion turbine power plant,,2003,7014.3,13765,
16,florida,,gas combustion turbine power plant,,2004,7014.3,13766,
16,florida,,gas combustion turbine power plant,,2005,7014.3,13767,
16,florida,,gas combustion turbine power plant,,2006,7104.7,13768,
16,florida,,gas combustion turbine power plant,,2007,7676.7,13769,
16,florida,,gas combustion turbine power plant,,2008,7809.9,13770,
16,florida,,gas combustion turbine power plant,,2009,8084.8,13771,
16,florida,,gas combustion turbine power plant,,2010,8252.8,13772,
16,florida,,gas combustion turbine power plant,,2011,8548.8,13773,
16,florida,,gas combustion turbine power plant,,2012,8548.8,13774,
16,florida,,gas combustion turbine power plant,,2013,8528.8,13775,
16,florida,,gas combustion turbine power plant,,2014,8486.8,13776,
16,florida,,gas combustion turbine power plant,,2015,8486.8,13777,
16,georgia,,gas combustion turbine power plant,,1990,127.0,13778,
16,georgia,,gas combustion turbine power plant,,1991,127.0,13779,
16,georgia,,gas combustion turbine power plant,,1992,127.0,13780,
16,georgia,,gas combustion turbine power plant,,1993,127.0,13781,
16,georgia,,gas combustion turbine power plant,,1994,913.9,13782,
16,georgia,,gas combustion turbine power plant,,1995,1238.3,13783,
16,georgia,,gas combustion turbine power plant,,1996,1238.3,13784,
16,georgia,,gas combustion turbine power plant,,1997,1238.3,13785,
16,georgia,,gas combustion turbine power plant,,1998,1238.3,13786,
16,georgia,,gas combustion turbine power plant,,1999,1522.7,13787,
16,georgia,,gas combustion turbine power plant,,2000,3160.1,13788,
16,georgia,,gas combustion turbine power plant,,2001,5383.5,13789,
16,georgia,,gas combustion turbine power plant,,2002,6967.7,13790,
16,georgia,,gas combustion turbine power plant,,2003,7763.5,13791,
16,georgia,,gas combustion turbine power plant,,2004,7763.5,13792,
16,georgia,,gas combustion turbine power plant,,2005,7763.5,13793,
16,georgia,,gas combustion turbine power plant,,2006,7763.5,13794,
16,georgia,,gas combustion turbine power plant,,2007,7763.5,13795,
16,georgia,,gas combustion turbine power plant,,2008,7763.5,13796,
16,georgia,,gas combustion turbine power plant,,2009,7763.5,13797,
16,georgia,,gas combustion turbine power plant,,2010,7763.5,13798,
16,georgia,,gas combustion turbine power plant,,2011,7763.5,13799,
16,georgia,,gas combustion turbine power plant,,2012,7763.5,13800,
16,georgia,,gas combustion turbine power plant,,2013,7763.5,13801,
16,georgia,,gas combustion turbine power plant,,2014,7735.5,13802,
16,georgia,,gas combustion turbine power plant,,2015,7735.5,13803,
16,iowa,,gas combustion turbine power plant,,1990,773.9,13804,
16,iowa,,gas combustion turbine power plant,,1991,818.3,13805,
16,iowa,,gas combustion turbine power plant,,1992,834.1,13806,
16,iowa,,gas combustion turbine power plant,,1993,834.1,13807,
16,iowa,,gas combustion turbine power plant,,1994,933.8,13808,
16,iowa,,gas combustion turbine power plant,,1995,962.3,13809,
16,iowa,,gas combustion turbine power plant,,1996,976.6,13810,
16,iowa,,gas combustion turbine power plant,,1997,990.5,13811,
16,iowa,,gas combustion turbine power plant,,1998,990.5,13812,
16,iowa,,gas combustion turbine power plant,,1999,991.5,13813,
16,iowa,,gas combustion turbine power plant,,2000,1001.3,13814,
16,iowa,,gas combustion turbine power plant,,2001,1022.3,13815,
16,iowa,,gas combustion turbine power plant,,2002,1022.0,13816,
16,iowa,,gas combustion turbine power plant,,2003,1021.0,13817,
16,iowa,,gas combustion turbine power plant,,2004,1195.6,13818,
16,iowa,,gas combustion turbine power plant,,2005,1195.6,13819,
16,iowa,,gas combustion turbine power plant,,2006,1195.6,13820,
16,iowa,,gas combustion turbine power plant,,2007,1242.1,13821,
16,iowa,,gas combustion turbine power plant,,2008,1242.1,13822,
16,iowa,,gas combustion turbine power plant,,2009,1242.1,13823,
16,iowa,,gas combustion turbine power plant,,2010,1244.4,13824,
16,iowa,,gas combustion turbine power plant,,2011,1184.3,13825,
16,iowa,,gas combustion turbine power plant,,2012,1183.3,13826,
16,iowa,,gas combustion turbine power plant,,2013,1183.3,13827,
16,iowa,,gas combustion turbine power plant,,2014,1180.8,13828,
16,iowa,,gas combustion turbine power plant,,2015,1180.8,13829,
16,idaho,,gas combustion turbine power plant,,1990,0.0,13830,
16,idaho,,gas combustion turbine power plant,,1991,0.0,13831,
16,idaho,,gas combustion turbine power plant,,1992,0.0,13832,
16,idaho,,gas combustion turbine power plant,,1993,0.0,13833,
16,idaho,,gas combustion turbine power plant,,1994,0.0,13834,
16,idaho,,gas combustion turbine power plant,,1995,132.0,13835,
16,idaho,,gas combustion turbine power plant,,1996,132.0,13836,
16,idaho,,gas combustion turbine power plant,,1997,132.0,13837,
16,idaho,,gas combustion turbine power plant,,1998,132.0,13838,
16,idaho,,gas combustion turbine power plant,,1999,132.0,13839,
16,idaho,,gas combustion turbine power plant,,2000,132.0,13840,
16,idaho,,gas combustion turbine power plant,,2001,132.0,13841,
16,idaho,,gas combustion turbine power plant,,2002,222.5,13842,
16,idaho,,gas combustion turbine power plant,,2003,222.5,13843,
16,idaho,,gas combustion turbine power plant,,2004,222.5,13844,
16,idaho,,gas combustion turbine power plant,,2005,386.5,13845,
16,idaho,,gas combustion turbine power plant,,2006,386.5,13846,
16,idaho,,gas combustion turbine power plant,,2007,386.5,13847,
16,idaho,,gas combustion turbine power plant,,2008,557.5,13848,
16,idaho,,gas combustion turbine power plant,,2009,557.5,13849,
16,idaho,,gas combustion turbine power plant,,2010,557.5,13850,
16,idaho,,gas combustion turbine power plant,,2011,557.5,13851,
16,idaho,,gas combustion turbine power plant,,2012,557.5,13852,
16,idaho,,gas combustion turbine power plant,,2013,557.5,13853,
16,idaho,,gas combustion turbine power plant,,2014,557.5,13854,
16,idaho,,gas combustion turbine power plant,,2015,557.5,13855,
16,illinois,,gas combustion turbine power plant,,1990,1188.2,13856,
16,illinois,,gas combustion turbine power plant,,1991,1191.6,13857,
16,illinois,,gas combustion turbine power plant,,1992,1206.3,13858,
16,illinois,,gas combustion turbine power plant,,1993,1208.7,13859,
16,illinois,,gas combustion turbine power plant,,1994,1212.5,13860,
16,illinois,,gas combustion turbine power plant,,1995,1213.3,13861,
16,illinois,,gas combustion turbine power plant,,1996,1242.6,13862,
16,illinois,,gas combustion turbine power plant,,1997,1244.0,13863,
16,illinois,,gas combustion turbine power plant,,1998,1359.0,13864,
16,illinois,,gas combustion turbine power plant,,1999,1825.7,13865,
16,illinois,,gas combustion turbine power plant,,2000,4113.0,13866,
16,illinois,,gas combustion turbine power plant,,2001,6205.0,13867,
16,illinois,,gas combustion turbine power plant,,2002,9293.2,13868,
16,illinois,,gas combustion turbine power plant,,2003,10604.8,13869,
16,illinois,,gas combustion turbine power plant,,2004,10608.3,13870,
16,illinois,,gas combustion turbine power plant,,2005,10225.4,13871,
16,illinois,,gas combustion turbine power plant,,2006,10336.2,13872,
16,illinois,,gas combustion turbine power plant,,2007,10334.8,13873,
16,illinois,,gas combustion turbine power plant,,2008,10334.8,13874,
16,illinois,,gas combustion turbine power plant,,2009,10304.8,13875,
16,illinois,,gas combustion turbine power plant,,2010,10304.8,13876,
16,illinois,,gas combustion turbine power plant,,2011,10304.8,13877,
16,illinois,,gas combustion turbine power plant,,2012,10311.4,13878,
16,illinois,,gas combustion turbine power plant,,2013,10175.4,13879,
16,illinois,,gas combustion turbine power plant,,2014,10172.5,13880,
16,illinois,,gas combustion turbine power plant,,2015,10172.5,13881,
16,indiana,,gas combustion turbine power plant,,1990,353.0,13882,
16,indiana,,gas combustion turbine power plant,,1991,433.0,13883,
16,indiana,,gas combustion turbine power plant,,1992,569.0,13884,
16,indiana,,gas combustion turbine power plant,,1993,668.0,13885,
16,indiana,,gas combustion turbine power plant,,1994,735.0,13886,
16,indiana,,gas combustion turbine power plant,,1995,806.8,13887,
16,indiana,,gas combustion turbine power plant,,1996,806.8,13888,
16,indiana,,gas combustion turbine power plant,,1997,806.8,13889,
16,indiana,,gas combustion turbine power plant,,1998,806.8,13890,
16,indiana,,gas combustion turbine power plant,,1999,806.8,13891,
16,indiana,,gas combustion turbine power plant,,2000,2216.3,13892,
16,indiana,,gas combustion turbine power plant,,2001,2465.3,13893,
16,indiana,,gas combustion turbine power plant,,2002,2828.3,13894,
16,indiana,,gas combustion turbine power plant,,2003,2828.3,13895,
16,indiana,,gas combustion turbine power plant,,2004,2900.3,13896,
16,indiana,,gas combustion turbine power plant,,2005,3164.4,13897,
16,indiana,,gas combustion turbine power plant,,2006,3164.4,13898,
16,indiana,,gas combustion turbine power plant,,2007,3172.7,13899,
16,indiana,,gas combustion turbine power plant,,2008,3172.7,13900,
16,indiana,,gas combustion turbine power plant,,2009,3172.7,13901,
16,indiana,,gas combustion turbine power plant,,2010,3172.7,13902,
16,indiana,,gas combustion turbine power plant,,2011,3176.7,13903,
16,indiana,,gas combustion turbine power plant,,2012,3176.7,13904,
16,indiana,,gas combustion turbine power plant,,2013,3179.2,13905,
16,indiana,,gas combustion turbine power plant,,2014,3162.2,13906,
16,indiana,,gas combustion turbine power plant,,2015,3162.2,13907,
16,kansas,,gas combustion turbine power plant,,1990,901.1,13908,
16,kansas,,gas combustion turbine power plant,,1991,901.1,13909,
16,kansas,,gas combustion turbine power plant,,1992,902.1,13910,
16,kansas,,gas combustion turbine power plant,,1993,903.2,13911,
16,kansas,,gas combustion turbine power plant,,1994,917.1,13912,
16,kansas,,gas combustion turbine power plant,,1995,925.0,13913,
16,kansas,,gas combustion turbine power plant,,1996,935.9,13914,
16,kansas,,gas combustion turbine power plant,,1997,942.5,13915,
16,kansas,,gas combustion turbine power plant,,1998,943.0,13916,
16,kansas,,gas combustion turbine power plant,,1999,1028.4,13917,
16,kansas,,gas combustion turbine power plant,,2000,1167.4,13918,
16,kansas,,gas combustion turbine power plant,,2001,1325.5,13919,
16,kansas,,gas combustion turbine power plant,,2002,1379.5,13920,
16,kansas,,gas combustion turbine power plant,,2003,1764.6,13921,
16,kansas,,gas combustion turbine power plant,,2004,1772.2,13922,
16,kansas,,gas combustion turbine power plant,,2005,1786.4,13923,
16,kansas,,gas combustion turbine power plant,,2006,1862.4,13924,
16,kansas,,gas combustion turbine power plant,,2007,2009.4,13925,
16,kansas,,gas combustion turbine power plant,,2008,2388.6,13926,
16,kansas,,gas combustion turbine power plant,,2009,2721.7,13927,
16,kansas,,gas combustion turbine power plant,,2010,2721.7,13928,
16,kansas,,gas combustion turbine power plant,,2011,2722.6,13929,
16,kansas,,gas combustion turbine power plant,,2012,2722.6,13930,
16,kansas,,gas combustion turbine power plant,,2013,2651.6,13931,
16,kansas,,gas combustion turbine power plant,,2014,2671.6,13932,
16,kansas,,gas combustion turbine power plant,,2015,2779.6,13933,
16,kentucky,,gas combustion turbine power plant,,1990,179.0,13934,
16,kentucky,,gas combustion turbine power plant,,1991,179.0,13935,
16,kentucky,,gas combustion turbine power plant,,1992,179.0,13936,
16,kentucky,,gas combustion turbine power plant,,1993,179.0,13937,
16,kentucky,,gas combustion turbine power plant,,1994,179.0,13938,
16,kentucky,,gas combustion turbine power plant,,1995,383.0,13939,
16,kentucky,,gas combustion turbine power plant,,1996,587.0,13940,
16,kentucky,,gas combustion turbine power plant,,1997,587.0,13941,
16,kentucky,,gas combustion turbine power plant,,1998,587.0,13942,
16,kentucky,,gas combustion turbine power plant,,1999,899.0,13943,
16,kentucky,,gas combustion turbine power plant,,2000,1191.0,13944,
16,kentucky,,gas combustion turbine power plant,,2001,1450.0,13945,
16,kentucky,,gas combustion turbine power plant,,2002,3601.5,13946,
16,kentucky,,gas combustion turbine power plant,,2003,3819.6,13947,
16,kentucky,,gas combustion turbine power plant,,2004,4133.6,13948,
16,kentucky,,gas combustion turbine power plant,,2005,4595.6,13949,
16,kentucky,,gas combustion turbine power plant,,2006,4595.6,13950,
16,kentucky,,gas combustion turbine power plant,,2007,4573.6,13951,
16,kentucky,,gas combustion turbine power plant,,2008,4573.6,13952,
16,kentucky,,gas combustion turbine power plant,,2009,4573.6,13953,
16,kentucky,,gas combustion turbine power plant,,2010,4859.6,13954,
16,kentucky,,gas combustion turbine power plant,,2011,4859.6,13955,
16,kentucky,,gas combustion turbine power plant,,2012,4859.6,13956,
16,kentucky,,gas combustion turbine power plant,,2013,4859.6,13957,
16,kentucky,,gas combustion turbine power plant,,2014,4847.6,13958,
16,kentucky,,gas combustion turbine power plant,,2015,4847.6,13959,
16,louisiana,,gas combustion turbine power plant,,1990,74.9,13960,
16,louisiana,,gas combustion turbine power plant,,1991,74.9,13961,
16,louisiana,,gas combustion turbine power plant,,1992,74.9,13962,
16,louisiana,,gas combustion turbine power plant,,1993,74.9,13963,
16,louisiana,,gas combustion turbine power plant,,1994,74.9,13964,
16,louisiana,,gas combustion turbine power plant,,1995,74.9,13965,
16,louisiana,,gas combustion turbine power plant,,1996,74.9,13966,
16,louisiana,,gas combustion turbine power plant,,1997,75.6,13967,
16,louisiana,,gas combustion turbine power plant,,1998,75.6,13968,
16,louisiana,,gas combustion turbine power plant,,1999,75.6,13969,
16,louisiana,,gas combustion turbine power plant,,2000,285.9,13970,
16,louisiana,,gas combustion turbine power plant,,2001,918.0,13971,
16,louisiana,,gas combustion turbine power plant,,2002,918.5,13972,
16,louisiana,,gas combustion turbine power plant,,2003,1218.5,13973,
16,louisiana,,gas combustion turbine power plant,,2004,1218.5,13974,
16,louisiana,,gas combustion turbine power plant,,2005,1218.5,13975,
16,louisiana,,gas combustion turbine power plant,,2006,1387.5,13976,
16,louisiana,,gas combustion turbine power plant,,2007,1387.5,13977,
16,louisiana,,gas combustion turbine power plant,,2008,1387.5,13978,
16,louisiana,,gas combustion turbine power plant,,2009,1387.5,13979,
16,louisiana,,gas combustion turbine power plant,,2010,1387.5,13980,
16,louisiana,,gas combustion turbine power plant,,2011,1406.1,13981,
16,louisiana,,gas combustion turbine power plant,,2012,1406.1,13982,
16,louisiana,,gas combustion turbine power plant,,2013,1406.1,13983,
16,louisiana,,gas combustion turbine power plant,,2014,1406.1,13984,
16,louisiana,,gas combustion turbine power plant,,2015,1406.1,13985,
16,massachusetts,,gas combustion turbine power plant,,1990,24.8,13986,
16,massachusetts,,gas combustion turbine power plant,,1991,55.3,13987,
16,massachusetts,,gas combustion turbine power plant,,1992,55.3,13988,
16,massachusetts,,gas combustion turbine power plant,,1993,55.3,13989,
16,massachusetts,,gas combustion turbine power plant,,1994,55.3,13990,
16,massachusetts,,gas combustion turbine power plant,,1995,55.3,13991,
16,massachusetts,,gas combustion turbine power plant,,1996,55.3,13992,
16,massachusetts,,gas combustion turbine power plant,,1997,55.3,13993,
16,massachusetts,,gas combustion turbine power plant,,1998,55.3,13994,
16,massachusetts,,gas combustion turbine power plant,,1999,55.3,13995,
16,massachusetts,,gas combustion turbine power plant,,2000,55.3,13996,
16,massachusetts,,gas combustion turbine power plant,,2001,55.3,13997,
16,massachusetts,,gas combustion turbine power plant,,2002,129.6,13998,
16,massachusetts,,gas combustion turbine power plant,,2003,129.6,13999,
16,massachusetts,,gas combustion turbine power plant,,2004,129.6,14000,
16,massachusetts,,gas combustion turbine power plant,,2005,129.6,14001,
16,massachusetts,,gas combustion turbine power plant,,2006,129.6,14002,
16,massachusetts,,gas combustion turbine power plant,,2007,129.6,14003,
16,massachusetts,,gas combustion turbine power plant,,2008,129.6,14004,
16,massachusetts,,gas combustion turbine power plant,,2009,129.6,14005,
16,massachusetts,,gas combustion turbine power plant,,2010,255.4,14006,
16,massachusetts,,gas combustion turbine power plant,,2011,255.4,14007,
16,massachusetts,,gas combustion turbine power plant,,2012,255.4,14008,
16,massachusetts,,gas combustion turbine power plant,,2013,255.4,14009,
16,massachusetts,,gas combustion turbine power plant,,2014,255.4,14010,
16,massachusetts,,gas combustion turbine power plant,,2015,255.4,14011,
16,maryland,,gas combustion turbine power plant,,1990,373.0,14012,
16,maryland,,gas combustion turbine power plant,,1991,373.0,14013,
16,maryland,,gas combustion turbine power plant,,1992,667.0,14014,
16,maryland,,gas combustion turbine power plant,,1993,667.0,14015,
16,maryland,,gas combustion turbine power plant,,1994,667.0,14016,
16,maryland,,gas combustion turbine power plant,,1995,814.6,14017,
16,maryland,,gas combustion turbine power plant,,1996,814.6,14018,
16,maryland,,gas combustion turbine power plant,,1997,814.6,14019,
16,maryland,,gas combustion turbine power plant,,1998,814.6,14020,
16,maryland,,gas combustion turbine power plant,,1999,814.6,14021,
16,maryland,,gas combustion turbine power plant,,2000,814.6,14022,
16,maryland,,gas combustion turbine power plant,,2001,814.6,14023,
16,maryland,,gas combustion turbine power plant,,2002,814.6,14024,
16,maryland,,gas combustion turbine power plant,,2003,1468.1,14025,
16,maryland,,gas combustion turbine power plant,,2004,1468.1,14026,
16,maryland,,gas combustion turbine power plant,,2005,1468.1,14027,
16,maryland,,gas combustion turbine power plant,,2006,1468.1,14028,
16,maryland,,gas combustion turbine power plant,,2007,1468.1,14029,
16,maryland,,gas combustion turbine power plant,,2008,1468.1,14030,
16,maryland,,gas combustion turbine power plant,,2009,1524.4,14031,
16,maryland,,gas combustion turbine power plant,,2010,1524.4,14032,
16,maryland,,gas combustion turbine power plant,,2011,1524.4,14033,
16,maryland,,gas combustion turbine power plant,,2012,1524.4,14034,
16,maryland,,gas combustion turbine power plant,,2013,1524.4,14035,
16,maryland,,gas combustion turbine power plant,,2014,1409.4,14036,
16,maryland,,gas combustion turbine power plant,,2015,1409.4,14037,
16,michigan,,gas combustion turbine power plant,,1990,643.1,14038,
16,michigan,,gas combustion turbine power plant,,1991,643.1,14039,
16,michigan,,gas combustion turbine power plant,,1992,707.1,14040,
16,michigan,,gas combustion turbine power plant,,1993,722.1,14041,
16,michigan,,gas combustion turbine power plant,,1994,723.6,14042,
16,michigan,,gas combustion turbine power plant,,1995,723.6,14043,
16,michigan,,gas combustion turbine power plant,,1996,726.0,14044,
16,michigan,,gas combustion turbine power plant,,1997,726.0,14045,
16,michigan,,gas combustion turbine power plant,,1998,726.0,14046,
16,michigan,,gas combustion turbine power plant,,1999,923.0,14047,
16,michigan,,gas combustion turbine power plant,,2000,1615.7,14048,
16,michigan,,gas combustion turbine power plant,,2001,1992.3,14049,
16,michigan,,gas combustion turbine power plant,,2002,2959.8,14050,
16,michigan,,gas combustion turbine power plant,,2003,3312.0,14051,
16,michigan,,gas combustion turbine power plant,,2004,3312.0,14052,
16,michigan,,gas combustion turbine power plant,,2005,3310.5,14053,
16,michigan,,gas combustion turbine power plant,,2006,3289.5,14054,
16,michigan,,gas combustion turbine power plant,,2007,3299.5,14055,
16,michigan,,gas combustion turbine power plant,,2008,3299.5,14056,
16,michigan,,gas combustion turbine power plant,,2009,3299.5,14057,
16,michigan,,gas combustion turbine power plant,,2010,3299.5,14058,
16,michigan,,gas combustion turbine power plant,,2011,3285.5,14059,
16,michigan,,gas combustion turbine power plant,,2012,3285.5,14060,
16,michigan,,gas combustion turbine power plant,,2013,3278.4,14061,
16,michigan,,gas combustion turbine power plant,,2014,3172.8,14062,
16,michigan,,gas combustion turbine power plant,,2015,3170.5,14063,
16,minnesota,,gas combustion turbine power plant,,1990,534.4,14064,
16,minnesota,,gas combustion turbine power plant,,1991,534.4,14065,
16,minnesota,,gas combustion turbine power plant,,1992,534.4,14066,
16,minnesota,,gas combustion turbine power plant,,1993,534.4,14067,
16,minnesota,,gas combustion turbine power plant,,1994,534.4,14068,
16,minnesota,,gas combustion turbine power plant,,1995,534.4,14069,
16,minnesota,,gas combustion turbine power plant,,1996,534.4,14070,
16,minnesota,,gas combustion turbine power plant,,1997,534.4,14071,
16,minnesota,,gas combustion turbine power plant,,1998,534.4,14072,
16,minnesota,,gas combustion turbine power plant,,1999,512.4,14073,
