primary_node_id,gau,demand_sector,oth_1,resource_bin,year,value,id,sensitivity
67,us,,,1.0,2013,10.0,330,
67,us,,,1.0,2030,10.0,331,
67,us,,,2.0,2013,20.0,332,
67,us,,,2.0,2030,20.0,333,
67,us,,,3.0,2013,30.0,334,
67,us,,,3.0,2030,30.0,335,
67,us,,,4.0,2013,40.0,336,
67,us,,,4.0,2030,40.0,337,
67,us,,,5.0,2013,50.0,338,
67,us,,,5.0,2030,50.0,339,
67,us,,,6.0,2013,60.0,340,
67,us,,,6.0,2030,60.0,341,
67,us,,,7.0,2013,70.0,342,
67,us,,,7.0,2030,70.0,343,
67,us,,,8.0,2013,80.0,344,
67,us,,,8.0,2030,80.0,345,
67,us,,,9.0,2013,90.0,346,
67,us,,,9.0,2030,90.0,347,
67,us,,,10.0,2013,100.0,348,
67,us,,,10.0,2030,100.0,349,
67,us,,,11.0,2013,100.0,350,
67,us,,,11.0,2030,100.0,351,
56,us,,,,2015,1.7211,704,
56,us,,,,2016,1.6883,705,
56,us,,,,2017,1.6889,706,
56,us,,,,2018,1.692,707,
56,us,,,,2019,1.7076,708,
56,us,,,,2020,1.7337,709,
56,us,,,,2021,1.7342,710,
56,us,,,,2022,1.7606,711,
56,us,,,,2023,1.7582,712,
56,us,,,,2024,1.7556,713,
56,us,,,,2025,1.7469,714,
56,us,,,,2026,1.7432,715,
56,us,,,,2027,1.7354,716,
56,us,,,,2028,1.7239,717,
56,us,,,,2029,1.7134,718,
56,us,,,,2030,1.7355,719,
56,us,,,,2031,1.7446,720,
56,us,,,,2032,1.7563,721,
56,us,,,,2033,1.7837,722,
56,us,,,,2034,1.8006,723,
56,us,,,,2035,1.8183,724,
56,us,,,,2036,1.839,725,
56,us,,,,2037,1.8455,726,
56,us,,,,2038,1.855,727,
56,us,,,,2039,1.8636,728,
56,us,,,,2040,1.8733,729,
56,us,,,,2041,1.8864,730,
56,us,,,,2042,1.9064,731,
56,us,,,,2043,1.9212,732,
56,us,,,,2044,1.935,733,
56,us,,,,2045,1.9376,734,
56,us,,,,2046,1.9465,735,
56,us,,,,2047,1.9556,736,
56,us,,,,2048,1.9508,737,
56,us,,,,2049,1.95,738,
56,us,,,,2050,1.9626,739,
56,us,,,,2015,1.7341,740,No CPP
56,us,,,,2016,1.7076,741,No CPP
56,us,,,,2017,1.6891,742,No CPP
56,us,,,,2018,1.7009,743,No CPP
56,us,,,,2019,1.7169,744,No CPP
56,us,,,,2020,1.7382,745,No CPP
56,us,,,,2021,1.729,746,No CPP
56,us,,,,2022,1.7623,747,No CPP
56,us,,,,2023,1.7733,748,No CPP
56,us,,,,2024,1.775,749,No CPP
56,us,,,,2025,1.7719,750,No CPP
56,us,,,,2026,1.7765,751,No CPP
56,us,,,,2027,1.7792,752,No CPP
56,us,,,,2028,1.7769,753,No CPP
56,us,,,,2029,1.7691,754,No CPP
56,us,,,,2030,1.7781,755,No CPP
56,us,,,,2031,1.793,756,No CPP
56,us,,,,2032,1.8109,757,No CPP
56,us,,,,2033,1.8306,758,No CPP
56,us,,,,2034,1.8484,759,No CPP
56,us,,,,2035,1.8732,760,No CPP
56,us,,,,2036,1.9029,761,No CPP
56,us,,,,2037,1.9295,762,No CPP
56,us,,,,2038,1.9564,763,No CPP
56,us,,,,2039,1.9787,764,No CPP
56,us,,,,2040,1.9998,765,No CPP
56,us,,,,2041,2.0144,766,No CPP
56,us,,,,2042,2.029,767,No CPP
56,us,,,,2043,2.0436,768,No CPP
56,us,,,,2044,2.0587,769,No CPP
56,us,,,,2045,2.0652,770,No CPP
56,us,,,,2046,2.0686,771,No CPP
56,us,,,,2047,2.0789,772,No CPP
56,us,,,,2048,2.0848,773,No CPP
56,us,,,,2049,2.0921,774,No CPP
56,us,,,,2050,2.0975,775,No CPP
56,us,,,,2015,1.7211,776,High economic growth
56,us,,,,2016,1.6959,777,High economic growth
56,us,,,,2017,1.6807,778,High economic growth
56,us,,,,2018,1.6941,779,High economic growth
56,us,,,,2019,1.7075,780,High economic growth
56,us,,,,2020,1.7333,781,High economic growth
56,us,,,,2021,1.7358,782,High economic growth
56,us,,,,2022,1.7658,783,High economic growth
56,us,,,,2023,1.7632,784,High economic growth
56,us,,,,2024,1.7626,785,High economic growth
56,us,,,,2025,1.7513,786,High economic growth
56,us,,,,2026,1.7557,787,High economic growth
56,us,,,,2027,1.7367,788,High economic growth
56,us,,,,2028,1.7243,789,High economic growth
56,us,,,,2029,1.7104,790,High economic growth
56,us,,,,2030,1.7399,791,High economic growth
56,us,,,,2031,1.7541,792,High economic growth
56,us,,,,2032,1.7674,793,High economic growth
56,us,,,,2033,1.7947,794,High economic growth
56,us,,,,2034,1.807,795,High economic growth
56,us,,,,2035,1.8281,796,High economic growth
56,us,,,,2036,1.8437,797,High economic growth
56,us,,,,2037,1.855,798,High economic growth
56,us,,,,2038,1.8707,799,High economic growth
56,us,,,,2039,1.8846,800,High economic growth
56,us,,,,2040,1.8928,801,High economic growth
56,us,,,,2041,1.9151,802,High economic growth
56,us,,,,2042,1.9288,803,High economic growth
56,us,,,,2043,1.9435,804,High economic growth
56,us,,,,2044,1.9579,805,High economic growth
56,us,,,,2045,1.9636,806,High economic growth
56,us,,,,2046,1.962,807,High economic growth
56,us,,,,2047,1.973,808,High economic growth
56,us,,,,2048,1.9798,809,High economic growth
56,us,,,,2049,1.9845,810,High economic growth
56,us,,,,2050,1.9931,811,High economic growth
56,us,,,,2015,1.722,812,Low economic growth
56,us,,,,2016,1.6972,813,Low economic growth
56,us,,,,2017,1.6837,814,Low economic growth
56,us,,,,2018,1.6973,815,Low economic growth
56,us,,,,2019,1.7168,816,Low economic growth
56,us,,,,2020,1.7411,817,Low economic growth
56,us,,,,2021,1.7339,818,Low economic growth
56,us,,,,2022,1.7717,819,Low economic growth
56,us,,,,2023,1.7644,820,Low economic growth
56,us,,,,2024,1.7663,821,Low economic growth
56,us,,,,2025,1.7604,822,Low economic growth
56,us,,,,2026,1.7663,823,Low economic growth
56,us,,,,2027,1.7545,824,Low economic growth
56,us,,,,2028,1.7436,825,Low economic growth
56,us,,,,2029,1.737,826,Low economic growth
56,us,,,,2030,1.7508,827,Low economic growth
56,us,,,,2031,1.7668,828,Low economic growth
56,us,,,,2032,1.7897,829,Low economic growth
56,us,,,,2033,1.8166,830,Low economic growth
56,us,,,,2034,1.8303,831,Low economic growth
56,us,,,,2035,1.8513,832,Low economic growth
56,us,,,,2036,1.8637,833,Low economic growth
56,us,,,,2037,1.8723,834,Low economic growth
56,us,,,,2038,1.8879,835,Low economic growth
56,us,,,,2039,1.8971,836,Low economic growth
56,us,,,,2040,1.9026,837,Low economic growth
56,us,,,,2041,1.9149,838,Low economic growth
56,us,,,,2042,1.9293,839,Low economic growth
56,us,,,,2043,1.9418,840,Low economic growth
56,us,,,,2044,1.9499,841,Low economic growth
56,us,,,,2045,1.9453,842,Low economic growth
56,us,,,,2046,1.9443,843,Low economic growth
56,us,,,,2047,1.9502,844,Low economic growth
56,us,,,,2048,1.9515,845,Low economic growth
56,us,,,,2049,1.9574,846,Low economic growth
56,us,,,,2050,1.9604,847,Low economic growth
56,us,,,,2015,1.7211,848,High oil price
56,us,,,,2016,1.6955,849,High oil price
56,us,,,,2017,1.7171,850,High oil price
56,us,,,,2018,1.8012,851,High oil price
56,us,,,,2019,1.8298,852,High oil price
56,us,,,,2020,1.8636,853,High oil price
56,us,,,,2021,1.8698,854,High oil price
56,us,,,,2022,1.8785,855,High oil price
56,us,,,,2023,1.9225,856,High oil price
56,us,,,,2024,1.9182,857,High oil price
56,us,,,,2025,1.9112,858,High oil price
56,us,,,,2026,1.9177,859,High oil price
56,us,,,,2027,1.9019,860,High oil price
56,us,,,,2028,1.8895,861,High oil price
56,us,,,,2029,1.8757,862,High oil price
56,us,,,,2030,1.8732,863,High oil price
56,us,,,,2031,1.8843,864,High oil price
56,us,,,,2032,1.884,865,High oil price
56,us,,,,2033,1.8893,866,High oil price
56,us,,,,2034,1.8996,867,High oil price
56,us,,,,2035,1.9294,868,High oil price
56,us,,,,2036,1.9629,869,High oil price
56,us,,,,2037,1.9872,870,High oil price
56,us,,,,2038,2.0182,871,High oil price
56,us,,,,2039,2.0428,872,High oil price
56,us,,,,2040,2.0716,873,High oil price
56,us,,,,2041,2.0952,874,High oil price
56,us,,,,2042,2.1193,875,High oil price
56,us,,,,2043,2.1357,876,High oil price
56,us,,,,2044,2.148,877,High oil price
56,us,,,,2045,2.1574,878,High oil price
56,us,,,,2046,2.15,879,High oil price
56,us,,,,2047,2.1385,880,High oil price
56,us,,,,2048,2.1346,881,High oil price
56,us,,,,2049,2.1362,882,High oil price
56,us,,,,2050,2.1393,883,High oil price
56,us,,,,2015,1.721,884,Low oil price
56,us,,,,2016,1.6963,885,Low oil price
56,us,,,,2017,1.6599,886,Low oil price
56,us,,,,2018,1.651,887,Low oil price
56,us,,,,2019,1.649,888,Low oil price
56,us,,,,2020,1.6294,889,Low oil price
56,us,,,,2021,1.6038,890,Low oil price
56,us,,,,2022,1.6051,891,Low oil price
56,us,,,,2023,1.6053,892,Low oil price
56,us,,,,2024,1.6222,893,Low oil price
56,us,,,,2025,1.6233,894,Low oil price
56,us,,,,2026,1.6142,895,Low oil price
56,us,,,,2027,1.6099,896,Low oil price
56,us,,,,2028,1.6062,897,Low oil price
56,us,,,,2029,1.6055,898,Low oil price
56,us,,,,2030,1.5958,899,Low oil price
56,us,,,,2031,1.6006,900,Low oil price
56,us,,,,2032,1.6042,901,Low oil price
56,us,,,,2033,1.6128,902,Low oil price
56,us,,,,2034,1.623,903,Low oil price
56,us,,,,2035,1.6441,904,Low oil price
56,us,,,,2036,1.6639,905,Low oil price
56,us,,,,2037,1.6812,906,Low oil price
56,us,,,,2038,1.6861,907,Low oil price
56,us,,,,2039,1.6933,908,Low oil price
56,us,,,,2040,1.7087,909,Low oil price
56,us,,,,2041,1.7258,910,Low oil price
56,us,,,,2042,1.7451,911,Low oil price
56,us,,,,2043,1.7679,912,Low oil price
56,us,,,,2044,1.7879,913,Low oil price
56,us,,,,2045,1.8077,914,Low oil price
56,us,,,,2046,1.8092,915,Low oil price
56,us,,,,2047,1.8094,916,Low oil price
56,us,,,,2048,1.8201,917,Low oil price
56,us,,,,2049,1.8253,918,Low oil price
56,us,,,,2050,1.8347,919,Low oil price
56,us,,,,2015,1.7231,920,High oil and gas resource and technology
56,us,,,,2016,1.6965,921,High oil and gas resource and technology
56,us,,,,2017,1.684,922,High oil and gas resource and technology
56,us,,,,2018,1.6824,923,High oil and gas resource and technology
56,us,,,,2019,1.6874,924,High oil and gas resource and technology
56,us,,,,2020,1.7134,925,High oil and gas resource and technology
56,us,,,,2021,1.7126,926,High oil and gas resource and technology
56,us,,,,2022,1.7421,927,High oil and gas resource and technology
56,us,,,,2023,1.7607,928,High oil and gas resource and technology
56,us,,,,2024,1.7378,929,High oil and gas resource and technology
56,us,,,,2025,1.712,930,High oil and gas resource and technology
56,us,,,,2026,1.7029,931,High oil and gas resource and technology
56,us,,,,2027,1.6938,932,High oil and gas resource and technology
56,us,,,,2028,1.6837,933,High oil and gas resource and technology
56,us,,,,2029,1.6949,934,High oil and gas resource and technology
56,us,,,,2030,1.726,935,High oil and gas resource and technology
56,us,,,,2031,1.7375,936,High oil and gas resource and technology
56,us,,,,2032,1.7383,937,High oil and gas resource and technology
56,us,,,,2033,1.7561,938,High oil and gas resource and technology
56,us,,,,2034,1.7722,939,High oil and gas resource and technology
56,us,,,,2035,1.7694,940,High oil and gas resource and technology
56,us,,,,2036,1.78,941,High oil and gas resource and technology
56,us,,,,2037,1.7871,942,High oil and gas resource and technology
56,us,,,,2038,1.8039,943,High oil and gas resource and technology
56,us,,,,2039,1.8153,944,High oil and gas resource and technology
56,us,,,,2040,1.8279,945,High oil and gas resource and technology
56,us,,,,2041,1.8427,946,High oil and gas resource and technology
56,us,,,,2042,1.8504,947,High oil and gas resource and technology
56,us,,,,2043,1.8611,948,High oil and gas resource and technology
56,us,,,,2044,1.8921,949,High oil and gas resource and technology
56,us,,,,2045,1.9075,950,High oil and gas resource and technology
56,us,,,,2046,1.9033,951,High oil and gas resource and technology
56,us,,,,2047,1.8945,952,High oil and gas resource and technology
56,us,,,,2048,1.887,953,High oil and gas resource and technology
56,us,,,,2049,1.9022,954,High oil and gas resource and technology
56,us,,,,2050,1.9053,955,High oil and gas resource and technology
56,us,,,,2015,1.723,956,Low oil and gas resource and technology
56,us,,,,2016,1.6893,957,Low oil and gas resource and technology
56,us,,,,2017,1.6703,958,Low oil and gas resource and technology
56,us,,,,2018,1.701,959,Low oil and gas resource and technology
56,us,,,,2019,1.7108,960,Low oil and gas resource and technology
56,us,,,,2020,1.7342,961,Low oil and gas resource and technology
56,us,,,,2021,1.7366,962,Low oil and gas resource and technology
56,us,,,,2022,1.7668,963,Low oil and gas resource and technology
56,us,,,,2023,1.7699,964,Low oil and gas resource and technology
56,us,,,,2024,1.7638,965,Low oil and gas resource and technology
56,us,,,,2025,1.7589,966,Low oil and gas resource and technology
56,us,,,,2026,1.7595,967,Low oil and gas resource and technology
56,us,,,,2027,1.7527,968,Low oil and gas resource and technology
60,us,,,,2020,4.5582,1069,High economic growth
56,us,,,,2028,1.7496,969,Low oil and gas resource and technology
56,us,,,,2029,1.7504,970,Low oil and gas resource and technology
56,us,,,,2030,1.7465,971,Low oil and gas resource and technology
56,us,,,,2031,1.7543,972,Low oil and gas resource and technology
56,us,,,,2032,1.7721,973,Low oil and gas resource and technology
56,us,,,,2033,1.8073,974,Low oil and gas resource and technology
56,us,,,,2034,1.859,975,Low oil and gas resource and technology
56,us,,,,2035,1.883,976,Low oil and gas resource and technology
56,us,,,,2036,1.9122,977,Low oil and gas resource and technology
56,us,,,,2037,1.9277,978,Low oil and gas resource and technology
56,us,,,,2038,1.9422,979,Low oil and gas resource and technology
56,us,,,,2039,1.9573,980,Low oil and gas resource and technology
56,us,,,,2040,1.9667,981,Low oil and gas resource and technology
56,us,,,,2041,1.984,982,Low oil and gas resource and technology
56,us,,,,2042,2.005,983,Low oil and gas resource and technology
56,us,,,,2043,2.025,984,Low oil and gas resource and technology
56,us,,,,2044,2.0466,985,Low oil and gas resource and technology
56,us,,,,2045,2.0458,986,Low oil and gas resource and technology
56,us,,,,2046,2.035,987,Low oil and gas resource and technology
56,us,,,,2047,2.0379,988,Low oil and gas resource and technology
56,us,,,,2048,2.0429,989,Low oil and gas resource and technology
56,us,,,,2049,2.0425,990,Low oil and gas resource and technology
56,us,,,,2050,2.0478,991,Low oil and gas resource and technology
60,us,,,,2015,2.6571,992,
60,us,,,,2016,2.5007,993,
60,us,,,,2017,2.9959,994,
60,us,,,,2018,3.4032,995,
60,us,,,,2019,3.9648,996,
60,us,,,,2020,4.505,997,
60,us,,,,2021,4.3914,998,
60,us,,,,2022,4.2557,999,
60,us,,,,2023,4.281,1000,
60,us,,,,2024,4.4135,1001,
60,us,,,,2025,4.5056,1002,
60,us,,,,2026,4.6414,1003,
60,us,,,,2027,4.7524,1004,
60,us,,,,2028,4.8633,1005,
60,us,,,,2029,4.962,1006,
60,us,,,,2030,5.0045,1007,
60,us,,,,2031,5.1054,1008,
60,us,,,,2032,5.1065,1009,
60,us,,,,2033,5.0293,1010,
60,us,,,,2034,5.0041,1011,
60,us,,,,2035,5.091,1012,
60,us,,,,2036,5.0714,1013,
60,us,,,,2037,5.0717,1014,
60,us,,,,2038,5.0543,1015,
60,us,,,,2039,5.0816,1016,
60,us,,,,2040,5.0667,1017,
60,us,,,,2041,5.0862,1018,
60,us,,,,2042,5.1792,1019,
60,us,,,,2043,5.3094,1020,
60,us,,,,2044,5.3599,1021,
60,us,,,,2045,5.4307,1022,
60,us,,,,2046,5.4932,1023,
60,us,,,,2047,5.5701,1024,
60,us,,,,2048,5.6914,1025,
60,us,,,,2049,5.7452,1026,
60,us,,,,2050,5.829,1027,
60,us,,,,2015,2.6571,1028,No CPP
60,us,,,,2016,2.4928,1029,No CPP
60,us,,,,2017,2.9896,1030,No CPP
60,us,,,,2018,3.4054,1031,No CPP
60,us,,,,2019,3.9177,1032,No CPP
60,us,,,,2020,4.4778,1033,No CPP
60,us,,,,2021,4.4252,1034,No CPP
60,us,,,,2022,4.3731,1035,No CPP
60,us,,,,2023,4.3979,1036,No CPP
60,us,,,,2024,4.4848,1037,No CPP
60,us,,,,2025,4.508,1038,No CPP
60,us,,,,2026,4.5788,1039,No CPP
60,us,,,,2027,4.6092,1040,No CPP
60,us,,,,2028,4.7185,1041,No CPP
60,us,,,,2029,4.8108,1042,No CPP
60,us,,,,2030,4.8625,1043,No CPP
60,us,,,,2031,5.0046,1044,No CPP
60,us,,,,2032,5.0195,1045,No CPP
60,us,,,,2033,4.9769,1046,No CPP
60,us,,,,2034,4.9092,1047,No CPP
60,us,,,,2035,4.947,1048,No CPP
60,us,,,,2036,4.975,1049,No CPP
60,us,,,,2037,5.0067,1050,No CPP
60,us,,,,2038,4.9703,1051,No CPP
60,us,,,,2039,5.0092,1052,No CPP
60,us,,,,2040,5.0078,1053,No CPP
60,us,,,,2041,4.9891,1054,No CPP
60,us,,,,2042,5.1412,1055,No CPP
60,us,,,,2043,5.2134,1056,No CPP
60,us,,,,2044,5.251,1057,No CPP
60,us,,,,2045,5.3082,1058,No CPP
60,us,,,,2046,5.3793,1059,No CPP
60,us,,,,2047,5.4546,1060,No CPP
60,us,,,,2048,5.5158,1061,No CPP
60,us,,,,2049,5.6403,1062,No CPP
60,us,,,,2050,5.6488,1063,No CPP
60,us,,,,2015,2.6571,1064,High economic growth
60,us,,,,2016,2.5007,1065,High economic growth
60,us,,,,2017,3.0016,1066,High economic growth
60,us,,,,2018,3.4059,1067,High economic growth
60,us,,,,2019,3.9889,1068,High economic growth
60,us,,,,2021,4.4467,1070,High economic growth
60,us,,,,2022,4.3029,1071,High economic growth
60,us,,,,2023,4.2941,1072,High economic growth
60,us,,,,2024,4.3724,1073,High economic growth
60,us,,,,2025,4.4193,1074,High economic growth
60,us,,,,2026,4.5788,1075,High economic growth
60,us,,,,2027,4.7263,1076,High economic growth
60,us,,,,2028,4.8495,1077,High economic growth
60,us,,,,2029,4.9673,1078,High economic growth
60,us,,,,2030,5.0238,1079,High economic growth
60,us,,,,2031,5.1878,1080,High economic growth
60,us,,,,2032,5.222,1081,High economic growth
60,us,,,,2033,5.1621,1082,High economic growth
60,us,,,,2034,5.1109,1083,High economic growth
60,us,,,,2035,5.1755,1084,High economic growth
60,us,,,,2036,5.186,1085,High economic growth
60,us,,,,2037,5.1622,1086,High economic growth
60,us,,,,2038,5.1741,1087,High economic growth
60,us,,,,2039,5.245,1088,High economic growth
60,us,,,,2040,5.2763,1089,High economic growth
60,us,,,,2041,5.4017,1090,High economic growth
60,us,,,,2042,5.5153,1091,High economic growth
60,us,,,,2043,5.6278,1092,High economic growth
60,us,,,,2044,5.7021,1093,High economic growth
60,us,,,,2045,5.7978,1094,High economic growth
60,us,,,,2046,5.8683,1095,High economic growth
60,us,,,,2047,6.0153,1096,High economic growth
60,us,,,,2048,6.1675,1097,High economic growth
60,us,,,,2049,6.1625,1098,High economic growth
60,us,,,,2050,6.3328,1099,High economic growth
60,us,,,,2015,2.6571,1100,Low economic growth
60,us,,,,2016,2.5008,1101,Low economic growth
60,us,,,,2017,2.9945,1102,Low economic growth
60,us,,,,2018,3.3767,1103,Low economic growth
60,us,,,,2019,3.9181,1104,Low economic growth
60,us,,,,2020,4.375,1105,Low economic growth
60,us,,,,2021,4.2759,1106,Low economic growth
60,us,,,,2022,4.2311,1107,Low economic growth
60,us,,,,2023,4.2641,1108,Low economic growth
60,us,,,,2024,4.4001,1109,Low economic growth
60,us,,,,2025,4.4544,1110,Low economic growth
60,us,,,,2026,4.5734,1111,Low economic growth
60,us,,,,2027,4.6795,1112,Low economic growth
60,us,,,,2028,4.7589,1113,Low economic growth
60,us,,,,2029,4.8986,1114,Low economic growth
60,us,,,,2030,4.9321,1115,Low economic growth
60,us,,,,2031,5.009,1116,Low economic growth
60,us,,,,2032,4.9715,1117,Low economic growth
60,us,,,,2033,4.9092,1118,Low economic growth
60,us,,,,2034,4.8489,1119,Low economic growth
60,us,,,,2035,4.8807,1120,Low economic growth
60,us,,,,2036,4.8679,1121,Low economic growth
60,us,,,,2037,4.9088,1122,Low economic growth
60,us,,,,2038,4.9194,1123,Low economic growth
60,us,,,,2039,4.9516,1124,Low economic growth
60,us,,,,2040,4.9139,1125,Low economic growth
60,us,,,,2041,4.8944,1126,Low economic growth
60,us,,,,2042,4.9325,1127,Low economic growth
60,us,,,,2043,5.0622,1128,Low economic growth
60,us,,,,2044,5.111,1129,Low economic growth
60,us,,,,2045,5.1427,1130,Low economic growth
60,us,,,,2046,5.1741,1131,Low economic growth
60,us,,,,2047,5.2443,1132,Low economic growth
60,us,,,,2048,5.3091,1133,Low economic growth
60,us,,,,2049,5.3624,1134,Low economic growth
60,us,,,,2050,5.4286,1135,Low economic growth
60,us,,,,2015,2.6571,1136,High oil price
60,us,,,,2016,2.4825,1137,High oil price
60,us,,,,2017,2.7734,1138,High oil price
60,us,,,,2018,3.0992,1139,High oil price
60,us,,,,2019,3.4807,1140,High oil price
60,us,,,,2020,3.9792,1141,High oil price
60,us,,,,2021,4.0728,1142,High oil price
60,us,,,,2022,4.2288,1143,High oil price
60,us,,,,2023,4.4145,1144,High oil price
60,us,,,,2024,4.5535,1145,High oil price
60,us,,,,2025,4.7894,1146,High oil price
60,us,,,,2026,5.1248,1147,High oil price
60,us,,,,2027,5.3045,1148,High oil price
60,us,,,,2028,5.4043,1149,High oil price
60,us,,,,2029,5.9091,1150,High oil price
60,us,,,,2030,6.116,1151,High oil price
60,us,,,,2031,5.9729,1152,High oil price
60,us,,,,2032,6.3709,1153,High oil price
60,us,,,,2033,6.2853,1154,High oil price
60,us,,,,2034,6.2541,1155,High oil price
60,us,,,,2035,6.4005,1156,High oil price
60,us,,,,2036,6.5035,1157,High oil price
60,us,,,,2037,6.6125,1158,High oil price
60,us,,,,2038,6.6993,1159,High oil price
60,us,,,,2039,6.7407,1160,High oil price
60,us,,,,2040,6.6986,1161,High oil price
60,us,,,,2041,6.7772,1162,High oil price
60,us,,,,2042,6.7792,1163,High oil price
60,us,,,,2043,7.0605,1164,High oil price
60,us,,,,2044,7.2712,1165,High oil price
60,us,,,,2045,7.3752,1166,High oil price
60,us,,,,2046,7.4421,1167,High oil price
60,us,,,,2047,7.6276,1168,High oil price
60,us,,,,2048,7.9641,1169,High oil price
60,us,,,,2049,8.1503,1170,High oil price
60,us,,,,2050,8.3798,1171,High oil price
60,us,,,,2015,2.6571,1172,Low oil price
60,us,,,,2016,2.5311,1173,Low oil price
60,us,,,,2017,2.8285,1174,Low oil price
60,us,,,,2018,3.1738,1175,Low oil price
60,us,,,,2019,3.617,1176,Low oil price
60,us,,,,2020,3.8921,1177,Low oil price
60,us,,,,2021,3.8981,1178,Low oil price
60,us,,,,2022,3.8681,1179,Low oil price
60,us,,,,2023,3.8908,1180,Low oil price
60,us,,,,2024,3.9927,1181,Low oil price
60,us,,,,2025,4.0683,1182,Low oil price
60,us,,,,2026,4.1895,1183,Low oil price
60,us,,,,2027,4.334,1184,Low oil price
60,us,,,,2028,4.4692,1185,Low oil price
60,us,,,,2029,4.5974,1186,Low oil price
60,us,,,,2030,4.7315,1187,Low oil price
60,us,,,,2031,4.9072,1188,Low oil price
60,us,,,,2032,4.9981,1189,Low oil price
60,us,,,,2033,5.0232,1190,Low oil price
60,us,,,,2034,4.981,1191,Low oil price
60,us,,,,2035,5.0055,1192,Low oil price
60,us,,,,2036,5.0317,1193,Low oil price
60,us,,,,2037,5.0568,1194,Low oil price
60,us,,,,2038,5.0599,1195,Low oil price
60,us,,,,2039,5.0388,1196,Low oil price
60,us,,,,2040,5.0003,1197,Low oil price
60,us,,,,2041,4.9824,1198,Low oil price
60,us,,,,2042,5.0585,1199,Low oil price
60,us,,,,2043,5.2128,1200,Low oil price
60,us,,,,2044,5.2444,1201,Low oil price
60,us,,,,2045,5.3072,1202,Low oil price
60,us,,,,2046,5.3767,1203,Low oil price
60,us,,,,2047,5.439,1204,Low oil price
60,us,,,,2048,5.5888,1205,Low oil price
60,us,,,,2049,5.5407,1206,Low oil price
60,us,,,,2050,5.515,1207,Low oil price
60,us,,,,2015,2.6571,1208,High oil and gas resource and technology
60,us,,,,2016,2.4194,1209,High oil and gas resource and technology
60,us,,,,2017,2.7681,1210,High oil and gas resource and technology
60,us,,,,2018,3.1116,1211,High oil and gas resource and technology
60,us,,,,2019,3.5293,1212,High oil and gas resource and technology
60,us,,,,2020,3.5575,1213,High oil and gas resource and technology
60,us,,,,2021,3.2659,1214,High oil and gas resource and technology
60,us,,,,2022,3.1465,1215,High oil and gas resource and technology
60,us,,,,2023,3.2209,1216,High oil and gas resource and technology
60,us,,,,2024,3.3522,1217,High oil and gas resource and technology
60,us,,,,2025,3.4431,1218,High oil and gas resource and technology
60,us,,,,2026,3.5609,1219,High oil and gas resource and technology
60,us,,,,2027,3.6845,1220,High oil and gas resource and technology
60,us,,,,2028,3.8577,1221,High oil and gas resource and technology
60,us,,,,2029,3.865,1222,High oil and gas resource and technology
60,us,,,,2030,3.7407,1223,High oil and gas resource and technology
60,us,,,,2031,3.5654,1224,High oil and gas resource and technology
60,us,,,,2032,3.4968,1225,High oil and gas resource and technology
60,us,,,,2033,3.4741,1226,High oil and gas resource and technology
60,us,,,,2034,3.4765,1227,High oil and gas resource and technology
60,us,,,,2035,3.4681,1228,High oil and gas resource and technology
60,us,,,,2036,3.445,1229,High oil and gas resource and technology
60,us,,,,2037,3.4163,1230,High oil and gas resource and technology
60,us,,,,2038,3.4284,1231,High oil and gas resource and technology
60,us,,,,2039,3.444,1232,High oil and gas resource and technology
60,us,,,,2040,3.3954,1233,High oil and gas resource and technology
60,us,,,,2041,3.3235,1234,High oil and gas resource and technology
60,us,,,,2042,3.3668,1235,High oil and gas resource and technology
60,us,,,,2043,3.3593,1236,High oil and gas resource and technology
60,us,,,,2044,3.3421,1237,High oil and gas resource and technology
60,us,,,,2045,3.3156,1238,High oil and gas resource and technology
60,us,,,,2046,3.3932,1239,High oil and gas resource and technology
60,us,,,,2047,3.4019,1240,High oil and gas resource and technology
60,us,,,,2048,3.3969,1241,High oil and gas resource and technology
60,us,,,,2049,3.3664,1242,High oil and gas resource and technology
60,us,,,,2050,3.3269,1243,High oil and gas resource and technology
60,us,,,,2015,2.6571,1244,Low oil and gas resource and technology
60,us,,,,2016,2.5533,1245,Low oil and gas resource and technology
60,us,,,,2017,3.1702,1246,Low oil and gas resource and technology
60,us,,,,2018,3.6748,1247,Low oil and gas resource and technology
60,us,,,,2019,4.4139,1248,Low oil and gas resource and technology
60,us,,,,2020,5.3971,1249,Low oil and gas resource and technology
60,us,,,,2021,5.7602,1250,Low oil and gas resource and technology
60,us,,,,2022,6.3178,1251,Low oil and gas resource and technology
60,us,,,,2023,6.5913,1252,Low oil and gas resource and technology
60,us,,,,2024,6.816,1253,Low oil and gas resource and technology
60,us,,,,2025,7.1198,1254,Low oil and gas resource and technology
60,us,,,,2026,7.4672,1255,Low oil and gas resource and technology
60,us,,,,2027,7.6339,1256,Low oil and gas resource and technology
60,us,,,,2028,7.7877,1257,Low oil and gas resource and technology
60,us,,,,2029,7.919,1258,Low oil and gas resource and technology
60,us,,,,2030,7.9665,1259,Low oil and gas resource and technology
60,us,,,,2031,8.4106,1260,Low oil and gas resource and technology
60,us,,,,2032,8.6249,1261,Low oil and gas resource and technology
60,us,,,,2033,8.6282,1262,Low oil and gas resource and technology
60,us,,,,2034,8.623,1263,Low oil and gas resource and technology
60,us,,,,2035,8.636,1264,Low oil and gas resource and technology
