supply_node_id,gau,demand_sector,supply_technology,vintage,value,id,resource_bin
16,california,,distillate oil combustion turbine power plant,2009,12.0,883,
16,california,,distillate oil combustion turbine power plant,2012,35.2,884,
16,california,,distillate oil combustion turbine power plant,2014,18.4,885,
16,colorado,,distillate oil combustion turbine power plant,1950,7.5,886,
16,colorado,,distillate oil combustion turbine power plant,1951,2.7,887,
16,colorado,,distillate oil combustion turbine power plant,1952,0.7,888,
16,colorado,,distillate oil combustion turbine power plant,1958,2.5,889,
16,colorado,,distillate oil combustion turbine power plant,1960,1.0,890,
16,colorado,,distillate oil combustion turbine power plant,1961,0.8,891,
16,colorado,,distillate oil combustion turbine power plant,1962,6.0,892,
16,colorado,,distillate oil combustion turbine power plant,1964,20.5,893,
16,colorado,,distillate oil combustion turbine power plant,1965,1.1,894,
16,colorado,,distillate oil combustion turbine power plant,1966,1.2,895,
16,colorado,,distillate oil combustion turbine power plant,1967,2.5,896,
16,colorado,,distillate oil combustion turbine power plant,1970,4.0,897,
16,colorado,,distillate oil combustion turbine power plant,1977,50.0,898,
16,colorado,,distillate oil combustion turbine power plant,1978,50.0,899,
16,colorado,,distillate oil combustion turbine power plant,1993,0.7,900,
16,colorado,,distillate oil combustion turbine power plant,1998,1.1,901,
16,colorado,,distillate oil combustion turbine power plant,1999,5.4,902,
16,colorado,,distillate oil combustion turbine power plant,2000,0.3,903,
16,colorado,,distillate oil combustion turbine power plant,2002,10.0,904,
16,colorado,,distillate oil combustion turbine power plant,2003,2.0,905,
16,colorado,,distillate oil combustion turbine power plant,2008,1.7,906,
16,connecticut,,distillate oil combustion turbine power plant,1950,4.0,907,
16,connecticut,,distillate oil combustion turbine power plant,1952,3.1,908,
16,connecticut,,distillate oil combustion turbine power plant,1960,3.2,909,
16,connecticut,,distillate oil combustion turbine power plant,1967,22.6,910,
16,connecticut,,distillate oil combustion turbine power plant,1968,51.7,911,
16,connecticut,,distillate oil combustion turbine power plant,1969,32.6,912,
16,connecticut,,distillate oil combustion turbine power plant,1970,56.9,913,
16,connecticut,,distillate oil combustion turbine power plant,1971,148.4,914,
16,connecticut,,distillate oil combustion turbine power plant,1973,20.3,915,
16,connecticut,,distillate oil combustion turbine power plant,1985,14.4,916,
16,connecticut,,distillate oil combustion turbine power plant,1988,0.8,917,
16,connecticut,,distillate oil combustion turbine power plant,1990,1.1,918,
16,connecticut,,distillate oil combustion turbine power plant,1997,118.1,919,
16,connecticut,,distillate oil combustion turbine power plant,2003,70.2,920,
16,connecticut,,distillate oil combustion turbine power plant,2004,75.8,921,
16,connecticut,,distillate oil combustion turbine power plant,2005,2.0,922,
16,connecticut,,distillate oil combustion turbine power plant,2006,29.3,923,
16,connecticut,,distillate oil combustion turbine power plant,2008,40.7,924,
16,connecticut,,distillate oil combustion turbine power plant,2010,153.2,925,
16,connecticut,,distillate oil combustion turbine power plant,2011,265.9,926,
16,connecticut,,distillate oil combustion turbine power plant,2012,129.6,927,
16,delaware,,distillate oil combustion turbine power plant,1963,15.0,930,
16,delaware,,distillate oil combustion turbine power plant,1964,15.0,931,
16,delaware,,distillate oil combustion turbine power plant,1967,16.4,932,
16,delaware,,distillate oil combustion turbine power plant,1968,18.0,933,
16,delaware,,distillate oil combustion turbine power plant,1973,50.0,934,
16,florida,,distillate oil combustion turbine power plant,1950,1.8,935,
16,florida,,distillate oil combustion turbine power plant,1955,1.8,936,
16,florida,,distillate oil combustion turbine power plant,1956,1.8,937,
16,florida,,distillate oil combustion turbine power plant,1958,3.0,938,
16,florida,,distillate oil combustion turbine power plant,1959,6.0,939,
16,florida,,distillate oil combustion turbine power plant,1960,1.1,940,
16,florida,,distillate oil combustion turbine power plant,1964,7.0,941,
16,florida,,distillate oil combustion turbine power plant,1965,4.5,942,
16,florida,,distillate oil combustion turbine power plant,1966,10.0,943,
16,florida,,distillate oil combustion turbine power plant,1967,8.5,944,
16,florida,,distillate oil combustion turbine power plant,1968,12.0,945,
16,florida,,distillate oil combustion turbine power plant,1969,50.5,946,
16,florida,,distillate oil combustion turbine power plant,1970,11.0,947,
16,florida,,distillate oil combustion turbine power plant,1971,64.0,948,
16,florida,,distillate oil combustion turbine power plant,1972,86.0,949,
16,florida,,distillate oil combustion turbine power plant,1973,179.0,950,
16,florida,,distillate oil combustion turbine power plant,1974,1096.0,951,
16,florida,,distillate oil combustion turbine power plant,1975,412.0,952,
16,florida,,distillate oil combustion turbine power plant,1976,310.0,953,
16,florida,,distillate oil combustion turbine power plant,1977,26.0,954,
16,florida,,distillate oil combustion turbine power plant,1979,19.0,955,
16,florida,,distillate oil combustion turbine power plant,1981,51.0,956,
16,florida,,distillate oil combustion turbine power plant,1982,0.9,957,
16,florida,,distillate oil combustion turbine power plant,1983,44.2,958,
16,florida,,distillate oil combustion turbine power plant,1989,4.0,959,
16,florida,,distillate oil combustion turbine power plant,1991,15.0,960,
16,florida,,distillate oil combustion turbine power plant,1993,80.0,961,
16,florida,,distillate oil combustion turbine power plant,1997,143.0,962,
16,florida,,distillate oil combustion turbine power plant,1998,3.5,963,
16,florida,,distillate oil combustion turbine power plant,2000,34.0,964,
16,florida,,distillate oil combustion turbine power plant,2001,47.5,965,
16,florida,,distillate oil combustion turbine power plant,2002,50.0,966,
16,florida,,distillate oil combustion turbine power plant,2006,44.0,967,
16,florida,,distillate oil combustion turbine power plant,2012,2.5,968,
16,georgia,,distillate oil combustion turbine power plant,1965,2.0,969,
16,georgia,,distillate oil combustion turbine power plant,1970,26.0,970,
16,georgia,,distillate oil combustion turbine power plant,1971,189.0,971,
16,georgia,,distillate oil combustion turbine power plant,1972,138.0,972,
16,georgia,,distillate oil combustion turbine power plant,1973,573.5,973,
16,georgia,,distillate oil combustion turbine power plant,1979,0.7,974,
16,georgia,,distillate oil combustion turbine power plant,1981,49.3,975,
16,georgia,,distillate oil combustion turbine power plant,1982,1.4,976,
16,georgia,,distillate oil combustion turbine power plant,1985,7.5,977,
16,georgia,,distillate oil combustion turbine power plant,1986,1.3,978,
16,georgia,,distillate oil combustion turbine power plant,1987,1.2,979,
16,georgia,,distillate oil combustion turbine power plant,1988,4.5,980,
16,georgia,,distillate oil combustion turbine power plant,1989,25.1,981,
16,georgia,,distillate oil combustion turbine power plant,1990,1.5,982,
16,georgia,,distillate oil combustion turbine power plant,1991,8.0,983,
16,georgia,,distillate oil combustion turbine power plant,1992,3.4,984,
16,georgia,,distillate oil combustion turbine power plant,1993,7.1,985,
16,georgia,,distillate oil combustion turbine power plant,1994,6.1,986,
16,georgia,,distillate oil combustion turbine power plant,1996,1.7,987,
16,georgia,,distillate oil combustion turbine power plant,1997,0.5,988,
16,georgia,,distillate oil combustion turbine power plant,1998,10.8,989,
16,georgia,,distillate oil combustion turbine power plant,2001,80.2,990,
16,georgia,,distillate oil combustion turbine power plant,2003,6.0,991,
16,georgia,,distillate oil combustion turbine power plant,2004,1.5,992,
16,georgia,,distillate oil combustion turbine power plant,2005,4.0,993,
16,georgia,,distillate oil combustion turbine power plant,2006,1.4,994,
16,georgia,,distillate oil combustion turbine power plant,2007,2.4,995,
16,georgia,,distillate oil combustion turbine power plant,2008,0.8,996,
16,georgia,,distillate oil combustion turbine power plant,2009,2.5,997,
16,georgia,,distillate oil combustion turbine power plant,2010,0.6,998,
16,georgia,,distillate oil combustion turbine power plant,2011,0.6,999,
16,georgia,,distillate oil combustion turbine power plant,2013,4.0,1000,
16,hawaii,,distillate oil combustion turbine power plant,1955,3.0,1001,
16,hawaii,,distillate oil combustion turbine power plant,1962,10.5,1002,
16,hawaii,,distillate oil combustion turbine power plant,1963,2.0,1003,
16,hawaii,,distillate oil combustion turbine power plant,1964,3.4,1004,
16,hawaii,,distillate oil combustion turbine power plant,1968,7.5,1005,
16,hawaii,,distillate oil combustion turbine power plant,1969,9.0,1006,
16,hawaii,,distillate oil combustion turbine power plant,1971,2.5,1007,
16,hawaii,,distillate oil combustion turbine power plant,1972,7.5,1008,
16,hawaii,,distillate oil combustion turbine power plant,1973,62.0,1009,
16,hawaii,,distillate oil combustion turbine power plant,1974,82.2,1010,
16,hawaii,,distillate oil combustion turbine power plant,1975,10.5,1011,
16,hawaii,,distillate oil combustion turbine power plant,1976,5.5,1012,
16,hawaii,,distillate oil combustion turbine power plant,1978,28.1,1013,
16,hawaii,,distillate oil combustion turbine power plant,1979,5.5,1014,
16,hawaii,,distillate oil combustion turbine power plant,1980,12.3,1015,
16,hawaii,,distillate oil combustion turbine power plant,1981,12.3,1016,
16,hawaii,,distillate oil combustion turbine power plant,1982,2.0,1017,
16,hawaii,,distillate oil combustion turbine power plant,1985,12.6,1018,
16,hawaii,,distillate oil combustion turbine power plant,1987,5.0,1019,
16,hawaii,,distillate oil combustion turbine power plant,1988,14.8,1020,
16,hawaii,,distillate oil combustion turbine power plant,1989,12.3,1021,
16,hawaii,,distillate oil combustion turbine power plant,1990,21.9,1022,
16,hawaii,,distillate oil combustion turbine power plant,1991,15.2,1023,
16,hawaii,,distillate oil combustion turbine power plant,1992,37.2,1024,
16,hawaii,,distillate oil combustion turbine power plant,1993,41.1,1025,
16,hawaii,,distillate oil combustion turbine power plant,1994,12.0,1026,
16,hawaii,,distillate oil combustion turbine power plant,1996,6.0,1027,
16,hawaii,,distillate oil combustion turbine power plant,1997,4.2,1028,
16,hawaii,,distillate oil combustion turbine power plant,1999,17.6,1029,
16,hawaii,,distillate oil combustion turbine power plant,2001,63.0,1030,
16,hawaii,,distillate oil combustion turbine power plant,2004,39.6,1031,
16,hawaii,,distillate oil combustion turbine power plant,2006,14.4,1032,
16,hawaii,,distillate oil combustion turbine power plant,2007,28.2,1033,
16,hawaii,,distillate oil combustion turbine power plant,2009,16.0,1034,
16,hawaii,,distillate oil combustion turbine power plant,2010,1.0,1035,
16,iowa,,distillate oil combustion turbine power plant,1950,32.4,1037,
16,iowa,,distillate oil combustion turbine power plant,1951,1.8,1038,
16,iowa,,distillate oil combustion turbine power plant,1952,1.6,1039,
16,iowa,,distillate oil combustion turbine power plant,1953,3.1,1040,
16,iowa,,distillate oil combustion turbine power plant,1954,2.3,1041,
16,iowa,,distillate oil combustion turbine power plant,1955,3.2,1042,
16,iowa,,distillate oil combustion turbine power plant,1956,3.6,1043,
16,iowa,,distillate oil combustion turbine power plant,1957,4.6,1044,
16,iowa,,distillate oil combustion turbine power plant,1958,3.7,1045,
16,iowa,,distillate oil combustion turbine power plant,1959,2.5,1046,
16,iowa,,distillate oil combustion turbine power plant,1960,5.1,1047,
16,iowa,,distillate oil combustion turbine power plant,1961,3.8,1048,
16,iowa,,distillate oil combustion turbine power plant,1962,2.7,1049,
16,iowa,,distillate oil combustion turbine power plant,1963,8.8,1050,
16,iowa,,distillate oil combustion turbine power plant,1964,5.2,1051,
16,iowa,,distillate oil combustion turbine power plant,1965,6.4,1052,
16,iowa,,distillate oil combustion turbine power plant,1966,14.2,1053,
16,iowa,,distillate oil combustion turbine power plant,1967,7.7,1054,
16,iowa,,distillate oil combustion turbine power plant,1968,6.9,1055,
16,iowa,,distillate oil combustion turbine power plant,1969,6.0,1056,
16,iowa,,distillate oil combustion turbine power plant,1970,24.4,1057,
16,iowa,,distillate oil combustion turbine power plant,1971,7.3,1058,
16,iowa,,distillate oil combustion turbine power plant,1972,54.3,1059,
16,iowa,,distillate oil combustion turbine power plant,1973,10.9,1060,
16,iowa,,distillate oil combustion turbine power plant,1974,6.3,1061,
16,iowa,,distillate oil combustion turbine power plant,1975,4.9,1062,
16,iowa,,distillate oil combustion turbine power plant,1977,19.4,1063,
16,iowa,,distillate oil combustion turbine power plant,1978,111.3,1064,
16,iowa,,distillate oil combustion turbine power plant,1979,54.1,1065,
16,iowa,,distillate oil combustion turbine power plant,1982,2.7,1066,
16,iowa,,distillate oil combustion turbine power plant,1984,1.2,1067,
16,iowa,,distillate oil combustion turbine power plant,1985,2.0,1068,
16,iowa,,distillate oil combustion turbine power plant,1987,9.3,1069,
16,iowa,,distillate oil combustion turbine power plant,1988,4.1,1070,
16,iowa,,distillate oil combustion turbine power plant,1989,1.1,1071,
16,iowa,,distillate oil combustion turbine power plant,1990,2.6,1072,
16,iowa,,distillate oil combustion turbine power plant,1991,124.1,1073,
16,iowa,,distillate oil combustion turbine power plant,1992,23.3,1074,
16,iowa,,distillate oil combustion turbine power plant,1993,20.4,1075,
16,iowa,,distillate oil combustion turbine power plant,1994,13.4,1076,
16,iowa,,distillate oil combustion turbine power plant,1995,18.5,1077,
16,iowa,,distillate oil combustion turbine power plant,1996,21.7,1078,
16,iowa,,distillate oil combustion turbine power plant,1997,9.9,1079,
16,iowa,,distillate oil combustion turbine power plant,1998,12.4,1080,
16,iowa,,distillate oil combustion turbine power plant,1999,21.9,1081,
16,iowa,,distillate oil combustion turbine power plant,2000,108.9,1082,
16,iowa,,distillate oil combustion turbine power plant,2001,22.8,1083,
16,iowa,,distillate oil combustion turbine power plant,2002,62.3,1084,
16,iowa,,distillate oil combustion turbine power plant,2003,42.6,1085,
16,iowa,,distillate oil combustion turbine power plant,2004,15.5,1086,
16,iowa,,distillate oil combustion turbine power plant,2005,6.2,1087,
16,iowa,,distillate oil combustion turbine power plant,2006,30.5,1088,
16,iowa,,distillate oil combustion turbine power plant,2008,1.5,1089,
16,iowa,,distillate oil combustion turbine power plant,2009,0.6,1090,
16,iowa,,distillate oil combustion turbine power plant,2011,11.2,1091,
16,iowa,,distillate oil combustion turbine power plant,2012,15.8,1092,
16,iowa,,distillate oil combustion turbine power plant,2013,13.1,1093,
16,iowa,,distillate oil combustion turbine power plant,2014,4.3,1094,
16,idaho,,distillate oil combustion turbine power plant,1968,5.4,1096,
16,illinois,,distillate oil combustion turbine power plant,1950,12.2,1097,
16,illinois,,distillate oil combustion turbine power plant,1951,4.6,1098,
16,illinois,,distillate oil combustion turbine power plant,1953,2.4,1099,
16,illinois,,distillate oil combustion turbine power plant,1954,2.8,1100,
16,illinois,,distillate oil combustion turbine power plant,1955,5.4,1101,
16,illinois,,distillate oil combustion turbine power plant,1956,1.0,1102,
16,illinois,,distillate oil combustion turbine power plant,1957,1.3,1103,
16,illinois,,distillate oil combustion turbine power plant,1958,3.1,1104,
16,illinois,,distillate oil combustion turbine power plant,1959,3.4,1105,
16,illinois,,distillate oil combustion turbine power plant,1962,2.0,1106,
16,illinois,,distillate oil combustion turbine power plant,1963,5.4,1107,
16,illinois,,distillate oil combustion turbine power plant,1965,12.3,1108,
16,illinois,,distillate oil combustion turbine power plant,1967,8.6,1109,
16,illinois,,distillate oil combustion turbine power plant,1968,150.5,1110,
16,illinois,,distillate oil combustion turbine power plant,1969,327.8,1111,
16,illinois,,distillate oil combustion turbine power plant,1970,52.1,1112,
16,illinois,,distillate oil combustion turbine power plant,1971,118.8,1113,
16,illinois,,distillate oil combustion turbine power plant,1972,11.0,1114,
16,illinois,,distillate oil combustion turbine power plant,1973,29.8,1115,
16,illinois,,distillate oil combustion turbine power plant,1974,25.8,1116,
16,illinois,,distillate oil combustion turbine power plant,1975,4.3,1117,
16,illinois,,distillate oil combustion turbine power plant,1979,7.9,1118,
16,illinois,,distillate oil combustion turbine power plant,1980,4.0,1119,
16,illinois,,distillate oil combustion turbine power plant,1981,4.7,1120,
16,illinois,,distillate oil combustion turbine power plant,1982,3.0,1121,
16,illinois,,distillate oil combustion turbine power plant,1987,2.6,1122,
16,illinois,,distillate oil combustion turbine power plant,1993,2.5,1123,
16,illinois,,distillate oil combustion turbine power plant,1994,6.6,1124,
16,illinois,,distillate oil combustion turbine power plant,1995,2.0,1125,
16,illinois,,distillate oil combustion turbine power plant,1996,15.6,1126,
16,illinois,,distillate oil combustion turbine power plant,1997,5.1,1127,
16,illinois,,distillate oil combustion turbine power plant,1998,6.3,1128,
16,illinois,,distillate oil combustion turbine power plant,1999,2.5,1129,
16,illinois,,distillate oil combustion turbine power plant,2000,10.9,1130,
16,illinois,,distillate oil combustion turbine power plant,2001,37.4,1131,
16,illinois,,distillate oil combustion turbine power plant,2002,58.2,1132,
16,illinois,,distillate oil combustion turbine power plant,2003,8.5,1133,
16,illinois,,distillate oil combustion turbine power plant,2004,2.5,1134,
16,illinois,,distillate oil combustion turbine power plant,2006,1.4,1135,
16,illinois,,distillate oil combustion turbine power plant,2007,6.2,1136,
16,illinois,,distillate oil combustion turbine power plant,2008,7.9,1137,
16,illinois,,distillate oil combustion turbine power plant,2011,13.5,1138,
16,illinois,,distillate oil combustion turbine power plant,2012,9.8,1139,
16,illinois,,distillate oil combustion turbine power plant,2013,10.9,1140,
16,illinois,,distillate oil combustion turbine power plant,2014,1.1,1141,
16,indiana,,distillate oil combustion turbine power plant,1950,1.8,1143,
16,indiana,,distillate oil combustion turbine power plant,1957,2.4,1144,
16,indiana,,distillate oil combustion turbine power plant,1964,2.5,1145,
16,indiana,,distillate oil combustion turbine power plant,1967,14.0,1146,
16,indiana,,distillate oil combustion turbine power plant,1968,73.0,1147,
16,indiana,,distillate oil combustion turbine power plant,1970,32.0,1148,
16,indiana,,distillate oil combustion turbine power plant,1971,3.8,1149,
16,indiana,,distillate oil combustion turbine power plant,1972,96.0,1150,
16,indiana,,distillate oil combustion turbine power plant,1973,47.0,1151,
16,indiana,,distillate oil combustion turbine power plant,1984,0.8,1152,
16,indiana,,distillate oil combustion turbine power plant,1988,0.8,1153,
16,indiana,,distillate oil combustion turbine power plant,1992,1.2,1154,
16,indiana,,distillate oil combustion turbine power plant,1993,1.3,1155,
16,indiana,,distillate oil combustion turbine power plant,1995,0.9,1156,
16,indiana,,distillate oil combustion turbine power plant,1996,1.8,1157,
16,indiana,,distillate oil combustion turbine power plant,1998,1.0,1158,
16,indiana,,distillate oil combustion turbine power plant,2001,14.7,1159,
16,indiana,,distillate oil combustion turbine power plant,2002,1.0,1160,
16,indiana,,distillate oil combustion turbine power plant,2003,1.8,1161,
16,indiana,,distillate oil combustion turbine power plant,2004,2.0,1162,
16,indiana,,distillate oil combustion turbine power plant,2005,2.0,1163,
16,indiana,,distillate oil combustion turbine power plant,2010,3.0,1164,
16,indiana,,distillate oil combustion turbine power plant,2011,2.5,1165,
16,kansas,,distillate oil combustion turbine power plant,1950,8.7,1166,
16,kansas,,distillate oil combustion turbine power plant,1951,4.4,1167,
16,kansas,,distillate oil combustion turbine power plant,1952,3.1,1168,
16,kansas,,distillate oil combustion turbine power plant,1953,0.9,1169,
16,kansas,,distillate oil combustion turbine power plant,1954,3.4,1170,
16,kansas,,distillate oil combustion turbine power plant,1955,2.3,1171,
16,kansas,,distillate oil combustion turbine power plant,1956,3.3,1172,
16,kansas,,distillate oil combustion turbine power plant,1957,3.8,1173,
16,kansas,,distillate oil combustion turbine power plant,1958,7.0,1174,
16,kansas,,distillate oil combustion turbine power plant,1959,5.3,1175,
16,kansas,,distillate oil combustion turbine power plant,1960,1.0,1176,
16,kansas,,distillate oil combustion turbine power plant,1961,6.7,1177,
16,kansas,,distillate oil combustion turbine power plant,1962,2.2,1178,
16,kansas,,distillate oil combustion turbine power plant,1963,8.0,1179,
16,kansas,,distillate oil combustion turbine power plant,1964,6.5,1180,
16,kansas,,distillate oil combustion turbine power plant,1965,13.4,1181,
16,kansas,,distillate oil combustion turbine power plant,1966,15.6,1182,
16,kansas,,distillate oil combustion turbine power plant,1967,3.1,1183,
16,kansas,,distillate oil combustion turbine power plant,1968,2.8,1184,
16,kansas,,distillate oil combustion turbine power plant,1969,8.2,1185,
16,kansas,,distillate oil combustion turbine power plant,1970,4.6,1186,
16,kansas,,distillate oil combustion turbine power plant,1971,21.9,1187,
16,kansas,,distillate oil combustion turbine power plant,1972,44.0,1188,
16,kansas,,distillate oil combustion turbine power plant,1973,8.0,1189,
16,kansas,,distillate oil combustion turbine power plant,1974,1.4,1190,
16,kansas,,distillate oil combustion turbine power plant,1975,129.5,1191,
16,kansas,,distillate oil combustion turbine power plant,1976,57.4,1192,
16,kansas,,distillate oil combustion turbine power plant,1977,8.9,1193,
16,kansas,,distillate oil combustion turbine power plant,1978,48.9,1194,
16,kansas,,distillate oil combustion turbine power plant,1979,4.6,1195,
16,kansas,,distillate oil combustion turbine power plant,1981,10.5,1196,
16,kansas,,distillate oil combustion turbine power plant,1982,2.5,1197,
16,kansas,,distillate oil combustion turbine power plant,1983,7.3,1198,
16,kansas,,distillate oil combustion turbine power plant,1984,4.0,1199,
16,kansas,,distillate oil combustion turbine power plant,1985,1.0,1200,
16,kansas,,distillate oil combustion turbine power plant,1986,1.8,1201,
16,kansas,,distillate oil combustion turbine power plant,1987,4.5,1202,
16,kansas,,distillate oil combustion turbine power plant,1989,7.8,1203,
16,kansas,,distillate oil combustion turbine power plant,1991,2.5,1204,
16,kansas,,distillate oil combustion turbine power plant,1992,12.8,1205,
16,kansas,,distillate oil combustion turbine power plant,1993,2.7,1206,
16,kansas,,distillate oil combustion turbine power plant,1994,2.2,1207,
16,kansas,,distillate oil combustion turbine power plant,1995,4.0,1208,
16,kansas,,distillate oil combustion turbine power plant,1997,6.1,1209,
16,kansas,,distillate oil combustion turbine power plant,2000,23.2,1210,
16,kansas,,distillate oil combustion turbine power plant,2001,4.3,1211,
16,kansas,,distillate oil combustion turbine power plant,2002,8.0,1212,
16,kansas,,distillate oil combustion turbine power plant,2003,20.0,1213,
16,kansas,,distillate oil combustion turbine power plant,2004,26.2,1214,
16,kansas,,distillate oil combustion turbine power plant,2005,10.1,1215,
16,kansas,,distillate oil combustion turbine power plant,2007,8.4,1216,
16,kentucky,,distillate oil combustion turbine power plant,1950,3.1,1218,
16,kentucky,,distillate oil combustion turbine power plant,1952,1.4,1219,
16,kentucky,,distillate oil combustion turbine power plant,1954,1.4,1220,
16,kentucky,,distillate oil combustion turbine power plant,1974,6.0,1221,
16,louisiana,,distillate oil combustion turbine power plant,1955,4.0,1222,
16,louisiana,,distillate oil combustion turbine power plant,1962,4.9,1223,
16,louisiana,,distillate oil combustion turbine power plant,1968,11.0,1224,
16,louisiana,,distillate oil combustion turbine power plant,1969,7.0,1225,
16,louisiana,,distillate oil combustion turbine power plant,2010,33.2,1226,
16,massachusetts,,distillate oil combustion turbine power plant,1950,1.3,1227,
16,massachusetts,,distillate oil combustion turbine power plant,1951,2.8,1228,
16,massachusetts,,distillate oil combustion turbine power plant,1956,3.4,1229,
16,massachusetts,,distillate oil combustion turbine power plant,1957,1.3,1230,
16,massachusetts,,distillate oil combustion turbine power plant,1960,2.3,1231,
16,massachusetts,,distillate oil combustion turbine power plant,1961,1.1,1232,
16,massachusetts,,distillate oil combustion turbine power plant,1963,4.2,1233,
16,massachusetts,,distillate oil combustion turbine power plant,1964,4.6,1234,
16,massachusetts,,distillate oil combustion turbine power plant,1967,26.0,1235,
16,massachusetts,,distillate oil combustion turbine power plant,1968,17.1,1236,
16,massachusetts,,distillate oil combustion turbine power plant,1969,51.7,1237,
16,massachusetts,,distillate oil combustion turbine power plant,1970,52.8,1238,
16,massachusetts,,distillate oil combustion turbine power plant,1971,123.8,1239,
16,massachusetts,,distillate oil combustion turbine power plant,1972,2.8,1240,
16,massachusetts,,distillate oil combustion turbine power plant,1973,4.9,1241,
16,massachusetts,,distillate oil combustion turbine power plant,1975,5.6,1242,
16,massachusetts,,distillate oil combustion turbine power plant,1976,98.6,1243,
16,massachusetts,,distillate oil combustion turbine power plant,1977,18.0,1244,
16,massachusetts,,distillate oil combustion turbine power plant,1978,11.2,1245,
16,massachusetts,,distillate oil combustion turbine power plant,1979,50.0,1246,
16,massachusetts,,distillate oil combustion turbine power plant,1982,305.7,1247,
16,massachusetts,,distillate oil combustion turbine power plant,1983,130.0,1248,
16,massachusetts,,distillate oil combustion turbine power plant,1988,3.0,1249,
16,massachusetts,,distillate oil combustion turbine power plant,1989,5.2,1250,
16,massachusetts,,distillate oil combustion turbine power plant,1995,5.0,1251,
16,massachusetts,,distillate oil combustion turbine power plant,1998,5.0,1252,
16,massachusetts,,distillate oil combustion turbine power plant,2003,0.1,1253,
16,massachusetts,,distillate oil combustion turbine power plant,2004,0.2,1254,
16,massachusetts,,distillate oil combustion turbine power plant,2005,0.3,1255,
16,massachusetts,,distillate oil combustion turbine power plant,2007,0.4,1256,
16,massachusetts,,distillate oil combustion turbine power plant,2008,4.0,1257,
16,massachusetts,,distillate oil combustion turbine power plant,2009,0.4,1258,
16,massachusetts,,distillate oil combustion turbine power plant,2011,0.2,1259,
16,massachusetts,,distillate oil combustion turbine power plant,2013,0.4,1260,
16,maryland,,distillate oil combustion turbine power plant,1955,2.0,1261,
16,maryland,,distillate oil combustion turbine power plant,1957,2.0,1262,
16,maryland,,distillate oil combustion turbine power plant,1961,1.1,1263,
16,maryland,,distillate oil combustion turbine power plant,1962,2.5,1264,
16,maryland,,distillate oil combustion turbine power plant,1966,3.5,1265,
16,maryland,,distillate oil combustion turbine power plant,1967,34.0,1266,
16,maryland,,distillate oil combustion turbine power plant,1968,56.8,1267,
16,maryland,,distillate oil combustion turbine power plant,1970,0.4,1268,
16,maryland,,distillate oil combustion turbine power plant,1971,130.0,1269,
16,maryland,,distillate oil combustion turbine power plant,1972,206.0,1270,
16,maryland,,distillate oil combustion turbine power plant,1973,192.0,1271,
16,maryland,,distillate oil combustion turbine power plant,1974,33.2,1272,
16,maryland,,distillate oil combustion turbine power plant,1978,12.4,1273,
16,maryland,,distillate oil combustion turbine power plant,1990,73.5,1274,
16,maryland,,distillate oil combustion turbine power plant,1991,308.0,1275,
16,maryland,,distillate oil combustion turbine power plant,1994,1.2,1276,
16,maryland,,distillate oil combustion turbine power plant,1995,3.0,1277,
16,maryland,,distillate oil combustion turbine power plant,1996,3.0,1278,
16,maryland,,distillate oil combustion turbine power plant,2000,3.6,1279,
16,maryland,,distillate oil combustion turbine power plant,2001,1.8,1280,
16,maryland,,distillate oil combustion turbine power plant,2005,9.0,1281,
16,maine,,distillate oil combustion turbine power plant,1950,9.4,1282,
16,maine,,distillate oil combustion turbine power plant,1952,1.0,1283,
16,maine,,distillate oil combustion turbine power plant,1960,4.2,1284,
16,maine,,distillate oil combustion turbine power plant,1961,8.0,1285,
16,maine,,distillate oil combustion turbine power plant,1962,8.0,1286,
16,maine,,distillate oil combustion turbine power plant,1970,32.0,1287,
16,michigan,,distillate oil combustion turbine power plant,1950,22.0,1288,
16,michigan,,distillate oil combustion turbine power plant,1951,2.2,1289,
16,michigan,,distillate oil combustion turbine power plant,1953,1.0,1290,
16,michigan,,distillate oil combustion turbine power plant,1955,4.4,1291,
16,michigan,,distillate oil combustion turbine power plant,1956,2.7,1292,
16,michigan,,distillate oil combustion turbine power plant,1958,1.3,1293,
16,michigan,,distillate oil combustion turbine power plant,1959,3.0,1294,
16,michigan,,distillate oil combustion turbine power plant,1960,8.0,1295,
16,michigan,,distillate oil combustion turbine power plant,1961,3.7,1296,
16,michigan,,distillate oil combustion turbine power plant,1966,58.0,1297,
16,michigan,,distillate oil combustion turbine power plant,1967,60.0,1298,
16,michigan,,distillate oil combustion turbine power plant,1968,46.0,1299,
16,michigan,,distillate oil combustion turbine power plant,1969,37.0,1300,
16,michigan,,distillate oil combustion turbine power plant,1970,36.0,1301,
16,michigan,,distillate oil combustion turbine power plant,1971,109.9,1302,
16,michigan,,distillate oil combustion turbine power plant,1972,3.1,1303,
16,michigan,,distillate oil combustion turbine power plant,1974,40.9,1304,
16,michigan,,distillate oil combustion turbine power plant,1975,25.0,1305,
16,michigan,,distillate oil combustion turbine power plant,1976,17.0,1306,
16,michigan,,distillate oil combustion turbine power plant,1977,2.5,1307,
16,michigan,,distillate oil combustion turbine power plant,1979,20.5,1308,
16,michigan,,distillate oil combustion turbine power plant,1982,12.0,1309,
16,michigan,,distillate oil combustion turbine power plant,1983,0.6,1310,
16,michigan,,distillate oil combustion turbine power plant,1985,5.9,1311,
