parent,gau,oth_1,demand_sector,year,value,id,resource_bin
AEO REFERENCE Onshore Wind - Zeroed Out CA,MROW,,,2031,25976.4,71509,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,MROW,,,2032,25976.4,71510,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,MROW,,,2033,26013.6,71511,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,MROW,,,2034,26052.2,71512,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,MROW,,,2035,26052.2,71513,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,MROW,,,2036,26112.6,71514,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,MROW,,,2037,26179.4,71515,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,MROW,,,2038,26179.4,71516,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,MROW,,,2039,26179.4,71517,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,MROW,,,2040,26224.3,71518,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,MROW,,,2041,26224.3,71519,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,MROW,,,2042,26224.3,71520,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,MROW,,,2044,26224.3,71521,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,MROW,,,2045,26327.0,71522,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,MROW,,,2046,26489.6,71523,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,MROW,,,2047,26635.7,71524,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,MROW,,,2048,26765.8,71525,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,MROW,,,2049,26933.7,71526,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,MROW,,,2050,27082.9,71527,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCW,,,2015,5905.4,71528,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCW,,,2016,6368.4,71529,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCW,,,2017,7535.4,71530,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCW,,,2018,7535.4,71531,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCW,,,2019,7535.4,71532,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCW,,,2020,7535.4,71533,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCW,,,2021,7535.4,71534,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCW,,,2023,7535.4,71535,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCW,,,2024,7535.4,71536,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCW,,,2025,7535.4,71537,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCW,,,2026,7535.4,71538,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCW,,,2027,7535.4,71539,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCW,,,2028,7535.4,71540,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCW,,,2029,7548.3,71541,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCW,,,2030,7548.3,71542,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCW,,,2031,7561.6,71543,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCW,,,2032,7577.4,71544,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCW,,,2033,7589.9,71545,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCW,,,2034,7609.0,71546,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCW,,,2035,7609.0,71547,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCW,,,2036,7609.0,71548,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCW,,,2038,7609.0,71549,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCW,,,2039,7609.0,71550,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCW,,,2040,7630.7,71551,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCW,,,2041,7630.7,71552,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCW,,,2042,7630.7,71553,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCW,,,2043,7967.5,71554,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCW,,,2044,10165.9,71555,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCW,,,2045,12883.6,71556,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCW,,,2046,15123.8,71557,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCW,,,2047,18592.5,71558,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCW,,,2048,21853.7,71559,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCW,,,2049,24587.3,71560,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCW,,,2050,24587.3,71561,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SRMW,,,2015,1212.4,71562,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SRMW,,,2017,2321.4,71563,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SRMW,,,2018,2321.4,71564,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SRMW,,,2019,2321.4,71565,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SRMW,,,2020,2321.4,71566,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SRMW,,,2021,2321.4,71567,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SRMW,,,2022,2321.4,71568,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SRMW,,,2023,2321.4,71569,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SRMW,,,2024,2321.4,71570,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SRMW,,,2025,2321.4,71571,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SRMW,,,2026,2321.4,71572,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SRMW,,,2027,2321.4,71573,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SRMW,,,2028,2321.4,71574,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SRMW,,,2029,2321.4,71575,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SRMW,,,2030,2321.4,71576,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SRMW,,,2032,2321.4,71577,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SRMW,,,2033,2321.4,71578,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SRMW,,,2034,2321.4,71579,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SRMW,,,2035,2321.4,71580,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SRMW,,,2036,2321.4,71581,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SRMW,,,2037,2321.4,71582,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SRMW,,,2038,2321.4,71583,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SRMW,,,2039,2321.4,71584,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SRMW,,,2040,2321.4,71585,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SRMW,,,2041,2321.4,71586,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SRMW,,,2042,2321.4,71587,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SRMW,,,2043,2321.4,71588,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SRMW,,,2044,2321.4,71589,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SRMW,,,2045,2321.4,71590,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SRMW,,,2047,2321.4,71591,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SRMW,,,2048,2535.1,71592,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SRMW,,,2049,3292.8,71593,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SRMW,,,2050,3343.1,71594,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SPNO,,,2015,3573.9,71595,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SPNO,,,2016,3846.7,71596,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SPNO,,,2017,4026.7,71597,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SPNO,,,2018,4026.7,71598,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SPNO,,,2019,4895.0,71599,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SPNO,,,2020,5946.9,71600,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SPNO,,,2021,6909.4,71601,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SPNO,,,2022,8129.9,71602,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SPNO,,,2023,8129.9,71603,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SPNO,,,2024,8129.9,71604,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SPNO,,,2026,8129.9,71605,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SPNO,,,2027,8129.9,71606,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SPNO,,,2028,8129.9,71607,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SPNO,,,2029,8129.9,71608,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SPNO,,,2030,8129.9,71609,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SPNO,,,2031,8129.9,71610,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SPNO,,,2032,8129.9,71611,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SPNO,,,2033,8129.9,71612,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SPNO,,,2034,8129.9,71613,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SPNO,,,2035,8129.9,71614,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SPNO,,,2036,8129.9,71615,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SPNO,,,2037,8129.9,71616,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SPNO,,,2038,8129.9,71617,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SPNO,,,2039,8129.9,71618,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SPNO,,,2041,8129.9,71619,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SPNO,,,2042,8129.9,71620,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SPNO,,,2043,8129.9,71621,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SPNO,,,2044,8129.9,71622,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SPNO,,,2045,8129.9,71623,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SPNO,,,2046,8129.9,71624,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SPNO,,,2047,8129.9,71625,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SPNO,,,2048,8129.9,71626,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SPNO,,,2049,8129.9,71627,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SPNO,,,2050,8129.9,71628,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCM,,,2015,1332.1,71629,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCM,,,2016,1482.1,71630,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCM,,,2018,1634.9,71631,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCM,,,2019,1634.9,71632,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCM,,,2021,1634.9,71633,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCM,,,2022,1744.5,71634,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCM,,,2023,1795.6,71635,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCM,,,2024,1841.0,71636,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCM,,,2025,1841.0,71637,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCM,,,2026,1841.0,71638,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCM,,,2027,1841.0,71639,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCM,,,2028,1841.0,71640,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCM,,,2029,1841.0,71641,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCM,,,2030,1841.0,71642,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCM,,,2031,1841.0,71643,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCM,,,2032,1841.0,71644,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCM,,,2033,1841.0,71645,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCM,,,2034,1841.0,71646,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCM,,,2036,2342.2,71647,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCM,,,2037,2342.2,71648,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCM,,,2038,2342.2,71649,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCM,,,2039,2342.2,71650,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCM,,,2040,2342.2,71651,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCM,,,2041,2342.2,71652,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCM,,,2042,2342.2,71653,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCM,,,2043,2342.2,71654,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCM,,,2044,2417.2,71655,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCM,,,2045,2417.2,71656,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCM,,,2046,3035.2,71657,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCM,,,2047,3217.0,71658,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCM,,,2048,3241.2,71659,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCM,,,2049,3854.6,71660,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYUP,,,2015,1643.1,71661,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYUP,,,2016,1760.1,71662,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYUP,,,2017,2037.8,71663,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYUP,,,2018,2037.8,71664,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYUP,,,2019,2037.8,71665,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYUP,,,2020,2037.8,71666,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYUP,,,2021,2037.8,71667,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYUP,,,2022,2037.8,71668,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYUP,,,2023,2037.8,71669,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYUP,,,2024,2037.8,71670,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYUP,,,2025,2037.8,71671,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYUP,,,2026,2037.8,71672,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYUP,,,2027,2037.8,71673,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYUP,,,2028,2037.8,71674,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYUP,,,2030,2037.8,71675,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYUP,,,2031,2037.8,71676,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYUP,,,2032,2037.8,71677,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYUP,,,2033,2037.8,71678,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYUP,,,2034,2037.8,71679,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYUP,,,2035,2037.8,71680,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYUP,,,2036,2037.8,71681,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYUP,,,2037,2037.8,71682,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYUP,,,2038,2037.8,71683,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYUP,,,2039,2037.8,71684,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYUP,,,2040,2037.8,71685,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYUP,,,2041,2167.2,71686,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYUP,,,2042,2238.0,71687,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYUP,,,2043,2485.9,71688,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYUP,,,2045,2485.9,71689,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYUP,,,2046,2485.9,71690,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYUP,,,2047,2485.9,71691,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYUP,,,2048,2658.2,71692,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYUP,,,2049,2912.1,71693,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYUP,,,2050,2912.1,71694,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,ERCT,,,2015,14033.1,71695,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,ERCT,,,2016,15158.4,71696,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,ERCT,,,2017,16593.7,71697,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,ERCT,,,2018,17253.7,71698,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,ERCT,,,2019,17253.7,71699,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,ERCT,,,2020,17253.7,71700,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,ERCT,,,2021,17253.7,71701,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,ERCT,,,2022,23374.8,71702,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,ERCT,,,2024,23374.8,71703,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,ERCT,,,2025,23374.8,71704,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,ERCT,,,2026,23374.8,71705,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,ERCT,,,2027,23374.8,71706,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,ERCT,,,2028,23374.8,71707,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,ERCT,,,2029,23374.8,71708,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,ERCT,,,2030,23374.8,71709,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,ERCT,,,2031,23374.8,71710,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,ERCT,,,2032,23374.8,71711,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,ERCT,,,2033,23374.8,71712,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,ERCT,,,2034,23374.8,71713,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,ERCT,,,2035,23374.8,71714,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,ERCT,,,2036,23374.8,71715,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,ERCT,,,2037,23374.8,71716,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,ERCT,,,2039,23374.8,71717,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,ERCT,,,2040,23374.8,71718,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,ERCT,,,2041,23374.8,71719,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,ERCT,,,2042,23374.8,71720,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,ERCT,,,2043,23374.8,71721,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,ERCT,,,2044,23374.8,71722,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,ERCT,,,2045,23374.8,71723,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,ERCT,,,2046,23374.8,71724,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,ERCT,,,2047,23374.8,71725,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,ERCT,,,2048,23374.8,71726,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,ERCT,,,2049,23374.8,71727,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,ERCT,,,2050,23374.8,71728,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYLI,,,2015,0.0,71729,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYLI,,,2016,0.0,71730,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYLI,,,2018,0.0,71731,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYLI,,,2019,13.0,71732,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYLI,,,2020,13.0,71733,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYLI,,,2021,13.0,71734,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYLI,,,2022,221.0,71735,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYLI,,,2023,221.0,71736,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYLI,,,2024,221.0,71737,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYLI,,,2025,221.0,71738,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYLI,,,2026,221.0,71739,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYLI,,,2027,221.0,71740,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYLI,,,2028,221.0,71741,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYLI,,,2029,221.0,71742,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYLI,,,2030,221.0,71743,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYLI,,,2031,221.0,71744,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYLI,,,2033,221.0,71745,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYLI,,,2034,221.0,71746,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYLI,,,2035,221.0,71747,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYLI,,,2036,221.0,71748,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYLI,,,2037,221.0,71749,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYLI,,,2038,221.0,71750,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYLI,,,2039,221.0,71751,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYLI,,,2040,221.0,71752,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYLI,,,2041,221.0,71753,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYLI,,,2042,221.0,71754,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYLI,,,2043,409.5,71755,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYLI,,,2044,409.5,71756,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYLI,,,2046,409.5,71757,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYLI,,,2047,409.5,71758,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYLI,,,2049,409.5,71759,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYLI,,,2050,409.5,71760,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SRSO,,,2018,0.0,71761,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SRSO,,,2033,0.0,71762,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SRSO,,,2048,14.7,71763,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SRTV,,,2027,191.6,71764,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SRTV,,,2042,288.4,71765,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,AZNM,,,2021,7019.2,71766,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,AZNM,,,2036,10662.9,71767,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,AZNM,,,2049,12708.3,71768,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NWPP,,,2016,9725.6,71769,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NWPP,,,2031,15700.3,71770,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NWPP,,,2046,15774.0,71771,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RMPA,,,2025,6761.6,71772,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RMPA,,,2040,7038.1,71773,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,CAMX,,,2019,6120.0,71774,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,CAMX,,,2034,6120.0,71775,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,CAMX,,,2049,6120.0,71776,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SPSO,,,2028,21832.6,71777,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SPSO,,,2041,21832.6,71778,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SPSO,,,2044,22315.2,71779,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SRMV,,,2023,0.0,71780,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SRMV,,,2038,0.0,71781,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NEWE,,,2017,1643.3,71782,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NEWE,,,2032,5513.4,71783,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NEWE,,,2047,7154.2,71784,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYCW,,,2026,100.5,71785,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYCW,,,2041,100.5,71786,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCE,,,2020,1320.6,71787,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCE,,,2033,1744.4,71788,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCE,,,2036,1744.4,71789,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SRVC,,,2015,0.0,71790,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SRVC,,,2030,220.0,71791,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SRVC,,,2045,981.1,71792,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SRVC,,,2049,1001.4,71793,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SRVC,,,2050,1001.4,71794,1.0
