census region,housing types,technology,final_energy,vintage,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
66,28,6,8,2001,0.0,0.0740582631109,0.0727625017657,0.0715503637912,0.0704767589082,0.0694833049259,0.0684874821657,0.0674592303858,0.0664507155546,0.062818937986,0.0588771434874,0.0548670703972,0.0508707207679,0.0484226547006,0.0462023544772,0.0441350315205,0.0422255063339
66,28,6,8,2002,0.0,0.0,0.0722808934,0.0710767784563,0.0700102796663,0.0690234012737,0.0680341698874,0.0670127249446,0.0660108907491,0.0624031743276,0.0584875494578,0.0545042550818,0.0505349790316,0.0481046700421,0.0459026063738,0.043856505909,0.0419747917536
66,28,6,8,2003,0.0,0.0,0.0,0.0703564209508,0.0693007310414,0.0683238545832,0.0673446489865,0.0663335564181,0.0653418766417,0.0617707291215,0.0578948098467,0.0539519587929,0.0500231275037,0.0476180441459,0.0454397679523,0.0434177566687,0.0415622692558
66,28,6,8,2004,0.0,0.0,0.0,0.0,0.06744913411,0.0664983581189,0.0655453152202,0.0645612373226,0.0635960536391,0.0601203219007,0.056347965092,0.0525104793296,0.0486866853952,0.0463460647091,0.0442265413411,0.0422599227548,0.0404571385901
66,28,6,8,2005,0.0,0.0,0.0,0.0,0.0,0.0655789043836,0.0646390389359,0.0636685676015,0.0627167292437,0.0592890555506,0.055568858806,0.0517844370232,0.0480135309927,0.0457053356797,0.0436153095645,0.0416764043457,0.0398998399128
66,28,6,8,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0652162305949,0.0642370934763,0.063276755717,0.0598184747588,0.0560650587627,0.0522468448615,0.0484422705707,0.0461134811605,0.0440048522601,0.0420488181187,0.040256894172
66,28,6,8,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0654201434968,0.0644421192647,0.0609201473902,0.0570976050033,0.0532090714146,0.0493344292281,0.0469627544605,0.0448153074661,0.0428233076162,0.0409985619307
66,28,6,8,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0646539884911,0.0611204372728,0.0572853273432,0.0533840092558,0.049496628318,0.0471171567421,0.0449626531239,0.0429641197925,0.0411334309764
66,28,6,8,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114559608006,0.1073713628,0.100059021942,0.0927728038517,0.0883128992085,0.0842746588161,0.0805287628864,0.0770974839383
66,28,6,8,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121108847288,0.112860938821,0.104642495365,0.0996119742376,0.0950570667725,0.0908319084888,0.0869616262059
66,28,6,8,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123898982148,0.11487675719,0.109354240243,0.104353853012,0.0997154652986,0.0954666623809
66,28,6,8,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125780595291,0.119733893711,0.114258881203,0.109180228388,0.104528139025
66,28,6,8,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0915730656019,0.0873857493458,0.0835015709151,0.0799436303013
66,28,6,8,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0872027412847,0.083326697315,0.0797762079372
66,28,6,8,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084282437945,0.0806912251609
66,28,6,8,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080775705661
66,28,7,2,1999,1.00897580909,0.947313095805,0.886289471209,0.825997792357,0.767055379742,0.708679429841,0.649965163139,0.590766769076,0.53183844372,0.473293447051,0.414713729231,0.357135286631,0.30118743989,0.253590269754,0.20800164312,0.165267805832,0.126498105878
66,28,7,2,2000,0.0567371733557,0.0565990784737,0.0564829837567,0.0563980077044,0.0563909997289,0.0564072013872,0.0563541953326,0.0561677372785,0.0558442832152,0.0553004926409,0.0543446488945,0.0529123740003,0.0508669495954,0.0492237678616,0.0467840324419,0.0434214546261,0.0391310897153
